Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
103	1348.349	367.4627	2034.4319	942.9283	2883.9028	630.7739	3296.5059	1618.7661	405.2	877.8	205999	223.27742	69.04295	305.85327	-77.78389	223.27689	69.04856	308.9439	-144.75255	-225.45015	44.321617	30243.469115257263
104	957.63293	252.55629	1204.7607	419.2999	2614.738	911.1976	3317.4841	1142.8873	301.14285	792.3	207999	223.40903	69.30841	309.33865	-142.6996	223.40791	69.31557	308.76926	-126.260666	-225.66191	43.87559	30615.42364001274
105	909.80334	158.86476	1180.7844	614.2795	1569.4089	396.67044	2496.8486	1265.361	285.0	478.2	209999	223.63882	69.5565	311.0617	-211.96971	223.63914	69.566025	310.75198	-168.38261	-225.89674	40.771717	30978.065241098404
106	1125.1257	156.52876	1363.5758	934.2723	1476.3525	142.3123	1811.9363	1254.3375	341.0	436.4	211999	224.05124	69.63927	311.4595	-192.6919	224.05138	69.64959	315.12033	-220.25616	-226.32022	48.58988	31330.70329141617
107	1166.2975	159.74042	1414.0133	932.6158	1048.0378	375.495	1622.032	570.0375	352.6	333.9	213999	224.42027	69.49257	312.11533	-88.73676	224.42046	69.504265	310.0028	-104.18966	-226.47757	45.326782	31683.51604270935
108	1417.7433	327.26102	2013.773	1150.7719	1438.9382	352.97083	1915.1843	751.9645	434.4	443.0	215999	224.44298	69.8021	310.6258	-136.2987	224.441	69.81785	310.48685	-135.25372	-226.27797	46.345825	32042.659782409668
109	1134.9121	427.44083	1796.4467	472.17023	578.9258	993.5385	3207.5903	22.579884	353.5	194.5	217999	225.0551	69.74237	308.09308	-106.47592	225.05478	69.74947	310.92813	-107.47277	-227.21529	43.536003	32384.380704164505
110	1499.8042	341.49832	1922.6134	971.4118	1704.5989	526.09753	3021.6504	1280.1761	451.75	507.3	219999	225.31017	69.77878	308.48615	-161.5309	225.31107	69.77386	308.53806	-79.83625	-227.27104	43.745743	32746.9193482399
111	755.135	529.79456	1423.1815	13.331951	3203.9429	15.99737	3230.3525	3173.32	237.11111	1000.0	221999	225.4266	69.84776	306.5798	-115.42849	225.42662	69.85679	307.71378	-127.96587	-227.56905	44.581696	33134.57017302513
112	2058.2698	855.2671	3222.1367	1191.2346	2656.2222	732.99615	3228.29	1241.603	628.6667	836.4	223999	225.76956	69.72994	306.29086	-178.71822	225.77058	69.735855	305.16846	-187.31235	-227.6134	42.166466	33519.273416996
113	1577.5597	393.7501	2104.3804	1171.6348	2312.1392	681.8167	3267.1753	1432.1597	479.0	725.7	225999	226.23146	69.85846	306.08624	-108.46939	226.23077	69.86389	306.0407	-106.98402	-228.27202	41.479942	33891.683923244476
114	2153.8242	304.901	2415.9175	1726.2523	2468.9104	641.2777	3335.1953	1616.0725	641.3333	725.3	227999	226.98705	69.3541	307.07635	-197.26437	226.98701	69.35967	306.561	-100.35853	-229.02261	46.19297	34263.112611055374
115	1235.25	1280.2686	3151.659	70.44682	1270.163	134.91995	1573.5388	1038.1722	379.0	376.8	229999	227.39857	69.31925	305.28363	-111.01571	227.398	69.330345	305.93692	-97.840004	-229.4987	49.946327	34613.59889817238
116	2297.02	500.0633	2901.2825	1532.4792	1780.4076	596.2681	3346.4624	1038.3687	683.0	551.5	231999	227.98102	69.24796	304.51205	-110.589134	227.98103	69.25482	303.41205	-119.5439	-230.26343	43.039467	34974.218621730804
117	1517.8104	258.85327	1933.9081	1262.761	1200.6288	49.532486	1298.5138	1129.9309	453.5	355.9	233999	227.85468	69.345535	304.6203	-105.656235	227.85419	69.347824	302.98154	-99.6212	-229.80537	44.294006	35322.37143325806
118	1237.6241	258.53778	1757.6564	973.3428	1595.998	816.1176	3139.1934	771.32025	370.83334	525.5	235999	228.18211	69.236374	306.084	-83.01989	228.18195	69.236984	305.74994	-85.84265	-230.39554	45.404602	35684.306015491486
119	1464.3856	666.1951	2615.7244	1008.98596	1662.6807	349.59262	2408.0686	1245.95	441.5	498.0	237999	227.95882	69.319115	304.97534	-133.86649	227.95917	69.32885	304.99057	-249.63039	-230.06288	42.365723	36038.37856912613
120	1202.6311	75.54064	1321.0796	1117.3263	1524.092	319.55035	2185.7515	1191.4484	362.16666	455.9	239999	228.37726	69.501144	306.01974	-88.90553	228.37724	69.508385	306.13525	-78.015465	-230.41081	43.890694	36393.78756427765
121	1248.6438	240.42848	1585.1694	973.10754	1450.7327	395.1726	2181.6633	1003.3298	374.4	444.5	241999	228.926	69.40143	307.4884	-137.00171	228.9259	69.402916	307.0754	-154.18993	-230.792	41.17111	36748.854446172714
122	1732.8528	620.0803	2386.5886	995.02936	1033.5852	0.60391563	1034.674	1032.6309	531.75	1000.0	243999	229.43333	69.33758	309.33347	-109.508064	229.43362	69.33774	306.19855	-133.15923	-231.36908	49.16287	37147.307131290436
123	712.4365	469.11166	1530.232	293.90024	1317.6393	74.94137	1465.1036	1221.0005	277.0	391.0	245999	229.81276	69.64694	307.16467	-126.04506	229.81252	69.6511	307.81628	-80.51829	-231.934	45.419662	37508.18256688118
124	1211.0331	244.70282	1702.2957	880.12787	1235.2776	41.508392	1297.2034	1188.7184	368.0	372.4	247999	229.92496	69.64624	306.0811	-129.8921	229.9249	69.64779	307.7555	-99.0975	-232.10329	43.403114	37861.923124313354
125	1541.3704	504.45505	2409.4019	1159.8982	1489.5016	916.7188	3176.8596	241.25099	460.0	479.5	249999	230.50714	69.463455	308.56863	-126.52994	230.50682	69.47859	306.94492	-159.70407	-232.61322	46.520844	38228.67729258537
126	1732.7222	994.8587	2404.2734	12.796248	1743.7786	255.863	2098.4014	1469.9246	520.75	514.0	251999	230.78465	69.872	308.52414	-85.790436	230.78416	69.874214	309.06708	-163.8092	-232.90378	40.416405	38595.96000432968
127	2119.9944	851.1875	3217.9185	1143.5955	1568.5366	955.54236	3274.961	10.361951	637.3333	471.1	253999	231.29788	70.20998	308.92673	-128.54259	231.29802	70.21508	311.4072	-108.20716	-233.37457	42.48484	38961.374084472656
128	1564.6344	1289.1262	3165.4954	8.755257	2259.0295	835.08844	3180.7827	1218.5212	493.66666	718.7	255999	231.84114	70.2048	308.46606	-164.29999	231.84093	70.20751	308.3568	-146.62776	-233.83728	45.19313	39341.45627951622
129	3147.9092	32.11902	3180.028	3115.79	2117.3179	668.12286	3111.2705	1318.9386	1000.0	677.3	257999	232.59146	70.35542	308.88373	-84.74321	232.58974	70.37015	307.5383	-118.17903	-234.79878	45.304577	39716.1935710907
130	1931.0398	790.836	3109.1973	1003.34863	2446.1685	628.4081	3076.6025	1236.4362	597.75	806.9	259999	232.9865	70.414894	307.37518	-101.22185	232.98785	70.41374	306.8677	-91.29207	-234.80392	44.837852	40101.09505558014
131	1914.3035	914.42883	3194.616	615.13715	2533.3618	649.3489	3193.7769	1575.2787	613.5	792.1	261999	233.21281	70.46071	307.0774	-106.546036	233.21242	70.46376	308.0117	-93.15599	-234.96431	42.01248	40488.03920817375
132	3138.732	21.866089	3160.598	3116.8657	335.26898	1.9245363	339.13446	331.9561	1000.0	138.4	263999	233.73457	70.449326	309.64966	-63.662086	233.73372	70.45572	309.936	-112.985954	-235.54297	42.696194	40834.28647851944
133	1452.0894	612.0231	2292.748	598.58923	3224.2312	13.08984	3243.4236	3208.9514	452.25	1000.0	265999	234.41586	70.2256	306.3411	-83.392075	234.41405	70.239456	307.14078	-127.398315	-236.50331	45.234093	41231.601262807846
134	1458.8289	85.638664	1552.6516	1347.655	1561.0714	252.77884	1999.4062	1266.2344	445.0	473.6	267999	234.69124	70.17882	310.9138	-97.769356	234.69188	70.17662	306.90112	-88.74117	-236.77547	43.79961	41599.84276628494
135	2013.5938	511.07733	2668.188	1420.9104	2772.3809	370.5333	3255.4443	2228.079	608.6667	839.1	269999	234.76723	70.26799	309.61633	-91.207794	234.76746	70.27666	309.44327	-78.329285	-236.35243	40.637264	41989.403052806854
136	2190.9028	701.55835	3172.7773	1576.6039	2321.0327	632.6833	3213.578	1595.9756	696.3333	717.0	271999	235.33052	70.43773	309.39703	-80.2997	235.33122	70.44139	309.98315	-99.435356	-237.08153	44.117577	42369.47847700119
137	3105.8452	28.17566	3134.021	3077.6697	3003.223	463.2104	3312.7517	1906.2854	1000.0	909.1	273999	235.72998	70.406075	311.68268	-201.39693	235.7294	70.41395	310.30188	-166.68916	-237.67097	44.661407	42759.43974876404
138	1023.19086	1071.8215	2582.0093	25.733505	2430.1707	678.3051	3130.2761	1292.5748	322.5	764.5	275999	236.29338	70.26726	310.8698	-188.34195	236.29301	70.27281	309.28946	-62.89897	-238.27791	42.666225	43144.15649628639
139	1977.2662	411.7764	2345.8577	1402.5286	2017.8633	470.49396	2724.8386	981.3482	600.3333	639.3	277999	236.25502	70.45002	309.25208	-97.104996	236.25623	70.446045	307.59256	-131.65079	-238.19539	39.783222	43517.53673529625
140	1860.5094	967.4954	3096.1233	667.1579	1341.2869	626.17706	2414.6384	661.9224	588.25	443.0	279999	236.66338	70.290695	310.3584	-126.347755	236.66222	70.29459	309.27875	-94.35766	-238.54568	49.65321	43882.25471520424
141	1062.1993	853.4638	2528.4417	397.16373	1351.8005	805.56555	3142.2615	804.4177	352.25	426.5	281999	237.09096	70.12052	309.2358	-135.64174	237.09096	70.12296	310.52014	-96.438545	-239.0167	45.76199	44249.19484233856
142	2406.645	1022.90247	3136.592	960.06287	1633.4622	733.9558	3101.0034	1141.328	768.0	506.7	283999	237.45445	69.95984	310.3784	-91.04361	237.45468	69.973076	309.07297	-126.95962	-239.29193	41.318813	44618.25542473793
143	1448.6198	1176.2952	3112.061	601.806	1027.6184	399.79593	1506.9294	369.80032	490.0	356.0	285999	238.19278	69.6228	310.13107	-119.05291	238.19151	69.626396	311.21634	-123.36388	-240.2828	44.929386	44980.61167407036
144	2115.026	1132.4545	3144.7021	352.87888	1460.6556	783.13043	2930.607	803.30524	662.0	452.8	287999	237.94778	70.06629	309.5416	-103.15854	237.94865	70.073944	309.74362	-146.07227	-239.95322	50.764774	45349.954011678696
145	2029.1884	846.6165	3070.0513	996.3191	1709.7891	483.39865	2537.2705	993.7626	627.6667	515.5	289999	238.51749	70.020134	308.89874	-98.86453	238.51843	70.02321	311.00778	-100.64518	-240.47331	46.0915	45716.85384917259
146	1717.4298	873.2968	3207.902	1000.2523	930.1156	103.57139	1024.2769	730.8491	530.75	291.1	291999	238.71364	70.01538	309.20325	-155.47607	238.7131	70.01822	310.35568	-134.92592	-240.51514	47.80568	46074.70942926407
147	1551.3827	944.79193	3174.3987	847.1185	2378.0393	1040.7104	3270.9722	1009.33954	483.5	728.4	293999	238.90634	70.038086	309.33383	-66.50139	238.90608	70.04986	312.67734	-71.56016	-240.68347	45.640484	46453.01434183121
148	1466.6393	775.9569	2373.487	478.06683	755.9288	12.882408	789.8853	742.01514	456.66666	252.9	295999	239.26266	70.06146	308.41788	-103.28898	239.26247	70.061775	310.2853	-91.593796	-241.03954	43.618362	46799.090119600296
149	1488.2228	1089.7473	3236.4963	446.375	2096.4126	932.3465	3267.6475	1285.4838	473.83334	645.0	297999	239.36058	70.25274	310.92255	-96.62446	239.362	70.25557	310.82828	-71.8716	-241.25229	49.190094	47115.82047510147
150	2086.3542	815.419	3201.6145	1274.7393	806.8988	50.21916	912.61957	740.18787	644.0	261.1	299999	239.57008	70.14368	310.38892	-114.49406	239.56918	70.14637	311.92352	-123.07752	-241.41228	46.540657	47412.053572654724
151	1311.2247	791.5953	2808.8745	491.01126	754.9612	5.301097	765.8172	746.74036	405.8	251.4	301999	239.73798	69.80094	310.65472	-92.84007	239.73834	69.80474	309.7513	-87.98657	-241.76799	48.69342	47705.63990020752
152	1131.5763	328.55835	1555.7131	743.0421	818.79346	46.485836	941.674	787.11487	348.66666	258.3	303999	239.51698	69.90602	309.0163	-82.23901	239.5179	69.90619	310.7499	-80.21919	-241.24591	44.981598	48000.74523639679
153	1556.6111	951.0473	3118.825	736.5388	961.0081	96.380844	1071.0847	787.1838	489.0	289.2	305999	239.44785	70.03139	310.91034	-137.09497	239.44652	70.035614	310.63693	-216.29207	-241.00629	49.984985	48295.01943016052
154	1920.3168	780.90967	2860.7324	948.6673	1433.6854	753.55286	3139.6052	996.6938	570.6667	444.7	307999	239.89243	69.67977	309.73965	-111.34783	239.8922	69.69212	311.23383	-107.58027	-241.4312	51.340042	48597.23980617523
155	1189.5459	320.69	1641.0441	813.75006	1406.2817	651.49347	3156.3997	711.4699	363.66666	458.7	309999	240.3831	69.54337	310.47342	-87.418274	240.3821	69.5482	311.38428	-111.868256	-242.20006	45.21107	48898.19320225716
156	1635.8687	652.1464	2435.6174	966.20605	874.2711	109.59565	1128.2927	755.5303	501.0	273.1	311999	240.41821	69.658295	309.70935	-77.901146	240.41862	69.65883	359.6264	-112.86842	-242.213	46.929585	49195.36943435669
157	1338.0927	310.2456	1737.7572	963.7478	726.433	4.4720078	734.8796	717.46967	405.5	244.2	313999	240.52222	69.64094	310.821	-114.38112	240.5228	69.64768	313.5837	-117.56185	-242.40381	47.831085	49523.75408291817
158	1137.3588	1093.8156	3199.6353	80.640366	1030.1401	226.07123	1434.9087	633.16077	359.0	304.0	315999	240.50417	69.82852	310.74448	-70.641396	240.5036	69.83418	310.5322	-128.31552	-242.09215	38.912624	49842.22157907486
159	935.5674	359.29623	1243.042	82.312386	1563.2292	617.9565	3353.3518	1226.1976	279.57144	457.9	317999	240.73882	69.63103	310.24637	-76.29199	240.73952	69.62769	312.20663	-98.62535	-242.6476	46.43148	50183.000321388245
160	1120.9417	312.37292	1811.7695	890.2487	866.82043	60.314423	972.4522	796.6884	338.5	270.3	319999	240.9954	69.751625	311.3734	-75.590355	240.99638	69.75686	311.61667	-106.73294	-242.52081	47.321613	50515.80830979347
161	1331.1531	688.29504	2705.0981	930.60785	1048.4701	11.085077	1072.5504	1028.4956	400.4	311.3	321999	240.99878	69.90358	311.51108	-94.93714	240.99661	69.91123	310.72888	-163.396	-242.49736	44.553974	50848.123477458954
162	1214.7253	416.63815	2046.6246	978.78046	1025.6189	18.249725	1043.9211	995.2944	363.4	298.2	323999	241.3045	69.99363	311.9758	-98.18607	241.30469	69.98747	312.57257	-59.39845	-242.87871	36.549988	51181.357542037964
163	1824.112	244.2156	2119.3948	1541.1299	1098.5159	64.78775	1172.7344	966.0095	541.75	322.4	325999	241.25926	70.14872	312.35342	-59.72747	241.25983	70.15486	311.95694	-89.820175	-242.93944	46.582962	51515.995241642
164	1030.5283	76.3444	1200.1417	979.71497	1013.8215	14.744711	1027.1609	984.8015	307.33334	296.6	327999	241.47078	69.94852	310.70322	-81.92158	241.47157	69.94626	312.74036	-88.542076	-243.20709	47.880085	51852.38631653786
165	1501.3586	978.7442	3183.632	752.7958	1066.7976	48.38198	1131.8812	961.1521	465.25	319.3	329999	241.43964	69.88966	310.2921	-104.3252	241.44052	69.89443	311.53232	-147.56303	-243.21413	41.86978	52189.852471113205
166	997.9238	1068.112	3200.3987	22.360443	3220.1392	18.970673	3247.2297	3182.9458	309.85715	1000.0	331999	241.49962	69.67126	311.28113	-68.33578	241.49934	69.67457	311.1513	-83.47635	-243.50941	47.269264	52549.67248439789
167	1810.6473	422.05804	2114.5952	1213.8011	3266.008	10.726242	3284.0303	3246.209	551.6667	1000.0	333999	241.54909	69.67774	313.15918	-178.98683	241.54929	69.68139	312.8638	-95.88507	-243.31004	45.886227	52887.268314123154
168	3171.104	1.6488037	3172.753	3169.4553	1089.1208	31.510666	1158.1997	1044.6884	1000.0	334.2	335999	241.6058	69.699936	314.17325	-142.00853	241.60606	69.700584	309.5972	-159.15489	-243.49284	47.463158	53193.246927022934
169	2446.7617	1057.502	3295.6868	956.0158	701.465	152.26276	1039.5671	621.42633	765.6667	249.5	337999	241.7547	69.5685	312.53186	-66.12264	241.75592	69.577095	311.24432	-75.192635	-243.61919	46.69032	53495.10751032829
170	1060.216	286.05908	1547.2526	568.9485	781.3832	72.143486	974.09875	741.62665	333.83334	260.1	339999	241.6615	69.59481	313.01538	-115.2612	241.6615	69.60099	313.38693	-107.459755	-243.30466	38.87735	53820.7011847496
171	3156.2793	39.068848	3195.3481	3117.2104	670.1637	8.879679	683.6344	653.8275	1000.0	230.8	341999	241.71964	69.575005	312.87997	-269.56415	241.7197	69.5781	312.44754	-222.10208	-243.411	46.505688	54148.7889547348
172	1176.832	420.6251	1787.4402	609.2441	2963.2227	542.8039	3154.3733	1334.9569	381.75	940.5	343999	242.3625	69.15357	311.5577	-156.27243	242.36194	69.158035	316.28946	-170.839	-244.16112	40.318855	54518.55603528023
173	1581.3674	841.8201	3200.0737	864.03534	1090.1819	277.28058	1888.8817	772.75885	487.8	335.2	345999	242.64256	68.954735	314.70236	-90.47165	242.64272	68.95933	313.934	-102.25463	-244.45694	44.863983	54859.312994241714
174	1121.6942	313.2559	1740.8292	883.5054	1074.6272	42.756	1144.6238	1030.1226	358.4	319.0	347999	242.544	68.895134	314.65158	-155.28445	242.54416	68.895325	312.60837	-95.500946	-243.9877	42.982788	55185.96649956703
175	1872.4469	771.138	3146.391	1072.8336	1473.784	561.2415	3123.549	1062.1527	581.25	464.0	349999	242.41914	69.07203	311.75058	-100.6836	242.41869	69.083046	312.21283	-58.510918	-244.26456	44.610546	55526.327124118805
176	1396.129	968.72375	3065.089	722.453	1721.9402	958.11725	3216.5286	1034.0659	449.75	530.8	351999	242.7228	68.71532	312.1578	-98.99764	242.72238	68.73574	314.45383	-143.32895	-244.2239	45.61908	55870.37346768379
177	3215.6445	37.696533	3253.341	3177.948	1419.2751	431.1793	2372.137	998.29144	993.5	432.9	353999	242.87013	68.596344	313.81836	-104.00875	242.87003	68.601776	312.68323	-104.23667	-244.17978	43.92115	56205.25483250618
178	2130.3562	755.5888	2707.6365	1062.9784	1138.4753	256.77933	1778.6573	770.2998	664.3333	345.4	355999	242.60117	68.63106	312.31082	-127.138916	242.60092	68.636475	313.24564	-131.61992	-244.47424	42.768345	56542.1613035202
179	2164.4094	432.03308	2753.5762	1729.6805	2822.1572	544.8518	3194.8076	1777.4908	684.6667	884.8	357999	242.8736	68.23485	312.71686	-108.77679	242.87234	68.243744	311.43677	-123.824066	-244.28725	46.049156	56899.73075509071
180	3135.4084	10.621826	3146.0303	3124.7866	3246.82	5.3832436	3252.4326	3232.9587	1000.0	1000.0	359999	242.75908	68.22337	310.88013	-87.409904	242.76	68.220184	310.89166	-114.63224	-244.2576	44.039772	57273.41794466972
