Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
47	568.087	349.86673	1115.6416	117.80557	221.5	144.72835	37.357376	183.79263	2.6294887	96000	1.1608004e-08	5760.857	-0.004775452	-2231.015	0.86040586	0.020987513	0.217	4.0	1323.8626651763916
48	725.65784	346.8358	1481.5933	331.19128	272.14285	171.89532	42.582554	193.07367	-16.430702	98000	7.390976e-09	2664.691	-0.002688274	-946.651	0.86055356	0.017706048	0.2145	4.0	1348.8310375213623
49	492.94098	188.9385	844.1925	217.75941	194.8	174.33151	49.2444	203.70361	3.5202584	100000	-2.6121736e-08	1889.6655	-0.0062907278	-707.29456	0.8609766	0.015640337	0.1855	5.0	1373.3224771022797
50	417.39093	197.44693	809.6618	158.31032	177.27272	163.69331	51.74436	204.6089	-0.37518454	102000	2.156198e-08	4120.574	-0.023645673	-1328.9741	0.86101764	0.012713039	0.115	79.0	1402.2627646923065
51	595.8173	288.3083	1351.1456	374.66638	220.66667	144.5606	44.837124	201.38474	7.9552155	104000	-6.6757204e-09	3075.839	-0.026444724	-1892.8789	0.86773264	0.011804509	0.17	79.0	1431.7693588733673
52	729.7325	339.03836	1278.3619	309.5386	279.7143	179.0436	48.945587	208.11641	8.764115	106000	-1.9535422e-08	1009.5935	-0.005030638	-255.81427	0.8613154	0.017434966	0.1635	4.0	1457.5855340957642
53	763.5807	398.40787	1613.3204	201.61748	281.14285	187.60248	48.025723	212.13525	11.120031	108000	-3.1888485e-09	1790.9476	-0.025592158	-505.03223	0.8608418	0.006388558	0.155	79.0	1487.0214231014252
54	672.90204	389.65656	1374.9348	259.5753	263.7143	202.104	44.74795	219.41069	5.7407484	110000	-1.1671334e-08	4655.84	-0.005546832	-1554.2773	0.85235804	0.018372072	0.1805	4.0	1513.042287349701
55	862.71454	545.75757	1801.1938	276.577	319.0	187.08054	38.770763	217.90096	10.014372	112000	8.8214875e-09	4379.0547	-0.0055615776	-1614.071	0.85166883	0.016349541	0.208	3.0	1538.798443555832
56	1051.1536	836.2563	2612.3977	276.06192	399.2	201.96935	47.609623	225.11511	8.978518	114000	-2.2739172e-08	3477.7231	-0.006892674	-862.6221	0.8510176	0.01594034	0.2395	6.0	1565.0264120101929
57	662.56067	105.60302	778.1255	407.65854	233.25	193.00253	48.864822	231.21532	7.572898	116000	4.4703483e-10	2323.1877	-0.003605503	-1575.669	0.85035914	0.017709432	0.2155	4.0	1590.4105744361877
58	584.0644	217.34573	861.43414	234.307	204.77777	194.51135	57.74002	232.76477	8.503578	118000	8.665025e-09	2983.1226	-0.022862777	-1424.7264	0.8500061	0.015021444	0.1745	39.0	1617.6427834033966
59	551.6655	181.50987	888.1342	247.70024	199.2	182.4401	56.878128	235.12408	9.708615	120000	-1.0602176e-08	2193.812	-0.017272491	-986.2251	0.8439201	0.015058235	0.1265	26.0	1643.5663106441498
60	669.7969	188.36522	901.7828	352.78876	226.25	173.58247	56.185905	234.89647	11.935331	122000	-2.0712614e-09	2878.444	-0.031037437	-1868.1808	0.8347663	0.010686858	0.18	79.0	1671.8924570083618
61	710.11835	172.77048	1047.5913	402.87228	238.0	199.72815	59.337135	238.05516	6.0252104	124000	-1.5519559e-08	732.05927	-0.027657995	-247.56342	0.81599414	0.015097099	0.1665	64.0	1699.8380010128021
62	783.5467	199.89868	1109.5262	499.8754	270.2857	211.90718	55.194946	241.46996	9.940377	126000	5.7673315e-09	946.2074	-0.031395014	-329.08228	0.80554736	0.011569601	0.177	79.0	1728.8175208568573
63	689.7193	244.85649	994.3992	427.6389	234.375	199.64494	64.644966	245.06409	8.427256	128000	3.9190056e-09	570.8927	-0.005521923	-95.23233	0.79260564	0.019824253	0.202	4.0	1754.710520029068
64	1001.1794	475.79062	1899.095	622.8636	350.4	222.93141	46.717392	246.68297	6.1942005	130000	2.9802322e-10	1789.2784	-0.025963208	-303.50732	0.79232514	0.00795391	0.1725	79.0	1783.8507599830627
65	789.80774	279.5009	1270.1165	279.80887	259.0	215.28252	59.89871	248.43497	5.1120872	132000	1.6950072e-08	2003.7155	-0.028402023	-861.1958	0.78215855	0.0135289	0.179	79.0	1811.8506569862366
66	767.19446	137.62602	972.70044	541.13727	246.28572	218.16031	61.371243	254.1193	5.716979	134000	-3.874302e-10	1126.7997	-0.026828554	-515.15985	0.7743029	0.008985398	0.171	79.0	1840.39768576622
67	931.6931	169.73892	1265.7505	727.88885	303.0	229.01906	60.93922	258.05966	7.4869585	136000	1.552701e-08	848.6947	-0.02628988	-124.981995	0.7754539	0.0082832575	0.1555	79.0	1868.708101272583
68	880.43195	263.47583	1407.0365	557.8815	284.57144	226.94823	60.88303	262.12277	13.357515	138000	-5.3569673e-09	957.9843	-0.00913581	-190.37732	0.76863086	0.01507267	0.13	11.0	1894.1548302173615
69	877.49646	138.65509	1088.8278	626.5402	281.2857	227.69356	62.23702	264.3697	9.539341	140000	-1.8581748e-08	626.28455	-0.028567597	-161.30936	0.76814663	0.007793386	0.1405	79.0	1922.6487419605255
70	982.6093	309.636	1604.6763	598.43854	313.0	231.5338	64.72736	267.39612	4.637746	142000	1.1645257e-08	731.58594	-0.024582515	-175.22339	0.76950514	0.0097008385	0.1405	79.0	1952.594830274582
71	893.12726	404.82468	1742.2352	612.8612	294.0	237.90697	59.221123	271.27402	16.597343	144000	-1.6063451e-08	853.316	-0.0071782754	-212.94672	0.77349585	0.016119486	0.1255	5.0	1978.418846130371
72	989.5913	144.5327	1240.7474	802.5393	319.66666	232.3231	61.348557	272.8253	3.8816683	146000	-4.7273936e-09	478.95966	-0.029882237	-182.39117	0.77234584	0.0097349845	0.1695	79.0	2007.422560930252
73	830.3465	130.57248	1068.1489	621.79724	260.14285	231.17384	68.262596	275.04727	5.8903704	148000	4.0852464e-09	437.7986	-0.030542947	-130.82211	0.763844	0.008243663	0.1585	79.0	2037.6827809810638
74	846.8749	225.2693	1256.511	534.7788	266.85715	231.53513	66.45142	276.6697	11.135442	150000	1.3098121e-08	672.32007	-0.03201043	-119.26373	0.7541074	0.010796058	0.1935	79.0	2067.0135221481323
75	1083.7673	468.34473	1632.0493	228.12468	359.6	247.77243	56.27334	277.4079	10.91239	152000	-3.0640512e-09	1957.0598	-0.0058323937	-927.41187	0.7493007	0.020916542	0.226	4.0	2092.3152582645416
76	865.9857	204.06277	1274.2719	632.0859	273.57144	234.35596	65.43033	282.09668	12.496374	154000	1.1488796e-08	459.4307	-0.006769453	-234.43526	0.74936914	0.015348429	0.2555	6.0	2118.1175394058228
77	908.61035	141.9851	1114.1498	652.87054	282.66666	234.00774	66.430954	282.97525	11.565604	156000	-4.0233137e-09	429.13376	-0.029371314	-171.75122	0.7487468	0.009075109	0.1615	79.0	2146.646866798401
78	843.04926	199.1955	1176.6895	625.7699	265.57144	239.40233	68.19433	283.64725	7.2640047	158000	-8.523465e-09	474.71286	-0.018994067	-304.77774	0.7406718	0.015757393	0.1285	32.0	2173.7711148262024
79	839.68945	93.74952	982.8549	667.81995	264.42856	230.75587	68.983635	283.75455	5.775468	160000	-7.016584e-09	512.5668	-0.01857601	-219.83987	0.73807836	0.015487078	0.197	21.0	2200.707150697708
80	854.5255	141.88301	1088.1893	686.636	277.42856	238.09464	66.15638	283.85843	6.6708155	162000	-3.799796e-10	1031.0787	-0.027006885	-477.23877	0.7401757	0.012705041	0.1595	79.0	2229.6786236763
81	816.4704	118.82693	1012.7656	636.60565	252.0	217.09291	66.66354	282.60492	9.156326	164000	4.9769877e-09	1050.5587	-0.025577877	-639.08716	0.7237478	0.007812683	0.131	79.0	2259.062492609024
82	864.49384	125.574524	1013.6245	661.5539	286.66666	246.94768	63.735348	285.53317	10.245431	166000	-7.7486035e-09	1192.1382	-0.00798545	-627.9469	0.7127072	0.015992586	0.182	3.0	2285.3648850917816
83	757.5128	91.09958	906.63403	640.26794	239.0	216.8926	66.9438	279.31458	8.702411	168000	2.5287271e-08	423.12738	-0.031938285	-186.90598	0.7124859	0.015210591	0.191	77.0	2313.786421060562
84	847.0112	89.37636	1014.23364	726.53046	258.14285	224.62498	65.67019	282.31683	10.634268	170000	-1.6227364e-08	683.11615	-0.011442223	-455.69116	0.7040877	0.015931321	0.187	11.0	2338.8103346824646
85	788.25354	120.468864	1027.5082	637.23193	240.5	231.39265	72.93843	286.5526	11.385513	172000	-1.7562881e-08	416.54272	-0.012108174	-167.66556	0.70179397	0.015810106	0.166	11.0	2364.042844772339
86	901.2065	97.71852	1116.3499	794.6368	281.0	239.90228	70.80101	286.7744	8.89983	174000	1.7363577e-08	403.65024	-0.012578026	-112.81586	0.70082366	0.01555872	0.174	14.0	2389.818900823593
87	847.15546	128.56862	997.1037	562.90717	260.2857	233.9969	67.04994	286.7847	11.555074	176000	5.1409006e-09	422.32278	-0.011836434	-157.33508	0.7003015	0.015831066	0.205	14.0	2415.1829812526703
88	861.23224	245.3618	1347.1244	614.76385	273.14285	240.04959	70.23123	288.58728	8.90629	178000	1.2464821e-08	469.22708	-0.017456556	-174.2493	0.70118487	0.015777417	0.132	16.0	2441.3970487117767
89	1149.583	219.48927	1584.1519	987.5095	366.4	246.90163	62.48308	288.37796	6.458366	180000	6.92904e-09	687.4188	-0.022986017	-180.37167	0.698739	0.01504024	0.1575	53.0	2469.7786009311676
90	799.8498	226.83282	1258.4167	451.37967	252.57143	242.43732	67.81811	291.11533	6.2848873	182000	1.9744038e-09	449.40564	-0.0062459535	-238.48756	0.6978274	0.01913357	0.198	4.0	2495.72678732872
91	797.4984	272.83218	1153.7521	262.9901	257.2857	238.83263	69.685074	290.98392	6.3102794	184000	-3.859401e-09	2181.386	-0.006406097	-1262.5762	0.6975869	0.019029275	0.2385	5.0	2521.3384511470795
92	790.5804	167.05597	1093.778	610.85956	270.2857	238.5018	64.35941	288.5257	6.645942	186000	-3.0174852e-09	2809.183	-0.004620209	-1599.8154	0.6971799	0.02152292	0.1935	3.0	2546.6382524967194
93	858.5293	131.55115	1148.4016	721.12775	272.57144	200.26839	64.28077	274.98724	7.7591944	188000	2.1278858e-08	1527.6108	-0.022011627	-1281.9827	0.69711703	0.015126549	0.1115	38.0	2572.666536808014
94	986.8286	242.14256	1267.6392	609.96906	327.83334	234.41313	64.42168	284.5807	4.849971	190000	9.354204e-09	881.95544	-0.027325584	-542.98285	0.6939522	0.015160171	0.1845	67.0	2601.68940782547
95	801.82416	88.29646	940.35	687.3568	246.57143	223.9998	69.28647	287.43857	10.087421	192000	-2.7418137e-09	677.49054	-0.030982817	-400.21173	0.68242043	0.015098391	0.179	76.0	2630.68191075325
96	929.62646	327.96576	1300.5236	280.8386	300.33334	247.1649	60.61363	291.81064	8.38987	194000	6.7949295e-09	2642.7935	-0.0071584955	-738.5477	0.67329437	0.015955145	0.1805	4.0	2655.958025932312
97	950.8054	173.19063	1311.4205	748.04114	300.83334	236.68709	63.44108	291.20535	12.398058	196000	-1.2747943e-08	574.2366	-0.0038195504	-292.5727	0.67296934	0.017872915	0.157	3.0	2681.4700734615326
98	1125.1647	108.81195	1306.084	1039.9033	357.5	253.79291	55.608616	291.02856	7.9198713	198000	2.5592743e-09	576.92065	-0.012057411	-229.70792	0.67264813	0.0150167635	0.1585	15.0	2707.7219302654266
99	1170.1846	132.86658	1309.7157	938.3544	376.4	252.34225	62.62197	293.72128	10.536413	200000	4.3585896e-10	421.4077	-0.027923446	-236.66896	0.6710849	0.011981863	0.1865	79.0	2736.5732884407043
100	981.4072	129.69958	1154.9896	754.9067	302.33334	237.16576	72.29446	295.35516	5.1107836	202000	4.4628976e-09	632.23553	-0.0049188253	-403.21353	0.6630144	0.016288701	0.1855	5.0	2762.4989247322083
101	1011.62036	199.06552	1445.0469	845.81824	326.16666	247.00308	67.73253	296.5431	9.560254	204000	1.0047108e-08	294.21405	-0.027005326	-141.47363	0.662684	0.015113351	0.1625	61.0	2790.4106945991516
102	967.021	215.3886	1334.633	763.56793	290.5	236.14981	65.99773	293.98898	6.075575	206000	1.7225743e-08	796.3929	-0.030143641	-329.3329	0.64623314	0.010744104	0.1905	79.0	2818.986481189728
103	1250.7761	265.99442	1763.2349	1043.1028	393.2	256.57782	61.922752	299.68134	8.017346	208000	1.8775463e-09	303.15674	-0.013899067	-158.2343	0.64102376	0.015591759	0.135	11.0	2844.248408317566
104	1057.6301	141.40659	1213.0295	838.275	321.33334	245.70346	73.13303	302.8181	9.979965	210000	5.625188e-10	271.22778	-0.028011337	-153.29633	0.63830304	0.014036757	0.1705	79.0	2872.2668538093567
105	1064.9598	199.31236	1336.2753	848.93097	323.66666	257.71	69.12755	305.09244	8.358226	212000	5.945563e-09	284.64438	-0.01702143	-101.426254	0.6288505	0.015338455	0.1385	19.0	2897.9698147773743
106	933.34717	185.64409	1200.5822	652.9881	286.66666	250.52359	72.20972	305.99692	9.949999	214000	1.3306737e-08	336.01053	-0.02947493	-159.95157	0.62734646	0.011342351	0.1525	79.0	2926.585438013077
107	772.6372	275.45966	1232.7091	455.55966	237.125	241.69899	71.662	306.0808	10.859298	216000	8.828938e-09	1114.325	-0.013494396	-639.15625	0.6133075	0.016127003	0.141	11.0	2952.1066970825195
108	869.0302	250.09111	1417.8225	565.35596	264.42856	234.48439	75.584816	306.718	5.334327	218000	-1.084432e-08	435.9351	-0.011241096	-285.9046	0.6128701	0.0154161155	0.115	11.0	2977.384286403656
109	816.1192	257.43716	1194.6631	405.33838	256.0	247.30078	69.876816	307.07755	8.567781	220000	1.1060387e-08	1079.8883	-0.006464905	-479.01385	0.61154294	0.01611451	0.19	3.0	3001.4628386497498
110	1251.4656	595.9572	2106.0608	682.1469	398.6	249.55151	70.22941	304.81992	7.9105983	222000	1.38874166e-08	770.49945	-0.0017139039	-300.88043	0.6111193	0.015141581	0.1905	3.0	3026.3482456207275
111	984.4322	323.341	1433.0576	620.8826	310.16666	253.72356	67.72413	304.89905	10.845533	224000	1.8566848e-08	1073.6676	-0.024172617	-625.2958	0.61075586	0.0055464283	0.1625	79.0	3054.6458489894867
112	1365.239	889.72437	2888.115	679.41296	451.25	258.15637	62.204327	306.65363	6.9625816	226000	2.513826e-08	673.2904	-0.011836694	-365.71762	0.61118186	0.015092524	0.192	11.0	3079.702423810959
113	966.27295	462.205	1913.2446	574.8912	302.16666	241.02664	72.289185	306.0424	6.464124	228000	-9.6410515e-09	247.24542	-0.029218439	-140.76805	0.6114268	0.013885957	0.1505	79.0	3109.4027013778687
114	897.73773	195.12126	1255.6686	695.1948	267.0	236.58951	68.64927	306.05832	9.023899	230000	-1.7926096e-08	420.26392	-0.010236314	-289.29315	0.6033069	0.016109832	0.123	8.0	3135.211315870285
115	1140.3383	363.1275	1821.7562	885.55176	356.6	263.7989	67.61749	309.00934	13.203045	232000	-1.2293458e-09	639.95135	-0.030024106	-276.21384	0.6033873	0.0045184414	0.1835	79.0	3164.6330184936523
116	1605.3289	188.04118	1883.6207	1354.2888	500.0	263.02832	61.512608	308.1787	5.0859113	234000	2.3201109e-08	542.91394	-0.0141433645	-378.90332	0.5906445	0.015812494	0.1795	13.0	3190.754793405533
117	956.14087	202.80455	1386.1758	799.011	294.16666	258.28705	71.735306	312.0593	6.423256	236000	1.0766089e-08	594.25244	-0.0050792494	-406.00458	0.58947754	0.015937159	0.226	4.0	3216.3466205596924
118	771.6531	85.40559	906.8024	629.0568	229.5	232.55798	72.37561	302.3195	5.174612	238000	1.2483448e-08	277.23828	-0.0052172933	-116.73636	0.58908314	0.015514897	0.142	6.0	3242.6734521389008
119	999.12665	181.25641	1310.5669	772.93677	311.16666	257.21375	64.27176	307.16287	11.016483	240000	1.10119585e-08	841.16565	-0.02755198	-522.0325	0.5887729	0.004740674	0.184	79.0	3271.674802303314
120	974.8286	122.29684	1132.0635	770.55133	297.66666	243.26741	72.199356	305.77792	3.819775	242000	-1.02669e-08	319.67322	-0.00616034	-114.777374	0.57627386	0.016574241	0.259	4.0	3297.493088245392
121	1492.8782	664.294	2387.2927	850.6014	462.5	260.37375	61.92274	306.43213	10.602392	244000	-6.300304e-08	610.5736	-0.020829404	-337.03342	0.57596946	0.015950523	0.1515	38.0	3324.3941526412964
122	1081.1898	550.27673	2182.331	571.32623	329.66666	254.45706	74.651726	314.1011	10.736895	246000	-8.620321e-09	503.3897	-0.01750424	-240.89789	0.571043	0.015312225	0.154	14.0	3349.2663671970367
123	1792.7201	132.03722	1936.0544	1617.4083	566.0	278.96307	59.481373	313.6383	11.269416	248000	5.1781535e-09	277.43356	-0.005608688	-82.036194	0.57157737	0.015939828	0.221	4.0	3374.4014885425568
124	1003.3909	258.52625	1494.0543	786.71124	301.5	256.83487	74.44341	313.47324	11.180721	250000	-4.0726738e-09	185.41293	-0.00447598	-69.86472	0.57152843	0.01564871	0.1185	4.0	3398.9088187217712
125	1275.1979	582.1826	2361.0942	792.0369	385.8	266.6757	69.306854	314.34042	11.093808	252000	-3.4384429e-09	353.07465	-0.012806871	-127.03378	0.570969	0.015314741	0.14	13.0	3424.482335329056
126	1743.9004	814.1788	2895.316	1164.682	568.6667	291.49182	51.836666	315.3678	10.898253	254000	-2.7567149e-09	236.17722	-0.02448732	-117.11778	0.56681573	0.012568561	0.154	79.0	3453.145159482956
