Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
122	378.60156	78.568794	539.49615	283.44092	72.296295	154.27982	76.53344	285.1748	-2.7634087	246000	0.010871383	1632.5502	-0.0044831075	-1211.5691	0.9163409	2.5749207e-08	1433.977607011795
123	358.01617	59.81999	476.65192	252.06581	68.75	166.65776	73.63111	288.80768	-12.321074	248000	0.068125136	1444.6088	-0.0045805722	-1048.6643	0.91632617	-1.9073487e-09	1446.6140291690826
124	359.7012	62.54954	520.0535	268.49402	68.53571	153.05124	74.803665	289.21503	-2.8019729	250000	0.103376314	864.36273	-0.0040103123	-577.8462	0.9163164	-2.3841858e-08	1459.1025359630585
125	360.21295	81.260414	616.24457	237.43517	68.655174	154.59247	73.76797	292.40573	-2.1187224	252000	-0.045992598	1412.6816	-0.0051707253	-890.9586	0.9163185	-1.4781952e-08	1471.750438451767
126	360.60345	68.53477	519.80237	239.30751	68.75	157.15446	75.3585	290.75073	-2.3590598	254000	0.08501889	1109.5509	-0.0054076985	-769.78925	0.91632086	1.3828277e-08	1484.1345310211182
127	392.32645	77.305695	606.10645	285.85464	75.46154	159.48853	74.514244	294.12418	-5.9951897	256000	-0.04962739	1722.0504	-0.0026586354	-1197.7256	0.9163221	-4.863739e-08	1496.5625259876251
128	401.73322	141.14093	829.35297	266.0903	75.92308	165.63191	73.98109	295.9312	-5.3977213	258000	-0.0046631326	2691.3032	-0.0031431285	-1731.3064	0.916327	1.7642975e-08	1508.9842336177826
129	372.96777	95.14008	578.2697	217.15439	72.25926	170.41907	85.59899	306.84988	-7.2388687	260000	-0.006679559	1931.1631	-0.004191084	-1334.3461	0.91632384	-7.152557e-09	1521.3622109889984
130	347.4731	64.65059	503.41504	219.17587	66.1	159.07736	74.79531	302.95264	-21.807713	262000	-0.036594696	1238.6282	-0.0052842647	-893.4523	0.91632086	4.5776368e-08	1533.982004404068
131	348.03003	62.844383	547.6788	221.96461	67.06896	155.71013	75.440765	293.80032	-18.26355	264000	0.020377042	1191.565	-0.004441645	-841.643	0.9163174	2.8610229e-08	1546.2426626682281
132	361.19623	64.78408	535.58093	258.1732	70.14286	150.51611	73.59755	288.10513	-0.9429579	266000	-0.06786139	1045.2128	-0.0052045286	-721.2614	0.9163195	-1.001358e-08	1558.8546590805054
133	361.40067	68.37109	598.50446	241.31218	69.5	154.66966	74.425804	290.70428	-17.830917	268000	0.009971703	1282.7986	-0.0041075465	-870.27466	0.9163053	-6.6757204e-09	1571.5983707904816
134	371.628	91.07796	656.98816	221.46939	72.37037	155.10474	72.89855	299.3826	-7.069338	270000	-0.049356215	1885.9911	-0.0041190907	-1275.718	0.91630334	-3.576279e-08	1584.0184729099274
135	340.70233	55.757744	527.5774	236.33163	67.10345	153.64359	76.792496	296.46533	-0.69980574	272000	0.030215867	1296.3948	-0.0043697823	-944.22473	0.9162899	-5.722046e-09	1596.4217059612274
136	357.1274	63.996033	503.2037	223.3385	68.655174	149.90425	71.83353	281.18063	-5.1827455	274000	-0.01570895	1057.9307	-0.005416721	-716.3247	0.91627896	3.862381e-08	1608.9142932891846
137	415.4729	120.071785	884.4146	296.63593	81.041664	152.37425	72.244194	289.28152	-4.797817	276000	-0.043001678	2822.787	-0.005335208	-1899.1213	0.91627485	-1.9073487e-09	1621.5585992336273
138	358.7512	44.0688	463.4996	283.0754	68.793106	164.26884	82.61162	307.0648	-6.9373274	278000	0.10174607	1060.077	-0.0042820275	-793.50116	0.916264	1.5735626e-08	1633.949979543686
139	360.1154	73.195244	637.9745	266.18192	69.71429	155.57562	72.994286	292.31866	-1.9954815	280000	0.07623832	1482.0448	-0.0047018155	-1009.0667	0.9162597	-1.859665e-08	1646.3404150009155
140	374.3238	66.169395	525.5522	268.2761	72.59259	158.589	75.40946	290.98465	0.5655446	282000	-0.1327867	1102.3492	-0.0056550354	-740.48865	0.91627526	1.7166137e-08	1659.0104069709778
141	374.31702	81.36357	595.27484	225.23055	72.59259	149.66031	73.77345	292.4537	-4.731355	284000	-0.007323021	1679.1515	-0.004216713	-1179.0348	0.9162691	-1.525879e-08	1672.338653087616
142	352.6856	80.928246	554.4978	234.28522	68.24138	162.01123	75.81478	291.6975	1.9106216	286000	0.01392028	1381.9491	-0.005150197	-950.72327	0.91626054	-1.001358e-08	1685.3584554195404
143	385.74133	97.12569	730.23566	214.86038	75.15385	147.40234	73.4515	291.9267	-4.1230607	288000	0.04330494	2540.6248	-0.0054382198	-1716.0916	0.91625726	2.8610229e-08	1697.9542608261108
144	383.55115	75.33872	600.6549	268.49594	72.59259	164.8614	78.08964	302.3718	1.093586	290000	0.10142118	1502.6543	-0.005117379	-1067.2722	0.91625834	-6.198883e-09	1710.6233105659485
145	362.7356	74.56518	509.28003	173.89421	71.10714	160.92441	76.896255	298.47888	-17.24176	292000	0.0826898	1492.7793	-0.003693007	-1047.4316	0.9162724	1.5735626e-08	1723.1499469280243
146	369.38785	95.93332	648.9509	243.30267	72.77778	155.71202	75.56974	301.09882	-16.135977	294000	0.00071295025	2388.405	-0.00450461	-1598.3079	0.91629094	5.5789947e-08	1735.5505475997925
147	358.89932	53.060856	508.50964	284.18613	69.60714	156.00438	75.93194	285.19714	-18.548014	296000	-0.059485365	1178.4062	-0.0042151175	-794.74164	0.91630924	-8.106232e-09	1747.902274608612
148	403.91507	89.1913	645.94434	266.01157	76.65385	156.51385	72.16286	295.2057	-16.703808	298000	-0.051140208	1729.6637	-0.0039024763	-1167.091	0.91631806	1.9550324e-08	1760.686543226242
149	385.38126	92.70818	630.89044	243.30608	73.666664	170.6858	79.41533	310.2787	-13.885912	300000	0.008721527	1624.037	-0.004487794	-1091.6392	0.916323	1.4305115e-09	1773.1055698394775
150	368.59155	88.174164	541.2762	212.18436	72.40741	165.80708	79.972725	309.3603	-2.240397	302000	-0.01964539	1965.683	-0.004521109	-1406.2991	0.91632783	-2.7656554e-08	1785.67511677742
151	378.23892	137.93242	896.40826	153.22594	73.73077	160.15652	73.71566	285.17282	-19.042076	304000	0.072501525	3459.7976	-0.0037756115	-2149.5278	0.91633266	2.7656554e-08	1800.0426759719849
152	365.09402	95.50709	718.2482	217.91089	70.32143	157.78363	76.68584	304.67102	-16.689444	306000	-0.005981515	2337.7952	-0.003644932	-1570.4247	0.9163434	2.1457673e-08	1814.4386312961578
153	354.2747	58.96833	483.83408	260.32678	68.24138	155.30424	77.20657	298.2354	-28.064516	308000	0.055972487	1430.2678	-0.004445933	-1052.3248	0.91634774	3.671646e-08	1826.947907447815
154	362.28885	83.19828	566.54266	210.93214	69.35714	153.17035	71.46567	291.0488	-12.674969	310000	-0.098046154	1478.7742	-0.004012607	-981.42346	0.9163624	-2.5272369e-08	1839.426578760147
155	358.5626	88.36016	594.8789	202.82472	71.35714	162.58205	77.35349	295.19543	-10.24999	312000	0.06871977	1950.2804	-0.0044836253	-1383.1769	0.9163606	-3.3378602e-09	1851.8137328624725
156	379.59717	79.31909	546.3375	275.28403	74.53846	154.36652	75.092026	290.37585	-14.937613	314000	-0.080619305	1506.8262	-0.003891632	-1070.1526	0.9163713	9.536744e-10	1864.6146783828735
157	397.3061	135.33315	854.3206	145.36342	77.56	154.93422	76.806915	302.90778	-10.4914255	316000	-0.12901711	4156.536	-0.003964752	-2845.1216	0.9163661	-4.768372e-10	1878.0722842216492
158	363.9349	96.737404	752.9419	235.07355	70.07143	166.99934	80.30603	317.62628	-12.387083	318000	-0.12205593	2332.161	-0.0046266466	-1562.7306	0.9163509	2.4318695e-08	1890.2943348884583
159	382.36835	117.81534	670.8299	113.6334	75.5	163.2126	76.257744	303.52087	-7.3875	320000	0.041387122	2208.137	-0.004975628	-1459.6155	0.91632235	-1.66893e-08	1902.7062656879425
160	375.53162	71.80227	556.98395	242.30371	74.03704	159.15936	81.66284	319.60757	-1.8874664	322000	-0.06229853	1586.408	-0.0038168952	-1114.971	0.91630244	6.9618224e-08	1915.4387266635895
161	356.391	65.444176	506.07962	236.37164	68.82758	156.27933	75.972595	300.04642	-3.4391127	324000	-0.03501069	1344.2087	-0.0040470697	-901.8634	0.91627747	-2.6226044e-08	1929.6864676475525
162	358.66962	76.78602	569.56024	180.75064	69.21429	151.77234	71.94294	290.70694	-11.55599	326000	0.004243812	1528.7947	-0.005283594	-1020.58344	0.9162514	-5.3405763e-08	1944.75009226799
163	360.6819	82.53502	512.4965	148.59651	70.21429	162.13972	74.68449	296.27222	-11.296911	328000	0.05387674	1667.3535	-0.005230911	-1060.6292	0.9162315	-5.722046e-09	1960.1825709342957
164	363.8559	65.182594	482.7651	195.44827	71.25926	152.92426	74.726425	283.38278	-13.057	330000	-0.026715443	1454.6549	-0.0038709939	-977.2405	0.916213	-2.2411346e-08	1975.8226346969604
165	363.0143	70.090324	461.52582	211.6735	71.21429	152.9662	74.78929	301.76654	-1.0517602	332000	-0.012426882	1278.5793	-0.004833569	-876.6737	0.91619945	-4.7683715e-09	1991.46657538414
166	365.49078	71.30823	535.27094	243.44789	71.888885	149.82938	75.44958	281.13577	-12.672121	334000	-0.03664206	1447.5255	-0.004424643	-987.3655	0.91618514	6.6757204e-09	2007.0529041290283
167	371.81808	118.91896	655.8522	178.32184	72.96296	160.25632	72.981415	289.39285	-11.354511	336000	-0.017431667	2366.9905	-0.0035967454	-1472.9083	0.91616225	-9.536743e-09	2022.4546241760254
168	386.7851	89.21264	627.4367	262.47678	75.15385	157.83247	77.64727	302.2721	-12.745012	338000	-0.02634853	1713.0162	-0.006564265	-1103.1669	0.91614527	5.722046e-09	2038.1745555400848
169	360.2923	52.762962	443.904	248.89647	69.35714	158.3114	75.8948	302.97073	-8.85878	340000	-0.107111745	1211.21	-0.0049240664	-820.49756	0.9161233	-5.00679e-08	2050.397787332535
170	376.15793	91.92227	691.6517	271.72058	74.03704	154.08356	72.56331	285.22836	-6.699026	342000	-0.015835019	1561.8453	-0.0041304287	-994.6639	0.91609806	-4.768372e-10	2062.885897397995
171	378.87598	83.40317	680.33777	288.29605	73.44444	159.84787	77.710915	292.30972	-9.312638	344000	-0.021445116	1583.1938	-0.0039084237	-1080.206	0.91606873	2.1457673e-08	2075.4107735157013
172	370.03165	86.97054	593.3586	227.29713	73.14815	166.5346	78.49483	323.84668	-2.6138668	346000	0.030991817	1763.5103	-0.004995689	-1236.9668	0.91603976	2.002716e-08	2087.8495757579803
173	381.80588	80.066376	557.36176	256.32352	73.96296	153.02191	74.89123	299.68134	-29.44971	348000	-0.023868892	1789.4785	-0.0044526793	-1250.8229	0.9160218	1.2397766e-08	2100.114496946335
174	378.97327	71.64287	499.53763	263.73383	73.5	162.60184	77.4073	308.30695	-7.328807	350000	0.022315327	1485.102	-0.0038486067	-1019.86914	0.91599715	-4.7683715e-09	2112.6268196105957
175	386.5188	89.478226	622.371	260.31842	73.40741	152.75848	76.13199	296.85992	-18.578522	352000	0.040335074	2003.787	-0.004635088	-1445.7488	0.91598135	1.5735626e-08	2125.2577106952667
176	335.53836	65.48012	506.29803	196.64674	63.548386	167.12692	79.531334	311.2342	-0.72221804	354000	-0.044533312	1843.7802	-0.004810337	-1359.9003	0.9159672	-3.4809112e-08	2137.582494497299
177	351.8496	63.025845	535.8773	201.658	66.413795	150.59444	69.21621	287.87436	2.9081788	356000	-0.006760163	1012.13165	-0.0039020414	-676.82495	0.9159536	7.629395e-09	2149.918229818344
178	376.32562	72.31951	551.5832	271.65894	72.55556	151.95216	74.22979	285.83167	-23.848629	358000	0.04666969	1360.876	-0.003997948	-913.7643	0.9159363	6.6280364e-08	2162.5781576633453
179	339.808	69.488144	491.65704	208.22455	65.5	157.53813	77.61017	297.51035	-3.7137423	360000	0.019100338	1418.4473	-0.004543947	-995.7239	0.91593033	7.152557e-09	2174.81467962265
180	361.14346	55.094547	485.50592	263.23785	68.793106	145.30052	71.91176	273.88867	-30.090057	362000	-0.13035999	1126.638	-0.0039851516	-816.8353	0.9159262	-1.9073487e-09	2187.3746128082275
181	341.27167	65.64372	583.3171	243.39026	65.03333	155.25882	75.96621	297.6917	-9.726034	364000	0.0002985959	1137.993	-0.005106309	-695.96655	0.9159034	2.193451e-08	2200.1391866207123
182	380.53223	83.310036	589.2312	249.35976	72.333336	157.5682	69.63594	302.4463	-4.801691	366000	-0.04053547	1564.9147	-0.0044696443	-1013.5425	0.91588634	-3.1471252e-08	2212.2944762706757
183	355.73563	55.574657	500.18478	282.2968	69.03571	156.75826	79.14936	307.32376	-29.064302	368000	-0.05057488	1366.4606	-0.00483533	-977.08307	0.91586983	7.104874e-08	2224.963527441025
184	352.91953	67.53705	528.9014	241.57553	67.13793	155.0422	73.70522	289.81967	-1.083003	370000	0.15884286	1209.0189	-0.0048078895	-766.30225	0.91584206	3.4332274e-08	2237.4064569473267
185	371.52524	99.417305	758.637	238.32869	71.21429	153.87254	75.52895	296.67862	-4.135001	372000	-0.008418956	1628.4716	-0.004526533	-1012.71594	0.9158411	-8.5830685e-09	2249.918104171753
186	373.7687	101.73075	632.44507	145.85916	72.25926	168.0198	75.45407	301.7877	-0.56881475	374000	0.02973366	1934.8647	-0.0046769995	-1281.9028	0.9158411	2.002716e-08	2262.3343613147736
187	361.41537	97.283264	730.617	246.85204	69.32143	160.18813	77.86869	302.20273	-17.151735	376000	0.03755696	1364.0227	-0.0045693144	-862.1481	0.91584206	3.71933e-08	2274.938747406006
188	373.23636	66.20701	520.5313	252.89262	71.25	157.26389	76.00094	307.18192	-42.99093	378000	-0.0048842505	960.2742	-0.0040087774	-633.3887	0.9158452	-9.536744e-10	2287.264506340027
189	347.6495	63.14473	476.41357	171.13158	66.566666	159.24014	78.40533	322.2829	-12.308775	380000	-0.08308581	1131.8713	-0.0048467144	-785.0448	0.91584784	2.002716e-08	2299.902622461319
190	355.9786	59.824013	550.53796	222.68562	68.48276	150.23955	73.83328	304.9826	-22.78278	382000	0.07317555	1159.4579	-0.004258372	-788.30676	0.9158436	1.5735626e-08	2312.181650876999
191	376.6002	92.38313	695.825	240.52548	71.666664	155.00383	70.76125	294.37506	-8.456713	384000	0.009406623	2019.4796	-0.0040415945	-1200.8608	0.91584533	3.3378602e-09	2324.7313640117645
192	354.29398	71.94342	534.3856	188.81885	67.75862	162.01137	77.084206	292.99817	-43.230404	386000	-0.011809056	1379.0941	-0.004558253	-944.3981	0.9158491	-8.2015994e-08	2337.2976355552673
193	343.6798	56.33177	474.12762	230.44936	65.666664	150.04248	74.3106	292.40466	-24.36337	388000	0.03442714	1075.8329	-0.0044918414	-748.8669	0.91585374	1.0490417e-08	2349.8667681217194
194	364.27182	77.9591	657.6937	251.85178	69.53571	150.33679	72.10103	276.54227	-16.847603	390000	-0.0016713452	1750.7561	-0.0051310314	-1233.1152	0.9158596	4.005432e-08	2362.4982345104218
195	383.17532	57.875546	522.23773	260.50827	73.296295	162.22691	74.124825	297.049	3.409523	392000	-0.068780854	1036.7323	-0.004956901	-752.3833	0.91585904	1.3351441e-08	2374.7437584400177
196	381.23737	108.48184	848.5123	275.7764	72.666664	158.73099	78.11358	299.73047	-6.6144075	394000	0.103987545	2667.2188	-0.0051761195	-1844.0498	0.9158603	3.528595e-08	2387.510501384735
197	395.96237	89.23544	564.8712	273.7718	76.80769	167.12654	75.77299	310.79276	-31.032051	396000	0.054962944	1941.0126	-0.004920028	-1407.6525	0.91586334	-1.6212464e-08	2399.8823568820953
198	365.2808	72.743454	542.5475	194.95587	70.21429	164.56578	81.28327	314.90414	-20.76944	398000	-0.030059393	1398.9481	-0.0043185726	-999.4061	0.9158811	-1.0967255e-08	2412.9264364242554
199	371.78983	88.72512	622.9375	270.84616	72.96296	156.54584	77.44704	288.50095	-3.3835788	400000	0.0343552	1156.2802	-0.0050240494	-748.24817	0.9158879	1.525879e-08	2425.446629047394
200	355.11096	63.895264	528.2354	240.13033	67.51724	153.2296	75.763115	311.75067	-1.0689573	402000	-0.05857138	960.75183	-0.005471017	-682.9298	0.91589814	-3.8146974e-09	2438.2980573177338
201	360.17535	56.052208	491.6659	293.68793	68.586205	159.84003	74.37897	296.05276	-11.104864	404000	-0.041567467	834.3477	-0.0037093535	-548.0736	0.91590416	-2.3841857e-09	2451.1357276439667
202	354.3325	54.42206	461.05313	259.92764	67.89655	152.50304	76.568634	297.34717	-13.550688	406000	-0.22376767	822.645	-0.005106747	-569.69196	0.9159047	1.9073486e-08	2465.642490386963
203	355.88007	91.88655	655.6324	199.58711	68.793106	153.22375	74.44791	273.46295	-21.018772	408000	-0.050509453	1545.5597	-0.0052045435	-1085.7246	0.91587263	4.386902e-08	2478.3343002796173
204	382.27655	64.738976	595.51807	240.1079	72.666664	154.21333	79.05251	302.25262	-13.983767	410000	0.028063493	1055.1478	-0.0061828475	-748.00964	0.9158476	-4.8160555e-08	2489.5338082313538
205	358.89508	71.21129	503.51553	276.75052	68.31035	159.68048	76.560234	291.2198	-1.8402667	412000	-0.16710164	1188.8938	-0.004091099	-775.1205	0.9158261	-3.1471252e-08	2498.838301897049
206	383.76175	94.061806	603.2981	239.23773	73.74074	162.03322	75.296776	293.77692	0.23087692	414000	-0.0619836	1687.6368	-0.0051063523	-1153.6489	0.9157837	2.336502e-08	2508.234095811844
207	371.36847	80.6091	517.128	212.26518	70.75	157.60425	78.74845	298.21155	-9.194309	416000	-0.010145545	1563.7328	-0.0056884345	-1101.6877	0.9157402	-4.768372e-10	2517.6496028900146
208	388.96283	88.5029	688.5099	258.50598	75.73077	168.45189	78.01183	309.50146	-21.900627	418000	-0.025569603	1443.1884	-0.0041097756	-996.7672	0.9157043	2.8610229e-08	2527.0742938518524
209	368.91068	56.50327	481.35568	232.6369	70.21429	159.65787	79.56567	315.27563	-18.198156	420000	0.04117382	1049.4058	-0.0058668666	-751.4517	0.9156693	-2.1457673e-08	2537.4717824459076
210	383.73047	76.702545	576.51575	247.0309	73.80769	156.7561	73.88641	297.9405	5.9941735	422000	0.11004656	1330.3511	-0.003717862	-958.0852	0.91564023	-4.2915342e-09	2550.010510444641
211	366.92447	65.689316	508.58627	257.80734	70.78571	164.76268	81.732056	310.808	-11.101064	424000	0.089666896	1139.9254	-0.004375674	-803.0968	0.915628	-9.536743e-09	2562.474958896637
212	367.24615	69.0591	533.8271	268.03995	71.03571	154.72653	74.23992	287.61118	2.963799	426000	-0.042690523	935.8911	-0.004543066	-616.62445	0.91561884	-1.9073487e-09	2575.111393928528
213	389.40237	75.01668	571.0554	275.1021	74.07407	157.00659	75.900444	296.19006	-5.773728	428000	0.0510742	1001.74036	-0.005243007	-667.5398	0.9156138	-3.0994414e-08	2587.765696287155
214	364.3301	61.378613	529.9468	277.47778	70.10714	165.96327	80.07221	330.18658	6.1364436	430000	-0.0010133038	992.9354	-0.0032902583	-713.6964	0.91560835	5.7697296e-08	2600.258164167404
215	374.29895	71.12928	555.3837	256.05673	70.77778	157.5278	75.598915	298.3093	1.7581205	432000	-0.006004057	896.94025	-0.0042323824	-587.8368	0.91561	1.4781952e-08	2612.7384238243103
216	384.78864	71.37691	611.2604	283.06143	74.07407	160.48543	76.76508	309.3319	-9.836569	434000	-0.011754369	999.472	-0.0046992954	-648.58777	0.9156044	2.9563903e-08	2625.4663846492767
217	377.2296	62.217873	549.63464	276.2487	71.92593	164.92032	79.18673	305.0947	-0.74742746	436000	0.07251126	907.88385	-0.0052391365	-629.17206	0.9156058	-4.2915342e-09	2635.8426337242126
218	369.24963	80.17347	562.35114	216.34058	70.888885	160.43979	76.45053	300.33286	6.571932	438000	-0.03053233	1031.8447	-0.003810268	-664.5138	0.91561216	4.386902e-08	2645.265636444092
219	359.375	56.53306	487.5718	263.37503	67.68965	158.10973	78.16777	289.502	2.5684443	440000	-0.044217914	615.73627	-0.003636282	-399.43915	0.91560835	-1.2397766e-08	2654.5489962100983
220	374.73172	53.425922	525.1369	278.6913	70.82143	160.79016	76.4742	299.41196	-0.79113436	442000	0.03358525	730.0046	-0.004403487	-494.97003	0.9156098	1.0490417e-08	2664.2058749198914
221	357.68982	66.50531	594.12964	237.9269	68.48276	157.10765	79.41954	292.1518	-11.355611	444000	0.049556516	702.8059	-0.005312804	-451.71463	0.91560614	2.2411346e-08	2673.662625312805
222	364.92523	71.64738	600.03766	264.95905	68.51724	153.5473	75.31709	289.33408	2.3075056	446000	-0.06668568	864.7981	-0.004754238	-566.4436	0.91561055	8.106232e-09	2683.1667041778564
223	369.79865	140.99042	1046.5688	258.34247	70.96429	165.69087	78.72104	299.58835	-5.521471	448000	-0.04606697	2174.2395	-0.005546164	-1266.2307	0.91560525	4.4345857e-08	2692.7586052417755
224	387.30844	55.585346	521.2645	286.8963	73.333336	159.46454	78.37036	309.6599	-3.0684495	450000	-0.073187724	1188.5415	-0.0057911053	-934.5189	0.91560155	2.7656554e-08	2702.1947796344757
225	379.27762	75.091354	549.9464	216.8506	71.14286	161.18085	77.780754	300.17822	-1.3783288	452000	-0.10744475	906.6353	-0.005310759	-615.0248	0.91558105	-2.336502e-08	2711.6424429416656
226	368.05563	97.43088	789.77545	257.07892	70.64286	159.69753	78.21767	301.1653	10.639121	454000	-0.03628685	1989.0658	-0.003634978	-1429.2771	0.91555953	1.001358e-08	2721.310005903244
227	366.8143	64.46034	545.2302	278.07825	69.60714	158.17404	75.63948	295.9449	-11.875353	456000	0.016906392	797.35645	-0.0035740081	-536.70483	0.91552925	4.768372e-10	2730.7897522449493
228	387.7977	85.23592	603.7433	287.24103	75.30769	157.68564	77.857315	291.0001	-10.6561	458000	-0.04885513	1335.7316	-0.0041695423	-898.05054	0.9155105	1.0967255e-08	2740.3983368873596
229	356.98312	60.227394	493.43582	250.24405	68.78571	156.89598	78.21965	305.3344	-25.137566	460000	0.017813662	871.34	-0.0053885365	-597.73175	0.91548306	2.4795533e-08	2750.1425244808197
230	391.44174	83.2985	595.7197	283.88895	74.0	165.82475	76.960846	297.1237	2.307819	462000	-0.11208441	1020.688	-0.00472188	-654.8283	0.91546	-2.7179718e-08	2759.8785490989685
231	401.29987	102.54285	774.6539	302.76843	76.73077	168.6839	80.00122	301.31982	8.743137	464000	-0.005688079	1277.4774	-0.0043004234	-827.4839	0.91542804	-2.193451e-08	2769.4455773830414
232	378.71603	74.43689	574.8184	281.132	72.59259	163.90085	80.57224	319.63892	6.9038105	466000	0.04768769	1300.9968	-0.003986411	-1047.3734	0.91539735	2.193451e-08	2778.9945480823517
233	375.21255	75.40916	542.0701	232.25629	71.14286	165.20323	80.10902	311.13367	-0.42040348	468000	0.02137081	853.55444	-0.0035326704	-565.11383	0.9153811	-3.2901763e-08	2788.638735771179
234	417.0509	102.71154	788.974	315.77664	79.8	167.6829	79.29385	300.38834	-7.5709853	470000	0.019229945	1247.9148	-0.0039789947	-827.50757	0.9153591	3.0994414e-08	2798.2223205566406
235	379.64087	56.60834	496.99933	273.61203	71.48148	169.3747	83.60217	324.80737	8.4661875	472000	0.08789974	913.579	-0.0056424737	-632.594	0.91535074	2.3841858e-08	2807.7986328601837
236	372.75586	69.95401	515.0717	273.70212	72.22222	158.77364	79.00776	309.05817	-3.5030832	474000	-0.02236144	848.21545	-0.00496999	-566.2352	0.915349	2.193451e-08	2817.3740537166595
237	397.0393	86.26011	632.92017	275.0553	77.96	166.31786	78.81143	309.5775	-5.9560676	476000	0.082320064	1214.1312	-0.0031387955	-803.6033	0.91534424	3.528595e-08	2826.858524084091
238	360.05603	51.76278	483.0885	273.49026	68.72414	157.32326	79.66614	318.72308	-3.7622576	478000	0.017039726	770.4534	-0.0041070646	-519.5867	0.91534895	-3.3378602e-09	2836.4104075431824
239	366.192	58.657574	525.39453	264.18097	70.71429	151.05325	74.50037	286.06342	-4.1114683	480000	0.017216137	820.3972	-0.0045725377	-569.3331	0.9153558	-6.198883e-09	2846.0381956100464
240	361.7683	70.09782	605.6131	209.55542	68.5	165.23119	78.666794	317.27924	6.280567	482000	-0.102735914	1090.5591	-0.005227506	-702.3402	0.9153677	8.106232e-09	2855.566263437271
241	391.9866	77.72208	594.04034	270.1694	75.73077	157.5271	72.386086	298.10046	8.503939	484000	-0.08718333	1053.5773	-0.004033275	-679.8217	0.91536325	8.392334e-08	2865.3655853271484
242	404.6687	119.50699	710.36273	278.66327	77.6	165.03546	78.96754	303.77924	-6.766913	486000	-0.15592796	1946.455	-0.004821345	-1266.2188	0.915348	9.059906e-09	2874.9383850097656
243	372.65506	72.72369	567.0928	263.53336	72.07407	165.527	82.72971	323.4952	0.38108683	488000	0.040022675	1365.2538	-0.0054970384	-1022.741	0.915321	-7.629395e-09	2884.746700525284
244	417.13464	67.27593	613.45605	306.9805	80.708336	164.65273	77.87183	307.38782	-9.9960785	490000	-0.109657235	1256.5928	-0.0051011294	-846.73395	0.9152983	-2.9087067e-08	2894.250473499298
