Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
112	64.736725	2.3749697	67.17334	61.79201	65.2561	1.8426805	66.241486	61.54781	13.560811	13.8	223999	33.90157	17.58752	72.33719	-0.72058165	33.901573	17.587576	71.91591	-2.8855152	-33.750324	1.1003866	56438.02388238907
113	64.95974	2.3162603	67.159904	61.864544	65.24906	1.8904952	66.316734	61.368534	13.605442	13.8	225999	33.90825	17.627018	73.16556	-1.9226362	33.908195	17.626913	70.76004	-2.2409723	-33.69417	1.1047385	57054.49365854263
114	64.89785	2.3512843	67.118225	61.753002	64.78177	2.1699731	66.3787	61.329277	13.591837	13.7	227999	33.936626	17.606163	70.97364	0.03955555	33.936485	17.606415	69.752556	-3.425015	-33.78258	1.088577	57667.23249602318
115	64.80558	2.3727472	67.1358	61.835377	65.23825	1.9078175	66.336426	61.38581	13.578231	13.8	229999	33.89836	17.555336	70.96532	0.0187608	33.898327	17.555452	70.76328	-0.035637736	-33.788227	1.0845001	58283.676731824875
116	64.838875	2.3574479	67.1163	61.769676	63.887806	2.3309746	66.322784	61.492157	13.585034	13.5	231999	33.95315	17.635454	73.361595	-5.622369	33.953056	17.635395	73.09998	1.1451346	-33.833096	1.0862648	58910.30834674835
117	65.04125	2.3282933	67.15841	61.76716	63.82856	2.35658	66.2759	61.26174	13.625851	13.5	233999	33.980072	17.60131	70.43174	-5.0927677	33.979862	17.601547	69.63724	-0.66913354	-33.867306	1.075293	59541.25790476799
118	64.73291	2.3818572	67.11408	61.804222	65.24427	1.8964825	66.32709	61.423985	13.560811	13.8	235999	33.903908	17.57354	70.29307	-2.1901565	33.903767	17.573755	70.889305	-0.74429214	-33.687748	1.0684426	60177.03766584396
119	64.7316	2.3784285	67.11416	61.732082	63.84307	2.341937	66.33703	61.38834	13.557823	13.5	237999	33.927208	17.601194	70.88588	-1.5419363	33.92718	17.601286	69.32908	-3.0257294	-33.807148	1.0921311	60761.511320352554
120	65.04057	2.3081608	67.0918	61.8164	65.248985	1.9274926	66.444626	61.372913	13.625851	13.8	239999	33.888073	17.597832	70.01754	-5.1074796	33.888065	17.59757	68.772224	-17.874332	-33.69439	1.0809126	61324.786969184875
121	64.73665	2.3697016	67.090515	61.838467	62.88105	2.1908562	66.23024	61.22399	13.564626	13.3	241999	33.934994	17.617495	69.84285	-0.28041637	33.93508	17.617403	69.915855	-3.115934	-33.821163	1.0868709	61890.46141576767
122	64.82783	2.3677797	67.148674	61.800312	65.27998	1.9514278	66.42659	61.22787	13.581081	13.8	243999	33.98231	17.608154	71.48831	-1.7945997	33.982338	17.607946	75.82908	-1.5430459	-33.784134	1.0759186	62454.269423246384
123	65.327286	2.2103186	67.15442	61.757175	65.689095	1.4291149	66.37811	61.414936	13.684932	13.9	245999	33.90898	17.536581	71.841415	-0.20518291	33.90882	17.53678	74.49467	-0.08640158	-33.760098	1.0570902	63022.445286273956
124	65.10039	2.2840195	67.129906	61.862793	64.784904	2.147242	66.34437	61.464073	13.636987	13.7	247999	34.04856	17.604599	76.769485	-4.049523	34.04846	17.604647	72.215294	-4.5355654	-33.872158	1.0740722	63592.558735609055
125	64.71755	2.3704526	67.10368	61.803215	64.34737	2.337445	66.334076	61.361874	13.560811	13.6	249999	33.94773	17.618776	71.02819	-0.79469097	33.94771	17.618822	69.0422	-4.1372504	-33.792133	1.0622321	64158.873732089996
126	64.64158	2.3692193	67.06252	61.773205	66.18692	0.11590072	66.38356	66.00558	13.540541	14.0	251999	33.901016	17.586924	72.314095	-1.9293149	33.90098	17.587133	72.05046	-0.09293306	-33.722195	1.0511339	64726.480590581894
127	64.95349	2.3467622	67.16911	61.78044	64.77516	2.1378744	66.25805	61.367626	13.609589	13.7	253999	34.00508	17.614344	71.287155	-8.6464615	34.004967	17.614439	69.30232	-3.9114685	-33.849087	1.0856769	65292.70743584633
128	64.6016	2.385819	67.073166	61.75363	64.25913	2.2922606	66.240486	61.36528	13.533784	13.6	255999	33.91492	17.613638	71.079475	-2.3362098	33.91496	17.613604	74.12047	-0.42167902	-33.771763	1.0789846	65868.16409564018
129	64.609985	2.3619869	67.05858	61.72969	63.805534	2.4228864	66.30128	61.1986	13.533784	13.5	257999	33.85246	17.614117	69.85185	-0.035329223	33.85247	17.61379	74.800156	0.48442006	-33.710964	1.0789073	66442.36246299744
130	65.12764	2.2777653	67.13541	61.8659	63.318645	2.2764833	66.18651	61.264935	13.639456	13.4	259999	33.983433	17.626455	71.04117	-1.5798986	33.983463	17.626568	72.203835	-7.3595304	-33.905407	1.0861025	67014.32141256332
131	64.67852	2.3791914	67.065575	61.81073	63.855396	2.431554	66.45572	61.28867	13.551021	13.5	261999	33.96047	17.59187	70.97513	-1.249322	33.96035	17.591986	74.37708	0.21251893	-33.792553	1.0576355	67586.71363854408
132	64.85407	2.3554132	67.11253	61.748035	64.76265	2.1592562	66.43727	61.407497	13.585034	13.7	263999	33.97887	17.591373	70.36658	-3.8885915	33.978745	17.591503	71.09188	-7.4519806	-33.84476	1.0620898	68160.64795994759
133	64.57941	2.397681	67.115234	61.845898	64.77803	2.1897714	66.36008	61.308876	13.527027	13.7	265999	33.874493	17.618567	75.94653	-7.417838	33.87451	17.618416	73.09541	-2.8237224	-33.705482	1.0762278	68736.4938390255
134	65.04867	2.2965295	67.058	61.846043	64.24138	2.299764	66.173225	61.31327	13.625851	13.6	267999	33.91957	17.626999	73.162735	-2.5629659	33.919422	17.627045	70.97586	-2.972448	-33.74096	1.0797532	69311.77028441429
135	64.9876	2.3355742	67.11747	61.79965	64.75531	2.154835	66.25251	61.306255	13.612245	13.7	269999	33.931725	17.64426	68.1085	-1.6775397	33.931694	17.644407	68.846214	-1.55633	-33.811825	1.0645051	69891.06473302841
136	65.003006	2.3146563	67.08943	61.66745	64.7225	2.1474147	66.29372	61.37308	13.619047	13.7	271999	33.923664	17.612926	70.045654	-1.903366	33.923626	17.61248	69.89079	-4.3861437	-33.698757	1.0726475	70466.47382378578
137	65.08542	2.317443	67.185135	61.857704	64.73552	2.180733	66.30146	61.268066	13.632653	13.7	273999	33.92185	17.61119	70.56387	-5.585968	33.92184	17.611063	73.30717	-5.978217	-33.763462	1.0564914	71040.47419929504
138	64.740425	2.3790634	67.10742	61.82445	64.39436	2.3104267	66.45297	61.538002	13.557823	13.6	275999	33.906998	17.64391	72.43192	-2.3597424	33.90698	17.644081	71.3969	-1.4564031	-33.754723	1.0708745	71620.01118063927
139	64.91784	2.3516645	67.17639	61.866245	64.3706	2.310864	66.351944	61.379032	13.5986395	13.6	277999	33.91638	17.65014	70.61823	-3.445185	33.91633	17.650063	72.76209	0.6220025	-33.76179	1.0756989	72201.62478113174
140	64.86161	2.3610039	67.16789	61.834488	64.269485	2.2517047	66.20597	61.360497	13.585034	13.6	279999	33.92938	17.620497	69.99374	-4.3849063	33.92935	17.620628	71.5053	0.33263397	-33.812466	1.0369712	72778.31814861298
141	64.396614	2.3949454	67.14377	61.752426	64.34682	2.3850782	66.48242	61.313953	13.489933	13.6	281999	33.941334	17.631271	69.40546	-0.58645904	33.94135	17.631184	71.729355	-16.728363	-33.788242	1.0611409	73359.30629563332
142	64.623634	2.391621	67.1595	61.79177	63.829002	2.4165273	66.3784	61.324745	13.537415	13.5	283999	33.9387	17.63666	71.15455	-5.5894995	33.938663	17.636646	68.92248	-0.4181894	-33.824867	1.052334	73937.19190096855
143	64.98881	2.336213	67.16753	61.766857	64.380745	2.2894099	66.28855	61.424423	13.612245	13.6	285999	33.880634	17.621492	75.54322	-4.632482	33.880566	17.621756	71.39448	1.0258735	-33.774273	1.065413	74521.20136213303
144	65.19578	2.247768	67.05791	61.8043	65.288376	1.8864899	66.3761	61.507957	13.659863	13.8	287999	33.96161	17.637688	72.19124	-0.019683123	33.9615	17.637747	69.05279	-1.2524055	-33.837204	1.0599048	75100.4585840702
145	64.84398	2.3552973	67.14198	61.795357	62.95276	2.1730387	66.42942	61.389133	13.585034	13.3	289999	33.959774	17.631447	69.674286	-3.0343547	33.95979	17.631468	70.79773	0.94113076	-33.868744	1.0668261	75678.57845377922
146	64.57461	2.3820264	67.119675	61.83075	64.30335	2.316339	66.31584	61.262474	13.527027	13.6	291999	33.97774	17.628609	72.25946	-0.36841297	33.97764	17.628609	79.23035	-0.97484136	-33.763847	1.0530999	76262.12288737297
147	64.88022	2.3670402	67.07443	61.783695	64.28427	2.3598135	66.35702	61.255836	13.591837	13.6	293999	33.958286	17.673708	69.02152	-1.2785422	33.958183	17.673895	67.68472	-2.4650073	-33.760853	1.0581486	76845.09853076935
148	64.88949	2.338756	67.14138	61.831394	64.30879	2.2911336	66.258934	61.288067	13.591837	13.6	295999	33.936844	17.647198	69.88251	-3.7567248	33.936768	17.64714	72.45773	-2.262051	-33.751835	1.0612642	77428.68248128891
149	65.13446	2.280603	67.15664	61.745872	63.89274	2.3219829	66.384834	61.423206	13.646258	13.5	297999	33.937786	17.621193	71.016235	-1.450288	33.93794	17.620956	70.58839	-0.775638	-33.744835	1.0557168	78009.10335636139
150	64.735214	2.3849714	67.123436	61.75924	64.29872	2.2866998	66.35339	61.206383	13.557823	13.6	299999	33.92281	17.667938	71.73677	-0.8234898	33.922604	17.668016	70.72067	0.4727205	-33.71038	1.0628611	78599.13860726357
151	64.76527	2.3811848	67.12474	61.81077	63.80835	2.3551505	66.3185	61.350014	13.567568	13.5	301999	33.991993	17.677164	69.723045	-1.456842	33.99207	17.677156	70.17497	-2.4401083	-33.877213	1.0485123	79184.33459711075
152	64.9534	2.339718	67.12032	61.84649	63.82597	2.3399673	66.25101	61.300144	13.605442	13.5	303999	33.96183	17.67953	70.42388	-3.122335	33.961674	17.679495	69.75841	-2.8451724	-33.766586	1.0546157	79771.75662875175
153	64.85153	2.3735287	67.13575	61.770916	65.74213	1.404663	66.42593	61.545017	13.585034	13.9	305999	33.963467	17.690111	72.80588	-3.229239	33.963554	17.690083	71.33226	-0.5956408	-33.740986	1.0615866	80362.7895231247
154	64.821106	2.3590453	67.196465	61.769985	65.30915	1.9194834	66.447426	61.44317	13.578231	13.8	307999	33.936146	17.626177	68.98761	-1.8664016	33.935986	17.626183	73.52414	-0.38723934	-33.797104	1.0521858	80958.89669680595
155	64.78856	2.3517985	67.13784	61.791096	64.2854	2.3389943	66.45117	61.26308	13.571428	13.6	309999	33.909546	17.691816	70.97187	-0.903535	33.909466	17.69171	70.50953	-3.7143302	-33.69576	1.0658202	81556.52062273026
156	64.81969	2.3441339	67.193	61.81597	64.34752	2.2585738	66.37906	61.497173	13.581081	13.6	311999	33.996513	17.682467	68.79454	-0.62346804	33.99634	17.682833	69.061195	-2.2985344	-33.799946	1.0466982	82149.36547803879
157	64.77661	2.3645244	67.150826	61.725174	65.29906	1.8469319	66.3411	61.531235	13.571428	13.8	313999	33.908184	17.657272	70.291214	-0.8321742	33.908073	17.657438	68.07926	-4.5211596	-33.737743	1.0545295	82740.46933341026
158	65.102295	2.3028777	67.13235	61.753025	63.809315	2.3785787	66.323265	61.342007	13.639456	13.5	315999	33.99647	17.674902	69.64019	-1.2074502	33.996532	17.674664	68.9935	-5.130364	-33.862816	1.0630082	83333.3466770649
159	64.847015	2.3547335	67.16338	61.786076	65.24912	1.8967712	66.43546	61.371445	13.585034	13.8	317999	33.91231	17.693245	71.71069	-4.3712425	33.912304	17.693167	74.106	-7.1024027	-33.78169	1.0528688	83921.25735402107
160	64.93403	2.3417616	67.211365	61.74715	64.3116	2.354444	66.39837	61.33269	13.5986395	13.6	319999	33.969727	17.678467	70.58906	-0.17070317	33.96969	17.678434	68.275185	-2.400289	-33.81728	1.0514221	84515.39776444435
161	64.85102	2.371264	67.159904	61.821888	64.31079	2.253542	66.34082	61.46028	13.585034	13.6	321999	33.924004	17.706497	69.5962	-0.28896832	33.924007	17.70654	72.1056	-0.096156836	-33.70813	1.0626044	85105.8964111805
162	64.83739	2.3753643	67.10096	61.752087	64.28922	2.3679187	66.41677	61.242714	13.581081	13.6	323999	33.891087	17.651237	78.68036	-6.6428466	33.89103	17.650917	70.852234	-1.7777784	-33.64711	1.0439204	85699.89740991592
163	64.841156	2.3544505	67.145	61.798912	64.32559	2.323017	66.39256	61.35837	13.585034	13.6	325999	33.90059	17.669153	69.83848	-10.459711	33.900578	17.669163	71.10873	-0.86954415	-33.699806	1.0524837	86289.5357325077
164	64.46157	2.3830118	67.074234	61.831684	64.82269	2.1703296	66.41496	61.317562	13.5	13.7	327999	33.941284	17.659058	70.606224	-4.5677285	33.94121	17.659056	67.76762	-2.8283508	-33.85354	1.0384985	86883.67425346375
165	64.658485	2.3740194	67.14254	61.770096	63.830364	2.3398848	66.317505	61.234207	13.551021	13.5	329999	33.90657	17.651289	71.7014	-3.8043022	33.90653	17.651247	71.49401	-0.013554692	-33.78139	1.0391897	87477.8904197216
166	64.82995	2.366823	67.09402	61.810535	63.330208	2.3097157	66.40507	61.339645	13.581081	13.4	331999	33.945744	17.635487	70.126396	-5.95065	33.945766	17.635395	69.62893	-1.7969006	-33.810844	1.0365698	88074.73294091225
167	64.759995	2.3590295	67.1368	61.824696	64.80275	2.1439087	66.338234	61.449818	13.564626	13.7	333999	33.93856	17.682608	70.99169	-2.151775	33.93834	17.682802	68.62637	-2.394177	-33.78913	1.0377632	88671.828302145
168	64.82775	2.3414829	67.160385	61.71121	64.27453	2.322492	66.39101	61.241547	13.585034	13.6	335999	33.91964	17.683855	69.33864	-0.7659445	33.91964	17.68375	71.07393	-3.5276794	-33.785923	1.0500537	89306.31235599518
169	64.98052	2.3425772	67.1393	61.84657	64.78331	2.2008288	66.37855	61.26886	13.612245	13.7	337999	33.914753	17.692398	71.05324	-1.1305317	33.91468	17.692638	71.37099	-4.4905024	-33.781822	1.0474935	89954.6485710144
170	64.78364	2.3553104	67.10607	61.816463	64.74392	2.1676705	66.35023	61.375027	13.574325	13.7	339999	33.951782	17.67672	71.088326	0.30512905	33.951588	17.67693	69.28851	0.10192084	-33.785374	1.0414697	90597.528475523
171	65.08591	2.3063107	67.15586	61.71918	65.712074	1.4021548	66.348564	61.516132	13.636987	13.9	341999	33.940296	17.685593	68.89831	-1.5490016	33.940407	17.685555	69.87744	-4.465111	-33.84733	1.0504588	91241.43525862694
172	64.70142	2.3828073	67.11883	61.77459	63.78615	2.3293927	66.353806	61.353256	13.554054	13.5	343999	33.99835	17.69305	71.93198	-0.30615413	33.998135	17.692865	69.352356	-4.3610134	-33.825382	1.0459688	91885.07047820091
173	64.66855	2.375855	67.11911	61.81523	62.873466	2.1985528	66.26344	61.297115	13.5472975	13.3	345999	34.0101	17.705322	76.43374	-0.84993696	34.01019	17.705326	69.44905	-0.6916671	-33.829884	1.0399443	92530.8097140789
174	64.65258	2.3886318	67.10378	61.798336	64.77702	2.1940508	66.32547	61.390724	13.544218	13.7	347999	33.979454	17.698687	67.55479	-1.0860738	33.979454	17.6988	71.66497	-0.18083227	-33.740204	1.0274131	93140.33335518837
175	64.89183	2.339173	67.09541	61.800835	63.76005	2.3833947	66.365875	61.22449	13.591837	13.5	349999	33.9313	17.701912	68.961815	-6.3369875	33.93112	17.701973	69.4478	-2.0305805	-33.77382	1.0393667	93745.6768193245
176	64.73202	2.3770301	67.118706	61.834656	63.37671	2.3677638	66.3288	61.26769	13.560811	13.4	351999	33.84989	17.683382	70.06195	0.0649358	33.84988	17.683338	68.8699	-0.103455186	-33.660046	1.0509063	94353.63843822479
177	64.74749	2.3695228	67.24886	61.828697	63.840828	2.37252	66.44122	61.33966	13.564626	13.5	353999	33.91983	17.68183	69.724014	-9.849512	33.919754	17.681896	70.85312	-5.732442	-33.795242	1.0396781	94960.1170156002
178	64.808556	2.3702483	67.14951	61.78182	63.813274	2.3683844	66.32809	61.313034	13.574325	13.5	355999	33.915386	17.680717	73.32264	-3.1379395	33.915424	17.680563	69.97843	-2.327823	-33.766476	1.0532385	95568.87194371223
179	64.62504	2.384761	67.120285	61.750336	64.295555	2.3578892	66.366905	61.241318	13.537415	13.6	357999	33.971817	17.663847	69.78365	0.045386434	33.971756	17.663809	72.195854	-1.7581736	-33.852325	1.0322207	96176.3071231842
180	65.119354	2.3019183	67.0895	61.77515	62.801918	2.1688843	66.23029	61.242615	13.639456	13.3	359999	33.95884	17.675747	69.563576	-1.0568056	33.95875	17.6759	69.39283	-5.601858	-33.79619	1.0233569	96784.03450918198
181	65.0225	2.3170302	67.123344	61.833538	63.85734	2.395204	66.297195	61.340656	13.619047	13.5	361999	33.957184	17.69583	71.38494	-0.06421828	33.957245	17.695843	68.9231	-2.6796901	-33.7984	1.0424848	97390.61789798737
182	64.66146	2.3783932	67.0638	61.777225	64.33405	2.3468597	66.31906	61.34649	13.544218	13.6	363999	33.847958	17.666077	72.32444	0.3633895	33.847874	17.6661	68.39644	0.37912822	-33.71151	1.0345649	97991.63308477402
183	65.153	2.2824924	67.13069	61.822685	63.85566	2.3424246	66.27502	61.28337	13.646258	13.5	365999	33.957348	17.711636	69.76398	-0.7438977	33.957436	17.711483	68.72706	-0.51952577	-33.88292	1.0455453	98595.17852759361
184	64.90189	2.3386059	67.067276	61.821125	63.79663	2.3784864	66.36113	61.344276	13.5986395	13.5	367999	33.97305	17.687943	69.17828	-1.5424716	33.97295	17.688164	70.796265	-2.6627288	-33.81186	1.041764	99199.83663320541
185	64.94194	2.3267033	67.06568	61.77898	65.26737	1.9272164	66.416725	61.39891	13.605442	13.8	369999	33.928772	17.69446	71.71406	-3.2539053	33.928814	17.694216	71.31026	-0.10009289	-33.782444	1.0424063	99807.46539115906
186	64.867386	2.351837	67.141266	61.811775	64.32104	2.30133	66.32565	61.399395	13.591837	13.6	371999	33.91356	17.719398	71.9034	-4.482521	33.9134	17.719831	76.45917	-1.1409433	-33.72005	1.058933	100411.8113501072
187	65.08007	2.2993245	67.11127	61.74516	64.766495	2.2172196	66.417694	61.303936	13.632653	13.7	373999	33.961334	17.680635	69.41863	-2.1042264	33.96134	17.680674	68.71572	-0.7672348	-33.874935	1.023373	101022.77383065224
188	65.02078	2.3285208	67.1735	61.782516	64.38712	2.3360982	66.45446	61.40532	13.619047	13.6	375999	33.99983	17.686134	69.75104	0.020885825	33.999916	17.686129	70.16976	-0.33684826	-33.895073	1.0164114	101630.6936249733
189	64.85151	2.3697445	67.18166	61.83609	64.74536	2.0619082	66.23711	61.50885	13.585034	13.7	377999	33.96898	17.736416	70.07543	-2.6472673	33.96885	17.736727	70.18539	-4.9949193	-33.745148	1.0275637	102236.55539131165
190	64.74771	2.370146	67.08422	61.754776	65.21733	1.8720194	66.23012	61.3436	13.560811	13.8	379999	33.987545	17.718988	73.75208	-2.2702196	33.9875	17.71869	68.240135	0.24628472	-33.811405	1.0179844	102844.82832193375
191	64.696945	2.3946671	67.14808	61.782444	64.298225	2.2821076	66.3267	61.379063	13.551021	13.6	381999	33.96271	17.70665	69.02927	-1.9530287	33.962708	17.706587	71.340576	-2.762464	-33.813503	1.0315044	103446.27186870575
192	65.11715	2.3139558	67.09177	61.8365	61.927788	1.4533339	66.28252	61.306602	13.639456	13.1	383999	33.996033	17.724026	69.711205	-5.059086	33.99615	17.723862	69.74397	-5.093583	-33.90164	1.0257875	104054.10448598862
193	65.20061	2.2637656	67.14895	61.745068	64.79952	2.2137256	66.403725	61.330025	13.657535	13.7	385999	34.02599	17.71779	74.928215	-4.0514045	34.025818	17.717968	71.494286	-0.9487457	-33.95127	1.0277193	104665.49776625633
194	64.46893	2.3941474	67.16049	61.794323	64.33311	2.2710574	66.38163	61.479782	13.506757	13.6	387999	33.956787	17.71951	70.99286	-1.6144898	33.956844	17.71963	71.397095	-3.0398788	-33.781204	1.0206122	105273.70071387291
195	65.07512	2.2926235	67.15983	61.82118	64.31024	2.312524	66.34041	61.332962	13.632653	13.6	389999	34.069527	17.726025	69.05781	-2.650299	34.069546	17.725937	68.2595	0.6620859	-33.85572	1.019352	105884.70368075371
196	64.90951	2.3416188	67.13566	61.798477	64.35303	2.3320465	66.45964	61.425064	13.5986395	13.6	391999	33.96878	17.74052	73.50615	-4.1305985	33.968666	17.740747	77.934784	0.024044633	-33.849483	1.0190661	106491.95524597168
197	65.12148	2.2937436	67.15119	61.829636	64.30532	2.3398466	66.471306	61.256214	13.639456	13.6	393999	33.941807	17.76234	67.68513	-0.79440117	33.941864	17.762228	68.30543	-0.81318676	-33.729336	1.0235814	107102.14430522919
198	64.91018	2.3209088	67.12763	61.85876	63.86867	2.329585	66.40647	61.464935	13.5986395	13.5	395999	33.913357	17.72128	74.620056	-1.9815537	33.913258	17.721539	75.47892	-0.5546367	-33.700577	1.0214837	107708.39610624313
199	64.974754	2.3101525	67.10671	61.757095	65.229965	1.8974004	66.35587	61.32338	13.612245	13.8	397999	34.00057	17.750248	71.600784	-2.1808138	34.000767	17.749895	68.39116	-1.0799748	-33.81432	1.0205902	108319.49548530579
200	65.0459	2.3244534	67.162	61.80467	63.363506	2.3251786	66.349594	61.364223	13.623287	13.4	399999	33.97779	17.741026	68.09017	-6.3559036	33.977592	17.741064	68.23584	-0.9685848	-33.7887	1.0239077	108932.18835759163
201	64.85666	2.3609838	67.13684	61.8041	64.8191	2.1386735	66.384964	61.480507	13.587838	13.7	401999	33.934196	17.735403	72.63311	-2.773526	33.934265	17.73527	70.50766	-1.40583	-33.752647	1.0147057	109540.62107682228
202	64.93789	2.3455336	67.081245	61.66253	64.721756	2.1662946	66.32014	61.302235	13.605442	13.7	403999	33.909573	17.727283	68.42647	-0.96035826	33.90969	17.727112	71.175804	-3.555933	-33.710808	1.0219278	110152.9079387188
203	65.06926	2.3247108	67.13112	61.78005	64.75145	2.1422298	66.33987	61.435368	13.630137	13.7	405999	33.89736	17.66955	67.299126	-3.3966665	33.897114	17.669865	71.328766	-1.5751617	-33.78139	0.9997527	110760.04952692986
204	64.52991	2.3605354	67.092445	61.792835	64.33522	2.3373306	66.347305	61.35587	13.52027	13.6	407999	33.96912	17.71958	70.26323	-1.1910591	33.96908	17.719532	71.89108	-1.6100013	-33.73493	1.0087749	111372.3872730732
205	65.212296	2.2780738	67.11213	61.801727	64.759735	2.1377244	66.38781	61.43423	13.659863	13.7	409999	33.88817	17.732147	69.87783	-1.702225	33.88825	17.732067	71.01072	-4.1183333	-33.736313	1.0277009	111984.2351038456
206	65.00322	2.3260455	67.12022	61.82024	63.33532	2.3260272	66.38217	61.2894	13.619047	13.4	411999	33.921864	17.733292	72.78495	-4.633536	33.921776	17.733097	70.66553	-1.584993	-33.735733	1.0109606	112597.14078235626
207	64.755424	2.3812392	67.11118	61.810116	62.8758	2.1015887	66.13093	61.261723	13.564626	13.3	413999	33.951183	17.719156	66.97576	-0.95564747	33.951153	17.719662	68.551704	-0.079264045	-33.818493	1.0375323	113210.05563807487
208	64.69703	2.3665264	67.18781	61.801144	65.20208	1.868819	66.301445	61.39246	13.554054	13.8	415999	33.865334	17.719189	69.28726	-0.94140637	33.865223	17.719187	71.04539	-2.2704813	-33.81137	0.99763083	113822.02021431923
209	64.87364	2.3415926	67.12447	61.750225	64.755	2.1635048	66.26314	61.394245	13.585034	13.7	417999	33.990597	17.693209	69.7954	-0.99653554	33.99066	17.693361	72.91069	-1.9856331	-33.82343	1.0043805	114435.89143061638
210	65.16717	2.284899	67.12627	61.791317	63.80668	2.3796875	66.40143	61.29319	13.650685	13.5	419999	33.85917	17.72127	68.11562	-3.3563225	33.85924	17.72121	69.43038	0.28854418	-33.722057	1.0078785	115052.2758295536
211	64.91134	2.365977	67.24493	61.783928	64.25015	2.2924416	66.284355	61.2548	13.5986395	13.6	421999	33.999092	17.694029	67.73466	-0.2382822	33.99917	17.69392	70.270454	-3.3475828	-33.885567	0.9866348	115665.85014033318
212	64.8174	2.3774164	67.16203	61.819008	64.34929	2.3127763	66.4277	61.314117	13.574325	13.6	423999	33.936794	17.696676	71.924576	0.013233662	33.93674	17.696974	69.27836	-1.4476647	-33.65863	1.001754	116280.09055447578
213	65.045296	2.3265429	67.13297	61.79837	64.28999	2.3309813	66.316025	61.352264	13.625851	13.6	425999	33.937508	17.704239	68.48711	-2.8645911	33.93735	17.70446	68.92723	-3.0717485	-33.79746	1.0118293	116898.48890447617
214	65.29403	2.2327332	67.105446	61.793262	63.4	2.3535857	66.32654	61.302803	13.678082	13.4	427999	33.937263	17.720938	68.28487	-11.806438	33.937088	17.721075	69.59338	-9.106406	-33.74722	1.0139832	117518.62548065186
215	64.447136	2.4003646	67.10231	61.83728	64.31746	2.311834	66.33664	61.398945	13.5	13.6	429999	33.886993	17.727509	69.777916	-5.3703976	33.887	17.727636	69.32107	-5.0298977	-33.72793	1.0014242	118137.7911696434
216	64.87778	2.338839	67.22192	61.7867	64.75044	2.1367242	66.31468	61.348656	13.591837	13.7	431999	33.935802	17.72017	70.03913	-3.2951188	33.93563	17.720417	67.95007	-3.960555	-33.739773	1.0082693	118757.95303297043
217	65.122345	2.3044915	67.244156	61.825268	64.25734	2.2693768	66.31398	61.3296	13.639456	13.6	433999	33.95102	17.721945	71.22144	-2.778799	33.951077	17.721653	69.35792	-0.62401724	-33.812218	0.99421906	119383.90306258202
218	64.73053	2.3832786	67.17853	61.798283	64.37092	2.3519404	66.397095	61.417404	13.557823	13.6	435999	33.874493	17.735596	70.82256	-7.7114367	33.87452	17.73574	68.324905	-10.849953	-33.71796	1.0147268	120000.14226961136
219	64.99272	2.3136566	67.12943	61.786484	65.77681	1.4239916	66.3744	61.52069	13.619047	13.9	437999	33.90877	17.69678	69.201065	-1.5801727	33.908825	17.696756	67.25053	-0.24605107	-33.761272	0.99214816	120620.5333685875
220	64.86654	2.3529658	67.19387	61.744064	63.859497	2.3079202	66.35622	61.450703	13.585034	13.5	439999	34.020763	17.71418	68.134125	-0.46645677	34.020737	17.714064	68.8406	-3.9483395	-33.836693	1.0111368	121242.28929543495
221	64.98111	2.319801	67.10242	61.74552	64.72609	2.2096477	66.31649	61.219616	13.612245	13.7	441999	33.924362	17.737822	70.22183	-2.329854	33.924236	17.737898	68.26395	-0.15811598	-33.764484	1.0060326	121865.72286558151
222	64.76118	2.3674524	67.059425	61.80518	64.34589	2.3214636	66.38956	61.37471	13.567568	13.6	443999	33.891895	17.695627	70.0757	0.22041309	33.89181	17.695875	68.37199	-0.01693499	-33.67086	1.0130894	122489.23563218117
223	64.50351	2.3789597	67.100876	61.850258	63.80964	2.3330963	66.23825	61.23063	13.513514	13.5	445999	33.959393	17.75052	70.036804	-2.1695547	33.959324	17.750757	73.70158	-0.9839928	-33.847057	0.99838597	123115.54049992561
224	65.19142	2.2553196	67.13984	61.828705	64.70639	2.1727936	66.25238	61.26785	13.657535	13.7	447999	33.924706	17.727549	68.181244	-0.54363954	33.924618	17.727932	68.9808	-8.2251625	-33.805317	0.99650526	123742.20047140121
225	64.94751	2.3299267	67.17307	61.80607	62.936516	2.1640887	66.299614	61.357292	13.605442	13.3	449999	33.94581	17.729013	69.87835	-1.9743778	33.945816	17.728863	71.16749	-3.0264647	-33.760273	1.0033714	124365.90991854668
226	64.84805	2.3495517	67.17437	61.687485	64.75497	2.1485026	66.32628	61.414703	13.585034	13.7	451999	33.94745	17.73754	69.70224	-3.0443234	33.947407	17.737453	70.75432	0.077638984	-33.802094	0.9880528	124994.10765743256
227	64.71962	2.3718011	67.09027	61.80309	63.77838	2.380437	66.28656	61.282017	13.560811	13.5	453999	33.969444	17.732864	72.619484	-10.850264	33.969364	17.73292	70.42884	-2.3977942	-33.767445	0.9975338	125625.03464531898
