Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
134	-505.85062	431.472	-99.48291	-1103.2439	-319.10394	350.82758	271.84506	-817.73956	549.0	803.3	267999	226.57812	93.08392	541.2065	-129.58664	-229.67291	50.698013	30833.01044869423
135	-269.3368	262.9091	-6.4276953	-532.2459	-236.48495	428.26144	422.3575	-1277.4575	1000.0	432.7	269999	225.15892	91.514984	564.64154	-131.94508	-228.18344	49.75173	31067.909852027893
136	-49.845383	143.3812	194.5296	-243.112	-564.22107	726.8859	121.06991	-2409.3557	442.8	611.7	271999	222.87474	89.23315	460.3305	-138.783	-226.01973	50.95985	31318.491365671158
137	-187.96027	369.3591	129.41652	-987.4939	-665.8682	494.57724	335.43713	-1303.5874	364.0	910.4	273999	222.01422	86.669685	500.26437	-128.2816	-225.15567	46.04676	31596.25396490097
138	-224.04951	401.60904	130.37971	-785.6073	-275.51434	367.8397	12.319377	-880.11847	581.3333	427.3	275999	221.17412	84.32187	478.44434	-239.07877	-224.20676	48.453312	31835.22082901001
139	-366.76166	324.08432	-44.852962	-783.4269	-392.50565	272.95975	-13.335484	-856.0282	574.5	710.7	277999	220.10745	83.31156	463.62097	-171.01173	-223.23676	46.016953	32095.37362766266
140	-353.12442	216.97198	-46.48528	-516.16986	-73.66029	420.93445	563.1351	-753.2956	736.0	615.5	279999	219.16219	83.56842	521.5672	-137.64482	-222.07869	46.487244	32350.207412481308
141	-195.44272	336.99844	141.55574	-532.44116	-256.72128	291.31064	-7.92886	-662.69995	1000.0	424.3	281999	217.71175	83.615555	507.44614	-269.83075	-220.68256	47.112522	32585.741405963898
142	-128.76788	238.36296	-4.1734986	-896.7178	-124.0155	219.59589	-14.722806	-776.9059	177.41667	224.1	283999	216.21492	83.04573	492.96796	-168.85309	-219.2471	49.073116	32806.92815947533
143	-96.81383	73.17034	-13.957501	-203.20503	-275.04892	403.22632	-14.267096	-1298.0354	255.4	421.1	285999	214.8195	82.14407	517.8601	-120.04572	-217.80743	50.27046	33044.96810793877
144	-232.48752	247.00151	-10.7223	-650.89606	75.30851	177.71947	433.8304	-104.424805	541.75	435.3	287999	212.90656	81.81689	481.74588	-115.753815	-215.85367	48.22563	33286.092072963715
145	-332.34674	470.65533	41.295475	-996.20905	-199.87943	272.3468	136.01161	-761.0328	675.3333	458.9	289999	210.529	82.10614	474.49744	-273.4904	-213.35834	48.52533	33530.80904388428
146	-16.382002	67.98817	144.26778	-138.85321	-420.37817	555.0948	157.81572	-1680.1211	242.11111	520.6	291999	208.62177	82.7559	468.50464	-110.20895	-211.54765	44.89055	33780.24707508087
147	-95.2195	185.13506	95.11441	-449.99417	-531.7196	433.6867	-15.970813	-1222.6858	420.8	707.0	293999	207.90916	83.322624	427.04645	-138.95018	-210.9375	45.254787	34040.282351017
148	-51.59019	113.55511	179.06024	-151.91068	-135.0678	218.29231	218.71751	-481.83118	236.5	417.2	295999	207.2544	82.806244	440.72314	-124.743546	-210.32507	42.966885	34275.363705158234
149	-627.44055	195.68497	-431.7556	-823.12555	-237.10164	292.9694	337.89926	-728.97217	1000.0	1000.0	297999	211.70515	76.153076	430.0935	-180.79662	-215.58192	47.27337	34562.3014087677
150	-789.43164	102.85541	-686.57623	-892.28705	-611.4902	635.4708	-29.825886	-1817.1471	1000.0	807.7	299999	215.9148	72.0503	423.56525	-171.53413	-219.13861	48.065212	34833.32418227196
151	-1026.8925	423.70593	-603.1865	-1450.5984	-431.3426	420.858	112.97611	-1221.3146	1000.0	902.6	301999	215.99117	71.05596	423.13254	-237.10822	-218.95607	42.649174	35109.9221637249
152	-306.59094	184.63155	-10.613906	-519.1821	-436.61728	503.4175	23.428074	-1481.1849	661.75	634.6	303999	215.24294	71.52184	420.82343	-123.59474	-218.26134	39.828278	35366.971046209335
153	-466.90005	332.52316	-43.26044	-855.5096	-384.2066	316.58252	-25.67009	-859.3607	674.0	713.0	305999	214.71848	72.88099	447.6774	-138.18826	-217.61356	38.204075	35633.27747297287
154	-282.5759	215.73415	-40.316273	-564.3125	-324.06345	329.02237	-17.615076	-848.895	430.66666	516.8	307999	213.79082	73.21791	398.75284	-125.84854	-216.60732	38.287323	35878.40498828888
155	-220.57576	171.47992	-7.5908365	-427.49786	-175.4332	310.1076	158.31088	-1016.895	688.6667	617.0	309999	212.03174	72.35093	408.92654	-147.23616	-214.83466	39.53433	36132.90676116943
156	-64.0948	76.04892	10.771185	-193.26599	-75.044556	174.21513	251.54086	-476.10956	378.4	616.9	311999	210.47005	72.88843	414.4937	-213.61783	-213.23564	40.499096	36388.35089325905
157	-477.72763	235.80005	-252.58856	-803.3389	-494.65936	703.5512	194.72566	-1757.1051	765.3333	734.9	313999	208.85526	73.378746	412.8778	-117.33521	-211.49669	36.339874	36655.80147075653
158	-565.5614	170.38531	-395.1761	-735.9467	-37.821968	169.35472	352.06778	-344.7961	1000.0	351.4	315999	206.4093	73.14829	401.29208	-136.9733	-209.05359	37.466	36893.7769343853
159	-324.54926	395.93738	-13.341326	-1086.3418	-146.41359	593.90393	594.9272	-1578.724	499.0	712.3	317999	204.00586	72.89678	401.80676	-101.06141	-206.652	36.823444	37165.64749789238
160	-624.6643	334.4188	-290.2455	-959.0831	-8.559604	454.53146	640.2742	-986.52075	698.5	713.5	319999	202.6768	74.025505	375.51984	-133.47511	-205.37335	35.841236	37438.232024908066
161	-337.43298	72.41286	-265.02014	-409.84586	-205.90918	217.97997	373.17215	-409.61636	993.0	908.8	321999	200.84158	74.00589	372.46237	-122.123665	-203.44537	37.580723	37723.85476231575
162	103.44121	300.3977	403.8389	-196.95648	21.272467	316.09464	553.83295	-728.2438	1000.0	1000.0	323999	198.09656	73.626945	363.8108	-125.23847	-200.73521	34.609196	38027.33555364609
163	24.246628	44.556454	93.53688	-28.964714	-698.89435	448.86542	-10.263836	-1466.928	577.0	907.5	325999	195.54005	73.907074	370.40652	-166.29771	-198.09709	34.018898	38318.93691158295
164	-134.67958	218.12834	11.252373	-511.41248	121.15586	264.35315	575.0561	-254.90904	548.0	859.8	327999	194.02794	73.76553	365.35498	-120.75994	-196.53572	34.28146	38607.171753168106
165	-171.92117	53.034412	-118.88676	-224.95558	-362.55524	350.2513	266.1475	-744.19324	822.0	1000.0	329999	191.26726	72.43178	365.09552	-115.90476	-193.71811	31.296663	38908.75747394562
166	-305.4005	188.42595	-39.119713	-447.33905	53.27182	487.8976	485.51987	-1286.5724	862.0	1000.0	331999	188.80978	71.22386	369.9401	-126.14218	-191.28117	31.610466	39209.29927253723
167	-60.628376	122.88477	112.02233	-164.1235	-218.16202	146.77472	37.692753	-403.17026	569.6667	1000.0	333999	186.13104	70.02609	365.31216	-136.92683	-188.54163	30.647512	39508.614329099655
168	-203.57448	299.70676	16.314001	-627.3228	-174.33005	120.7276	124.15625	-265.58725	678.6667	1000.0	335999	183.91432	68.55848	381.95935	-111.562775	-186.36824	30.332628	39809.29552102089
169	129.41681	21.956108	151.37292	107.46071	22.762533	209.89856	608.7289	-200.02394	1000.0	906.7	337999	181.80804	66.67965	418.3822	-106.54309	-184.16594	31.38352	40103.036861658096
170	-210.31268	30.486397	-179.82628	-240.79907	238.60713	337.07404	753.0508	-314.8006	808.5	1000.0	339999	179.48178	64.07601	378.14093	-120.33349	-181.79663	28.80959	40406.73410654068
171	-608.97864	142.3449	-466.63376	-751.32355	-706.49615	512.71436	563.07245	-1252.4298	865.0	1000.0	341999	176.80342	61.59315	353.5028	-151.61519	-179.14633	27.108292	40707.15204691887
172	-223.18208	185.18102	-38.00107	-408.3631	-57.06418	181.84189	312.1515	-288.1856	1000.0	1000.0	343999	174.33704	59.133583	338.9284	-104.53236	-176.5059	22.049578	41014.484741449356
173	-12.466404	135.51321	123.04681	-147.97961	92.47451	341.9371	520.38293	-415.50958	1000.0	674.6	345999	170.90738	57.231422	355.13037	-104.2762	-173.08519	23.416044	41291.12090444565
174	-155.67807	126.898895	-28.779177	-282.57697	203.10704	285.315	730.9086	-55.338394	1000.0	711.3	347999	168.84508	55.65652	344.6133	-185.53113	-171.0576	22.955555	41573.786053180695
175	-99.3656	213.3295	73.92113	-399.88507	29.037176	293.48587	656.17816	-363.52667	777.6667	901.6	349999	166.26588	53.95519	345.69342	-103.528725	-168.36787	23.047533	41869.74704957008
176	44.755367	183.2997	247.65163	-196.41748	-737.2483	401.6708	235.08307	-1166.0334	824.3333	1000.0	351999	163.1537	52.371204	345.06146	-114.36366	-165.25024	22.342363	42174.1491420269
177	-344.82056	324.3446	-20.475948	-669.16516	-92.83665	333.0432	580.5395	-741.7973	1000.0	1000.0	353999	160.6464	51.671555	327.61346	-106.629814	-162.7463	21.220007	42481.7882707119
178	-471.1731	248.76262	-222.41048	-719.9357	429.9051	236.39352	578.9943	-39.632587	1000.0	812.8	355999	158.9696	50.103046	316.75803	-101.81832	-161.16196	20.609875	42775.608919382095
179	276.96918	256.3193	533.2885	20.64987	-73.62984	123.42908	67.39296	-294.80374	1000.0	821.5	357999	158.64243	47.90141	315.945	-105.03165	-160.85031	20.310528	43068.48046088219
180	-282.5654	387.45877	9.1719475	-830.1223	68.30109	487.19397	608.3622	-812.7883	693.3333	900.8	359999	157.2353	46.33416	306.48853	-99.45766	-159.39346	20.723387	43371.38414812088
181	79.634674	271.6609	351.29556	-192.02621	-10.986305	105.279785	190.81853	-181.22664	1000.0	359.8	361999	156.75613	44.841965	312.9507	-100.84182	-158.88422	18.631466	43621.494990348816
182	45.388603	128.43387	173.82246	-83.04526	-155.89452	372.6298	153.24864	-912.23114	924.5	480.8	363999	155.54079	43.278877	311.10422	-130.36037	-157.57442	19.81552	43885.12528157234
183	-44.119408	83.88199	39.762577	-128.00139	40.58808	155.1262	344.4535	-225.73701	1000.0	656.2	365999	153.57446	42.136612	328.03006	-90.806595	-155.5606	16.991764	44168.93221116066
184	-335.9251	122.209206	-213.7159	-458.1343	-102.55039	189.37317	54.07281	-579.86	709.0	342.4	367999	151.96109	41.042435	288.32315	-98.555534	-153.94025	17.767933	44426.462518930435
185	25.914608	133.24358	236.9413	-114.957825	-95.497444	483.12213	730.81006	-1351.4208	558.5	328.5	369999	150.56816	39.885345	278.3421	-83.909996	-152.53712	17.457575	44678.04186964035
186	-78.492195	204.11812	17.402523	-653.2993	-8.816798	58.64087	105.3879	-147.7691	256.22223	238.2	371999	148.53526	38.64263	287.19547	-144.82812	-150.40297	17.798538	44928.09153795242
187	-99.61384	454.415	415.85562	-689.7007	64.15122	153.84212	457.81085	-61.874336	677.6667	424.0	373999	146.73718	37.06051	292.6498	-156.11858	-148.66237	17.591782	45195.62055706978
188	-201.70201	232.7651	9.193842	-526.0371	-269.52203	478.57687	520.3507	-1351.2977	695.6667	902.8	375999	145.37457	35.031284	282.89645	-116.225464	-147.37285	16.610695	45499.29695439339
189	-85.34684	178.48755	82.62801	-332.50607	87.74495	182.74052	450.1602	-143.68683	670.3333	529.3	377999	144.0446	32.982536	279.27008	-92.325645	-146.02374	15.347674	45774.83696627617
190	-142.62708	219.57578	76.94869	-362.20285	65.24557	394.35815	564.7089	-473.19986	1000.0	1000.0	379999	143.07024	32.09315	254.15906	-124.80036	-145.02214	14.625867	46094.31697535515
191	-20.924063	96.634285	80.50372	-150.95743	-193.06743	302.2231	225.38945	-771.6476	439.33334	912.1	381999	141.74153	31.200022	258.5702	-149.72063	-143.60172	14.315064	46402.01922464371
192	-141.61162	184.78865	43.17702	-326.40027	160.70154	495.0694	785.9678	-529.9104	1000.0	916.7	383999	139.85603	30.057468	250.50652	-95.84089	-141.63335	13.140626	46714.050434827805
193	56.714706	30.8843	87.59901	25.830406	-215.80074	329.50565	486.66455	-590.0884	968.5	824.4	385999	138.3823	29.04185	247.8857	-126.48838	-140.19777	12.992625	46972.23140311241
194	48.948143	183.897	232.84515	-134.94887	471.87598	361.92697	884.5412	4.869317	1000.0	718.6	387999	136.59389	27.779177	226.63329	-109.60807	-138.34518	12.191012	47218.728930711746
195	286.7807	60.672623	347.45334	226.1081	105.371445	456.9212	817.6742	-412.5433	1000.0	805.0	389999	134.46532	26.594236	229.5581	-117.51578	-136.1536	10.9550085	47475.410074949265
196	231.90736	54.343796	286.25116	177.56357	679.42053	159.83781	862.58264	242.06163	1000.0	1000.0	391999	131.79933	25.247063	214.20901	-72.09244	-133.4165	9.951391	47742.29310584068
197	470.7472	168.3337	639.0809	302.41348	824.40466	146.38188	943.30615	576.1595	1000.0	1000.0	393999	129.29971	24.222637	206.94878	-123.02522	-130.89215	9.650922	48010.726335287094
198	288.04657	270.04816	558.0947	17.99844	792.22345	165.48012	885.2653	323.39935	1000.0	1000.0	395999	127.14898	23.281416	205.27504	-152.36151	-128.75755	8.866452	48278.95478606224
199	475.84354	6.792206	482.63574	469.05133	471.7497	183.57434	670.9744	14.639134	1000.0	1000.0	397999	124.89598	22.206854	209.03111	-110.795	-126.43578	9.178407	48549.63190245628
200	556.0232	49.59407	605.61725	506.4291	513.537	109.19618	718.4777	337.32846	1000.0	1000.0	399999	122.72516	21.019066	193.95273	-89.18122	-124.299484	8.756689	48817.912229537964
201	347.86374	169.0551	470.93362	108.8188	616.8751	104.541916	791.07263	448.49377	725.3333	1000.0	401999	121.02032	20.052296	187.50941	-77.07328	-122.56728	8.051596	49087.520392656326
202	408.1587	61.366486	469.52518	346.7922	651.57214	60.56838	753.7572	559.7493	1000.0	1000.0	403999	119.10907	19.09368	186.54816	-114.448845	-120.65571	8.193965	49376.5006608963
203	534.7498	21.831238	556.58105	512.9186	651.33997	61.77591	747.58075	566.14594	1000.0	1000.0	405999	117.43551	17.925772	207.69127	-99.70335	-118.95193	7.2805786	49672.71857762337
204	510.70813	34.719864	545.428	475.98825	719.79333	88.7203	848.26385	561.70215	1000.0	1000.0	407999	115.86898	16.986515	176.73134	-88.60092	-117.39183	7.00465	49985.43848347664
205	217.89735	222.17021	524.06506	3.6955607	681.32556	124.38112	823.5126	485.33356	671.3333	1000.0	409999	114.25928	16.48707	179.88174	-125.62397	-115.7368	7.4310293	50289.42368936539
206	597.7549	32.473785	630.22864	565.28107	639.16565	33.71352	692.6504	572.1884	1000.0	1000.0	411999	112.79946	16.020025	185.4101	-89.07276	-114.292564	7.346678	50598.69460892677
207	467.39807	151.52565	618.9237	315.8724	801.8561	73.17368	920.22473	704.65656	1000.0	1000.0	413999	111.40255	15.67022	180.4242	-89.30584	-112.86224	6.835867	50909.682221889496
208	662.6697	3.3127747	665.9824	659.3569	588.5339	36.285587	625.6251	499.29022	1000.0	1000.0	415999	110.10476	15.29289	181.6794	-77.26019	-111.58436	7.037998	51220.84108161926
209	476.5754	228.207	667.6435	155.79172	462.6809	120.38627	581.2026	213.93895	718.3333	1000.0	417999	109.02765	14.848428	163.61447	-83.61244	-110.49679	6.173996	51532.24033474922
210	614.5109	57.565247	672.0762	556.9457	696.3093	113.317955	862.06146	526.43634	1000.0	1000.0	419999	108.27985	14.597137	163.0412	-95.20933	-109.73673	6.297238	51851.02143597603
211	593.08374	81.300995	674.3847	511.7827	479.3581	94.77426	649.10297	338.3267	1000.0	1000.0	421999	107.35158	14.090748	159.74095	-75.23704	-108.770805	5.7934065	52169.62293076515
212	644.25903	21.530304	665.7893	622.7287	775.8304	37.572056	830.1013	728.12854	1000.0	1000.0	423999	106.46842	13.687029	164.31548	-68.172585	-107.91578	6.504085	52477.54510807991
213	594.8825	182.5718	777.4543	412.3107	568.01263	172.60846	701.74445	223.9198	1000.0	1000.0	425999	105.55703	13.403192	159.57529	-83.61187	-106.968575	6.1732225	52763.47861480713
214	593.44556	29.333496	622.77905	564.11206	690.6603	129.80109	834.01086	502.87842	1000.0	992.6	427999	104.8867	13.401189	165.3017	-76.587456	-106.333786	6.079482	53044.7270963192
215	653.7937	23.090118	676.8838	630.70355	808.2991	45.312572	855.37103	682.461	1000.0	1000.0	429999	104.27214	13.267154	157.705	-89.73252	-105.68287	5.8779497	53323.660506248474
216	569.0812	42.908234	611.9894	526.1729	283.8315	72.13598	460.82428	232.35661	1000.0	1000.0	431999	103.61632	13.045995	165.5167	-94.37603	-105.0369	5.8404803	53624.23223018646
217	612.1411	66.20303	678.3442	545.9381	257.34204	305.5908	687.5142	-55.22475	1000.0	1000.0	433999	103.09782	12.907705	161.93799	-73.05317	-104.465485	5.287093	53931.397359609604
218	589.1919	21.735413	610.9273	567.4565	724.83484	41.2733	775.9569	656.42883	1000.0	1000.0	435999	102.23901	13.048021	175.08316	-75.89528	-103.60797	5.723339	54245.51650381088
219	637.5542	38.45526	676.00946	599.09894	633.16925	88.96517	771.8997	512.0351	1000.0	1000.0	437999	101.52311	12.709446	157.75255	-63.721676	-102.8793	5.3156843	54567.47093582153
220	392.2815	110.70959	487.0111	236.96002	783.6865	40.866875	830.0603	707.4682	762.3333	1000.0	439999	100.80343	12.442616	152.7422	-62.40486	-102.169815	5.756794	54891.20419764519
221	636.93915	12.278442	649.2176	624.6607	624.7115	21.937162	681.7568	603.46124	1000.0	1000.0	441999	100.30174	12.317781	162.70052	-78.24089	-101.682076	5.5844617	55199.687042951584
222	648.432	29.067352	677.4994	619.3647	752.8542	37.329353	819.95233	697.12506	1000.0	1000.0	443999	100.09053	12.1459055	168.64934	-89.41558	-101.46883	5.3176093	55514.35925912857
223	537.9651	163.2208	701.1859	374.74432	446.34637	138.67548	603.5158	194.73636	850.5	1000.0	445999	99.95705	12.015798	164.60742	-84.0383	-101.338745	5.5635624	55833.12563419342
224	553.5244	269.8412	777.89105	174.00963	554.85004	184.35167	804.8443	271.76944	778.3333	1000.0	447999	99.8457	11.810823	171.43178	-64.58184	-101.21434	5.307707	56143.56696724892
225	686.43677	10.126984	696.5637	676.30975	624.4542	116.29773	799.6032	474.5163	1000.0	1000.0	449999	99.57618	11.756229	157.27405	-76.812195	-100.9532	5.104437	56461.74536395073
226	489.1397	247.32526	736.46497	241.81444	675.64087	55.308655	716.3062	515.29755	673.5	1000.0	451999	99.64703	11.409815	175.70175	-72.60123	-101.01714	4.769591	56775.99147081375
227	621.6713	0.31262207	621.98395	621.3587	621.40894	39.337955	668.6179	549.4744	1000.0	1000.0	453999	99.49356	11.164071	162.041	-77.67528	-100.82912	5.0307655	57094.85882163048
228	692.9828	29.097992	722.08075	663.88477	620.65265	227.02565	829.48956	56.249405	1000.0	906.3	455999	99.48341	11.015759	158.82779	-117.653755	-100.865425	5.08564	57402.72452163696
229	692.80396	8.445831	701.24976	684.3581	614.8688	179.2434	797.6062	148.98122	1000.0	897.1	457999	99.7257	10.817224	175.49928	-124.07359	-101.07671	4.9219875	57713.87037062645
230	617.2584	40.510315	657.76874	576.7481	621.8221	248.31311	909.4614	111.72133	1000.0	916.8	459999	99.4941	10.763929	186.10776	-61.98383	-100.822136	5.409942	58027.70766758919
231	534.15894	115.723305	697.56116	444.54514	615.46014	192.70549	776.7918	71.109634	861.3333	908.8	461999	99.3505	10.520973	226.02118	-98.415054	-100.67052	5.010815	58335.838391304016
232	744.37573	22.411865	766.7876	721.96387	545.4968	142.16383	705.6681	318.5738	1000.0	1000.0	463999	99.43628	10.459878	183.40692	-63.96599	-100.80014	4.9252734	58659.34027957916
233	925.2954	51.891724	977.18713	873.4037	761.9175	43.28078	827.9046	692.3618	1000.0	1000.0	465999	99.35963	10.577717	218.74365	-57.00495	-100.690094	5.040437	58984.6857213974
234	735.1169	18.618042	753.7349	716.49884	803.7936	166.07718	944.7318	417.46506	1000.0	1000.0	467999	99.3253	10.6284275	225.1723	-66.018616	-100.65163	4.519944	59311.34702539444
235	804.6674	69.42261	874.09	735.2448	750.8823	42.790874	808.24457	674.46246	1000.0	1000.0	469999	99.28447	10.584653	186.21446	-67.94899	-100.61938	4.904151	59641.953300476074
236	500.75528	261.74683	801.7621	163.66869	756.4298	117.396706	897.2117	556.72705	691.3333	947.6	471999	99.32982	10.287668	218.9996	-153.53706	-100.66678	4.786567	59972.36813569069
237	762.8743	30.86615	793.7405	732.0082	456.81226	330.53134	783.37286	-17.362772	1000.0	922.3	473999	99.30127	10.2324095	226.61546	-51.766304	-100.62426	5.0633984	60289.18721985817
238	555.1392	100.78668	655.9259	454.35254	356.59875	100.56281	410.23294	59.94138	1000.0	1000.0	475999	99.20451	10.012414	202.29085	-66.378555	-100.53367	4.904699	60592.562559366226
239	689.7235	32.308594	722.0321	657.4149	712.32556	154.35106	827.5492	314.14438	1000.0	964.8	477999	99.37416	9.838105	205.35368	-83.39853	-100.7121	4.703848	60880.24701476097
240	297.4362	193.21303	679.23914	145.87741	934.6058	114.54566	1204.3483	768.8191	428.4	1000.0	479999	99.57737	9.660732	258.15753	-65.615974	-100.90886	4.362684	61173.04850816727
241	764.2081	86.826385	851.0345	677.3817	584.6832	234.17563	915.91547	66.64631	991.5	1000.0	481999	99.8347	9.628789	211.90721	-63.638126	-101.16151	4.6081333	61466.44824194908
242	658.8721	50.206604	709.0787	608.66547	581.4363	31.115664	628.4549	528.5831	1000.0	1000.0	483999	99.95021	9.58499	262.4759	-81.549164	-101.28348	4.8420086	61759.9430308342
243	485.38977	200.91261	686.30237	284.47714	464.53583	246.37238	714.16	-117.18565	1000.0	1000.0	485999	99.96651	9.521343	297.64212	-64.19545	-101.283356	5.340074	62052.815427064896
244	688.0095	24.719757	712.72925	663.28973	568.11	165.3001	757.4756	144.33154	1000.0	917.3	487999	100.03778	9.371307	242.54651	-112.197266	-101.357124	5.206195	62344.86649274826
245	670.0994	50.359924	720.45935	619.7395	623.555	186.43843	940.5411	258.34796	1000.0	1000.0	489999	100.25834	9.380933	278.40564	-56.015453	-101.58145	4.685626	62640.765251636505
246	641.5541	11.978058	653.5321	629.576	563.24817	178.57028	769.5139	191.56984	894.5	879.7	491999	100.42599	9.360532	341.67682	-58.38344	-101.73647	5.342255	62924.58148145676
247	524.7971	92.26889	617.06604	432.52826	467.65558	347.85272	997.1722	-5.8069105	1000.0	743.7	493999	100.73562	9.658972	417.06076	-62.29084	-102.116486	7.1187	63204.287682294846
248	688.3008	84.52716	772.82794	603.7736	631.06854	365.6898	847.0637	-246.99142	1000.0	891.9	495999	101.81859	9.529451	443.69836	-102.25002	-103.28177	7.6803713	63491.83469581604
249	412.7509	23.248047	435.99893	389.50284	-1542.5912	689.7354	200.40283	-2379.939	789.5	1000.0	497999	107.98851	20.235664	485.37387	-97.57713	-111.050835	16.599323	63789.770574092865
250	-1215.4343	174.0459	-1041.3884	-1389.4802	-2455.9539	54.343292	-2374.2375	-2537.0742	1000.0	1000.0	499999	127.23326	43.128468	499.98273	-53.444725	-130.74666	20.41705	64084.497232437134
251	-1335.6095	301.8567	-1033.7528	-1637.4662	-514.72595	495.556	231.84724	-1457.4313	1000.0	1000.0	501999	143.85098	53.700474	369.9939	-72.9334	-147.03284	18.621187	64380.71556901932
252	-775.94525	632.18066	42.145664	-1497.279	-490.18466	584.03754	320.42294	-1542.1487	690.0	867.8	503999	153.6822	57.438007	377.68448	-99.46502	-156.35097	17.974741	64667.93189382553
253	-514.0898	805.1088	291.01907	-1319.1986	-70.00736	369.11636	396.92593	-1069.6439	1000.0	1000.0	505999	160.47337	60.32915	399.57135	-144.19968	-163.06726	20.546227	64964.97034025192
254	99.47416	110.58262	209.37823	-51.82928	186.21434	364.9936	573.1766	-540.6423	709.0	817.6	507999	167.21162	61.304344	410.62064	-86.67112	-169.97757	21.267298	65246.59403300285
255	-192.04272	378.42825	36.21526	-946.95197	-219.82259	409.05643	343.31442	-1218.5021	462.2	763.3	509999	173.58047	61.673225	423.71155	-89.330444	-176.19331	21.964897	65525.512672662735
256	-380.20923	555.1572	19.419188	-1415.0336	-805.01965	819.47015	35.477345	-1823.4149	350.33334	524.1	511999	179.04646	61.43216	438.69553	-79.69806	-181.88075	24.617481	65791.09064173698
257	-880.7505	146.92493	-733.82556	-1027.6754	-535.4103	292.70328	-2.5162044	-960.05707	1000.0	902.0	513999	185.1884	60.336662	425.93533	-139.15593	-187.86542	24.537613	66078.76867318153
258	-151.69426	232.43292	14.970072	-480.3932	-276.30716	629.6969	176.0169	-1653.6447	459.0	905.6	515999	188.36102	59.188263	412.70334	-175.80481	-190.85608	23.710474	66369.57036805153
259	-1478.8257	234.35492	-1244.4708	-1713.1807	-808.7994	669.65814	-19.633062	-1974.0922	1000.0	819.2	517999	190.28539	57.781418	428.76135	-153.576	-192.81966	26.545488	66653.33610272408
260	-297.5968	398.8238	-16.062523	-1064.432	-397.60394	487.31018	4.1110516	-1173.3801	357.83334	430.0	519999	192.658	55.731483	413.6777	-110.12201	-195.2389	25.291218	66908.20643544197
261	-726.3983	267.43784	-458.96045	-993.8361	-290.33096	262.32574	-7.197864	-657.99475	1000.0	611.3	521999	194.27982	53.08634	413.2235	-198.15222	-196.74814	25.86763	67175.62736654282
262	-420.94336	642.18024	4.1319327	-1660.5365	-289.57358	468.5137	-9.07177	-1343.2755	419.2	311.1	523999	195.3294	49.63904	415.01956	-122.54281	-197.77547	22.948278	67418.81772518158
263	-160.40373	187.00104	53.15589	-402.2698	433.20288	76.31099	544.0429	316.2018	585.6667	1000.0	525999	195.80424	46.060246	340.75986	-135.82544	-198.06134	20.079693	67716.54419374466
264	-444.80264	397.88132	55.67389	-917.7666	67.88137	132.64944	356.39203	-186.34042	731.0	1000.0	527999	192.45282	43.113514	346.97556	-103.59469	-194.42572	18.135159	68015.01057696342
265	-138.33484	177.25266	16.874012	-410.66937	165.50766	203.68341	490.1167	-155.82324	419.0	714.7	529999	188.7754	40.413567	325.68445	-94.09466	-190.63986	16.544012	68290.71232104301
266	-24.947866	72.07006	47.122196	-97.01793	-68.18699	390.68973	354.05206	-907.3853	1000.0	748.0	531999	184.23071	37.88627	291.80145	-85.84606	-185.99911	15.561172	68573.17535376549
267	-254.2449	6.194824	-248.05008	-260.43973	-70.34246	559.28955	635.33026	-1544.6226	1000.0	653.6	533999	179.47939	34.853867	305.03177	-116.20874	-181.19534	14.547245	68846.20751714706
268	24.859798	135.38005	160.23985	-110.520256	276.75537	125.435814	430.26962	51.10877	1000.0	826.7	535999	174.66489	31.830795	308.5815	-96.32601	-176.37206	14.247029	69133.15131473541
269	39.608986	175.49347	425.34106	-208.9776	156.0155	340.69748	600.6234	-558.46796	333.2857	537.5	537999	170.67096	28.574963	312.9882	-121.78018	-172.3441	13.698238	69397.81091952324
270	203.71614	159.63933	363.35547	44.076813	128.99202	245.56006	699.63934	-31.970833	543.5	612.3	539999	166.84967	25.920555	285.94788	-114.140236	-168.53369	13.426873	69671.10053157806
271	198.77867	197.02892	434.80188	-13.114484	326.5179	322.59293	783.3865	35.555737	539.25	455.3	541999	163.44366	23.4041	267.03827	-99.464066	-165.08884	12.538325	69935.02565026283
272	240.13744	152.16124	399.8144	35.370914	345.38678	460.8798	693.18915	-997.1373	692.3333	1000.0	543999	159.44862	21.193766	263.76358	-98.40357	-161.02946	10.658931	70233.939889431
273	332.07523	152.96689	485.0421	179.10835	567.83435	212.71492	873.99994	125.33302	1000.0	864.9	545999	155.71269	19.482166	276.71317	-114.47358	-157.27046	10.087081	70527.21198630333
274	636.1935	24.521606	660.7151	611.6719	393.0779	223.65236	647.27936	-232.85074	1000.0	1000.0	547999	152.25876	17.921171	255.85136	-105.11952	-153.79204	9.183061	70829.2959330082
275	550.47736	50.142532	600.6199	500.3348	369.26392	286.96823	771.75836	18.792927	1000.0	616.1	549999	148.76337	16.70505	233.04015	-149.93883	-150.2467	8.711117	71101.99499773979
276	597.28076	5.9380493	603.2188	591.3427	769.52075	74.04477	854.2615	645.39374	1000.0	1000.0	551999	145.37456	15.88461	240.24046	-88.91675	-146.84074	8.516181	71408.76887321472
