Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
52	678.51855	253.15508	1030.5054	283.715	221.375	216.58371	53.759052	245.36282	3.437892	106000	-1.3373792e-08	3601.7583	-0.023004549	-1938.7914	0.8370339	0.013113493	0.1515	79.0	407.873881816864
53	648.8983	225.1594	1013.72	280.52798	239.375	204.27704	64.27075	249.3318	11.366665	108000	-6.2584875e-09	4545.545	-0.011619242	-2040.2742	0.8381229	0.015147552	0.166	15.0	415.18510007858276
54	793.49695	232.15404	1136.8625	469.5644	270.42856	191.20642	54.37787	247.90898	6.3839703	110000	1.7190352e-08	2460.0999	-0.007189888	-1123.7134	0.8405704	0.016295863	0.226	4.0	422.2307593822479
55	598.4502	283.04105	1221.4697	246.99146	198.7	200.64084	61.49202	249.98419	1.7814114	112000	2.1692365e-08	1321.3914	-0.024848836	-550.1304	0.8415155	0.0045336215	0.157	79.0	430.45239639282227
56	488.01746	172.9412	929.2125	338.4734	164.0	176.6474	72.74387	251.99371	12.255251	114000	-8.117407e-09	1073.3947	-0.006902338	-494.19537	0.83881754	0.020354275	0.21	4.0	437.88618898391724
57	667.6198	230.89795	971.8135	280.1072	235.25	212.19742	50.991848	252.24963	11.121385	116000	4.1387973e-09	3986.7407	-0.020503903	-1468.0227	0.8384294	0.010629228	0.1375	79.0	445.9309413433075
58	626.3799	271.18756	1230.3759	386.52444	201.44444	188.93988	60.050243	251.74448	0.10843229	118000	-2.117455e-08	1480.8771	-0.025851425	-909.0756	0.8388256	0.013068491	0.156	79.0	453.998441696167
59	951.7165	157.45184	1137.2305	673.0579	305.4	230.7829	53.595547	256.09033	-4.942738	120000	2.1308662e-09	698.6947	-0.026657635	-273.84097	0.82817936	0.011199835	0.138	79.0	462.2236111164093
60	785.60846	353.67395	1345.0593	424.84506	250.14285	216.18004	62.20909	261.28473	8.2961	122000	-1.5303492e-08	846.3067	-0.0053264857	-281.24854	0.81938493	0.016241914	0.2465	4.0	469.2275366783142
61	839.80426	462.89682	1638.1725	286.94955	328.33334	240.12318	52.154186	266.63483	-4.974765	124000	-1.0371208e-08	5347.5957	-0.027048156	-3023.7424	0.81898636	0.010604016	0.1525	79.0	477.36755323410034
62	684.36224	258.04623	1216.5084	280.16312	231.25	205.51378	52.648724	262.53268	8.198326	126000	2.8759242e-09	3358.3145	-0.0070046266	-923.60547	0.8027107	0.018115938	0.253	4.0	484.6835587024689
63	885.69763	204.50146	1262.6615	626.1412	279.42856	200.12788	56.80875	255.00197	12.272849	128000	3.403425e-08	2057.4407	-0.021430222	-1785.7032	0.8023583	0.015129194	0.134	38.0	492.0995490550995
64	756.5198	320.33078	1336.1434	412.96307	237.0	224.12962	67.890945	268.8313	10.322258	130000	2.4437905e-09	777.2709	-0.026668102	-170.1969	0.7932745	0.011735106	0.147	79.0	500.4147400856018
65	915.23505	492.52518	1686.484	287.64227	308.33334	237.01013	60.60147	271.74158	11.223486	132000	3.799796e-10	2239.5996	-0.007389646	-1070.6337	0.79334784	0.016561924	0.243	6.0	507.719535112381
66	1032.596	308.54105	1493.937	658.3525	329.16666	229.64412	61.07899	271.1712	9.347641	134000	3.4794212e-08	502.6551	-0.027049413	-288.47284	0.7926012	0.010143764	0.1545	79.0	515.5503041744232
67	875.1792	259.49423	1409.9508	559.09186	279.0	232.89832	66.50195	274.4582	9.4844265	136000	-1.4249236e-08	476.02826	-0.0056732367	-146.68973	0.7894804	0.01871861	0.2685	4.0	522.9587178230286
68	1232.1853	679.9241	2387.9458	638.30566	454.25	248.21657	51.393566	275.06	3.8115473	138000	-8.478761e-09	674.36743	-0.006822128	-306.09406	0.78919274	0.016849734	0.14	5.0	530.1671922206879
69	785.79785	187.58575	1087.8927	525.1305	249.71428	230.02644	63.938057	273.407	2.9853415	140000	5.699694e-10	733.1293	-0.026281266	-247.32483	0.78839445	0.011792654	0.1575	79.0	538.1674904823303
70	820.57776	165.23709	1142.0428	654.3023	250.57143	225.51114	64.54968	274.84775	6.1403084	142000	3.9339065e-09	387.01086	-0.02225331	-200.07431	0.7819537	0.013493612	0.1475	79.0	546.5906074047089
71	921.4925	146.2199	1143.1694	679.1136	283.16666	240.826	62.973473	278.49585	10.398382	144000	-4.3548645e-09	243.34283	-0.027741374	-66.24051	0.7710387	0.0057054367	0.1635	79.0	554.8515152931213
72	856.4336	167.88924	1174.7386	666.2069	259.33334	239.25996	64.54565	281.09576	8.226711	146000	-3.695488e-09	300.17398	-0.0069274725	-79.70929	0.7592845	0.015204377	0.1725	4.0	561.9001469612122
73	685.5002	131.18257	939.0583	486.86832	213.33333	224.60088	71.580986	284.34482	6.029083	148000	-7.3313715e-09	304.01688	-0.029968169	-142.51256	0.75901407	0.007244635	0.1595	79.0	570.2878153324127
74	765.2747	341.47763	1444.2694	156.78867	243.875	224.6414	68.17592	283.96594	7.370489	150000	-7.2754918e-09	1487.5615	-0.008848076	-504.19116	0.7633507	0.016282981	0.246	6.0	578.0851058959961
75	739.8851	186.1675	1047.0482	521.3089	230.125	228.3865	67.35433	284.38068	-1.0842845	152000	1.37314204e-08	389.78702	-0.006469658	-195.29105	0.7642998	0.016352242	0.203	3.0	585.2265453338623
76	782.2377	114.27469	995.2213	593.03296	239.875	225.2423	70.55935	284.63535	-17.25325	154000	1.001358e-08	526.1946	-0.006280233	-239.47638	0.7646639	0.015474959	0.225	7.0	592.4348051548004
77	692.9822	229.08403	1025.9266	196.44287	218.0	228.57791	72.95044	284.62057	4.8251915	156000	1.8447638e-08	1580.7642	-0.022593377	-602.50806	0.7654917	0.01012094	0.189	79.0	600.5356409549713
78	806.9331	171.85042	1180.23	639.8843	247.375	219.95955	69.17594	282.2541	10.699358	158000	-1.9967556e-08	482.0092	-0.026705138	-293.15375	0.77453744	0.009153822	0.152	79.0	608.7066967487335
79	825.9704	350.3256	1249.3878	168.86917	267.0	243.12744	63.840378	284.93997	2.5911455	160000	-4.6789648e-09	1355.0098	-0.020813186	-514.0188	0.7563361	0.006581413	0.174	79.0	616.9076025485992
80	721.0892	144.73518	958.6824	493.55212	222.0	207.56728	69.72261	284.6446	-13.407249	162000	1.5169382e-08	910.119	-0.011955341	-726.30066	0.75645256	0.015485853	0.171	26.0	625.1195528507233
81	716.8802	190.3742	998.32654	301.12296	225.5	238.67169	64.05635	285.71442	-8.170637	164000	2.9601157e-08	2121.8928	-0.008518567	-927.0752	0.75314623	0.017625919	0.226	3.0	632.3916935920715
82	872.7731	152.09315	1149.4657	705.1299	267.2857	228.04291	65.836075	283.70135	-1.2478919	166000	1.9684434e-08	826.6651	-0.013112076	-473.67072	0.75273216	0.01551851	0.228	11.0	639.4754433631897
83	710.4556	276.54517	1029.4243	165.78252	223.5	238.34097	68.590164	285.82968	5.957225	168000	-1.8924474e-08	1763.0684	-0.003297182	-402.50916	0.75246996	0.016289752	0.207	3.0	646.6555080413818
84	936.3277	309.35834	1554.1412	577.62805	286.66666	228.04904	67.35547	284.4069	-1.6875	170000	1.3038516e-09	981.6686	-0.0024058013	-626.5033	0.7524484	0.018017292	0.2095	4.0	653.7800757884979
85	905.9095	230.03452	1245.1208	663.012	281.57144	239.97444	66.72348	287.29187	4.7047853	172000	-1.0825693e-08	784.87555	-0.023925822	-193.58313	0.7527094	0.006993942	0.136	79.0	662.1747550964355
86	1037.108	268.7009	1562.0823	652.8048	318.83334	244.63841	66.04953	288.79166	7.128791	174000	-3.1288714e-08	655.5004	-0.014967282	-311.31924	0.74650925	0.015793271	0.149	19.0	669.4315316677094
87	695.71704	317.98297	1001.7008	145.90115	221.55556	240.2694	71.55645	293.30725	7.2958474	176000	1.1473894e-09	3672.474	-0.0046229567	-1104.9346	0.74599826	0.02164602	0.2215	3.0	676.5626308917999
88	881.95276	180.26418	1297.2893	706.0152	276.14285	226.42813	65.74193	289.21918	-2.236496	178000	-9.1195105e-09	938.08325	-0.014001235	-640.42847	0.7456997	0.016215721	0.152	19.0	683.9471144676208
89	1082.9995	231.76434	1319.2477	734.0492	335.6	244.10497	60.855003	289.9887	8.670351	180000	1.2129545e-08	675.8457	-0.026298407	-397.5373	0.74705696	0.015001037	0.176	50.0	691.6426291465759
90	1049.8623	296.84012	1422.5591	633.17114	327.16666	249.29282	69.52625	295.78638	11.760239	182000	-8.739531e-09	401.76447	-0.03149647	-106.23227	0.73177075	0.0058385213	0.1775	79.0	699.9468746185303
91	1169.6895	229.1323	1577.8578	897.681	359.2	257.62848	67.37779	297.7794	7.0141444	184000	1.79708e-08	322.59216	-0.011094247	-131.2818	0.70860344	0.015362581	0.1545	13.0	707.2024595737457
92	932.8091	269.7572	1233.5714	426.79135	285.8	244.64072	70.701744	301.50842	10.152386	186000	-2.259016e-08	708.32574	-0.0284517	-357.85248	0.70856154	0.011988692	0.173	79.0	715.3473942279816
93	1488.6656	264.64484	1906.5442	1242.6929	469.0	261.25604	62.025536	301.44867	4.961677	188000	-1.5877188e-08	459.94632	-0.010901057	-257.96765	0.7021923	0.015452282	0.1565	11.0	722.7814674377441
94	1087.8766	352.4398	1511.0659	553.7089	330.5	246.23605	72.97525	303.30896	7.189864	190000	9.3802806e-09	525.41046	-0.026699502	-267.5273	0.70107424	0.007936261	0.163	79.0	730.7832968235016
95	966.95044	302.91733	1458.7164	603.2684	299.16666	255.05421	72.371925	306.9669	6.0265594	192000	-2.0347535e-08	453.6372	-0.005352338	-193.8678	0.70086265	0.019088622	0.206	3.0	737.8737757205963
96	1728.7328	468.01804	2361.894	1245.145	544.3333	275.19354	54.199635	306.98605	4.473325	194000	-3.322959e-09	460.99387	-0.027407749	-205.4088	0.7007598	0.010596741	0.152	79.0	746.2434504032135
97	1106.5046	325.2567	1490.1626	662.85364	347.0	257.27194	71.92289	306.99686	-1.3147221	196000	-8.473172e-09	291.9481	-0.018818539	-166.50745	0.6941167	0.015312864	0.1695	20.0	753.313882112503
98	1170.1096	259.12204	1535.75	848.5438	358.0	257.99908	67.03546	308.09338	12.509767	198000	3.606081e-09	351.68875	-0.023650816	-190.28587	0.69473606	0.015003572	0.168	55.0	761.3576552867889
99	921.92377	302.996	1567.8939	674.89105	283.57144	247.07428	75.25012	308.1456	2.1067948	200000	1.8410384e-08	709.2523	-0.023310173	-380.70123	0.6942283	0.0068175774	0.135	79.0	769.6781196594238
