Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
17	-39.628056	39.00314	18.368008	-119.99696	73.703705	-22.91604	4.976829	-4.2221317	-45.12721	36000	-9.246171e-09	453.9359	-0.025074575	-88.82385	0.88159657	0.017963953	0.2635	10.0	629.4934284687042
18	-175.89851	195.43468	-1.255985	-493.6298	359.5	-22.62825	6.694031	32.524776	-42.806213	38000	5.5134297e-09	450.73022	-0.022410458	-301.16782	0.8799478	0.016398435	0.25	10.0	663.8260807991028
19	-72.02622	110.657104	-5.653918	-337.79175	159.57143	-39.69668	5.95072	7.3249354	-45.91616	40000	-1.0505319e-09	152.14168	-0.022405215	-81.71678	0.8778882	0.015799727	0.2815	12.0	697.8010580539703
20	-34.123028	35.574795	16.158539	-130.06941	61.272728	-30.242218	11.014318	5.254305	-45.83318	42000	1.0877848e-08	451.41925	-0.020382028	-130.30292	0.87519336	0.016170165	0.2135	9.0	732.2423255443573
21	-61.884834	139.00418	16.316328	-515.1757	153.23077	-29.841719	11.326924	24.807198	-44.090275	44000	-1.6719103e-08	440.3084	-0.02143973	-166.56027	0.87351227	0.015416073	0.1935	8.0	767.229656457901
22	-97.540985	143.91737	-6.4107056	-495.8038	176.11111	-33.89392	14.36836	11.174488	-46.21586	46000	1.3023615e-08	368.12952	-0.018439695	-166.75305	0.87197596	0.016321965	0.242	9.0	800.7416152954102
23	-44.972183	99.00125	13.616627	-439.5406	110.27778	-35.001373	12.298197	3.1002276	-46.91879	48000	2.6583672e-08	208.1854	-0.022646505	-109.68243	0.8699489	0.01666205	0.243	9.0	834.9373371601105
24	-62.775566	129.96109	16.964125	-504.3368	143.76923	-29.226469	16.219534	18.117788	-46.650364	50000	1.271069e-08	254.29936	-0.014764651	-102.793304	0.867876	0.016799275	0.17	8.0	868.0709013938904
25	-46.720997	41.97951	-7.930329	-194.61467	98.8	-21.163538	11.160528	17.61166	-47.29132	52000	-1.1205673e-08	386.03217	-0.020237979	-112.547455	0.86609405	0.017231932	0.223	8.0	901.440890789032
26	-25.01258	23.734274	32.214672	-78.428055	58.588234	-17.157536	7.838404	14.101162	-46.98532	54000	-1.9066967e-08	226.46915	-0.01712069	-86.040665	0.86458534	0.015452126	0.221	8.0	936.3576028347015
27	-78.60348	141.3575	0.30575982	-540.7037	165.33333	-20.126442	12.318344	19.447493	-46.59354	56000	2.4341047e-08	542.9878	-0.020441981	-319.65704	0.86309975	0.015780082	0.2495	10.0	971.404504776001
28	-56.4253	131.0324	15.338961	-518.55597	133.0	-29.871078	14.28519	14.377334	-48.111443	58000	6.660819e-09	310.8055	-0.019713245	-97.859955	0.8614187	0.015489609	0.2525	8.0	1005.8134965896606
29	-52.169754	102.495476	4.478351	-467.75922	110.72222	-33.637554	15.5088625	26.29278	-49.21271	60000	-9.581447e-09	240.84918	-0.017719328	-107.498856	0.86028725	0.015411627	0.2635	11.0	1041.1125857830048
30	-25.462465	32.68213	12.886	-92.954895	68.53333	-29.439598	16.280767	27.365265	-49.68861	62000	2.0693987e-08	326.1431	-0.022142889	-130.6765	0.85920197	0.015016225	0.194	8.0	1075.8573145866394
31	-77.96405	173.07832	16.426432	-562.7792	172.11111	-34.638195	16.409924	16.284933	-49.36801	64000	-5.8114527e-09	334.4292	-0.019221134	-160.56172	0.8580776	0.016628338	0.2315	9.0	1110.2292096614838
32	-64.04457	116.15077	17.174095	-444.92523	142.61539	-31.77748	19.806877	18.794445	-51.152237	66000	1.3215467e-08	329.58133	-0.01837392	-171.02151	0.8564677	0.016451232	0.208	7.0	1143.4726068973541
33	-29.611889	31.804518	52.076126	-100.23588	75.88461	-22.384714	10.899249	10.363116	-50.450066	68000	-1.4506281e-08	550.2848	-0.061969943	-273.46317	0.8550423	0.010744977	0.266	79.0	1180.6255629062653
34	-80.88026	137.22566	-2.042698	-505.34692	179.72728	-25.803883	15.657292	20.961893	-49.716957	70000	7.778406e-09	355.09476	-0.023527605	-177.19897	0.8505207	0.015596124	0.229	8.0	1214.5201561450958
35	-38.728527	119.15679	28.619766	-524.0039	109.0	-29.962633	15.024999	23.55992	-49.639763	72000	1.1265278e-08	289.32977	-0.019651175	-137.09845	0.84981465	0.015901532	0.2645	8.0	1249.1014783382416
36	-33.615463	30.247383	4.6328382	-111.69706	66.92857	-16.91188	14.523363	22.881939	-49.66853	74000	-7.078051e-11	501.33246	-0.017950268	-229.11465	0.8484736	0.015165762	0.244	9.0	1283.0055856704712
37	-51.538136	120.47849	12.278849	-506.19678	116.1875	-28.815363	16.518896	11.178344	-50.2592	76000	3.813207e-08	235.8406	-0.017385514	-77.714355	0.84687483	0.015163967	0.1605	7.0	1316.3769550323486
38	-84.21293	138.88837	19.82364	-519.3575	166.33333	-31.429516	16.49616	21.79991	-50.48888	78000	1.9088388e-08	375.30875	-0.026832748	-173.21835	0.8454797	0.015935047	0.3025	14.0	1350.197190284729
39	-43.311657	40.595917	5.8294754	-134.83084	86.0	-24.901527	12.237085	24.588066	-51.720806	80000	2.078712e-09	588.76074	-0.019682234	-250.26187	0.8428753	0.016709173	0.1945	9.0	1383.2575871944427
40	-41.556885	110.877495	17.687754	-471.22983	113.0	-32.61569	15.924297	16.200888	-52.247433	82000	6.556511e-10	242.19783	-0.020194396	-108.2755	0.8412765	0.016229717	0.2385	9.0	1417.8735752105713
41	-40.208393	92.815285	15.599763	-403.80054	98.95	-29.456934	16.378668	17.01146	-51.15019	84000	-1.424551e-08	251.72995	-0.022778336	-102.41411	0.83898	0.015972773	0.247	9.0	1452.809598684311
42	-58.63516	125.59511	8.343901	-487.47675	143.46153	-32.115776	15.742192	13.210328	-50.7653	86000	-7.852912e-09	245.2776	-0.01676207	-110.5219	0.83662224	0.015547241	0.1205	6.0	1487.7008147239685
43	-71.58321	129.93463	-7.091555	-476.28732	174.27272	-28.7426	16.352592	18.92793	-50.6519	88000	-1.6972423e-08	282.5564	-0.015740652	-117.969376	0.83528674	0.015420397	0.2135	7.0	1522.7135713100433
44	-75.02718	137.31471	8.381598	-378.7881	209.5	-40.495796	10.562496	10.665537	-50.66271	90000	-2.95043e-09	108.514465	-0.022541238	-60.835976	0.83355534	0.017431313	0.2475	8.0	1557.4084477424622
45	-51.180973	113.77422	12.672135	-492.03156	117.17647	-28.308903	15.975535	18.145157	-49.279053	92000	1.8320979e-08	284.69507	-0.013080852	-126.48619	0.8312329	0.015322723	0.17	6.0	1591.7011263370514
46	-32.744537	92.10137	17.067104	-394.1849	113.17647	-28.8209	16.403204	7.6261144	-49.649426	94000	7.987023e-09	191.87044	-0.016250929	-91.970894	0.829574	0.017625434	0.1995	7.0	1625.321213722229
47	-26.79415	37.880814	33.245266	-119.14901	71.74074	-8.472529	7.1701083	8.972979	-42.275604	96000	-1.0773539e-08	505.8588	-0.019689783	-268.66623	0.8277037	0.016706899	0.212	8.0	1658.509244441986
48	-27.153461	50.033974	37.39876	-157.6288	81.0	-28.014715	14.80247	20.730597	-49.813618	98000	8.881092e-09	305.0738	-0.01520754	-103.472046	0.8263512	0.015538591	0.25	9.0	1692.4895119667053
49	-31.634491	93.238174	27.75217	-423.20523	98.75	-29.273703	14.055398	15.286119	-49.911156	100000	-3.3438205e-08	290.26797	-0.023124103	-156.47174	0.8250305	0.015183101	0.246	9.0	1727.1453964710236
50	-120.05897	156.58742	29.070225	-357.7659	338.75	-32.44878	12.807818	9.5410595	-48.26532	102000	-1.1444092e-08	590.94244	-0.014574863	-306.54462	0.8232709	0.015180837	0.2075	8.0	1762.4855329990387
51	-13.888646	24.619186	16.53004	-97.71487	63.142857	-32.71753	15.818903	18.234583	-51.279137	104000	-4.8667193e-08	505.93372	-0.019958863	-378.30365	0.8219307	0.015409455	0.249	8.0	1795.6448483467102
52	-12.520175	22.437859	25.073456	-81.89068	49.32	-20.353415	15.387586	13.322464	-47.215527	106000	3.0726195e-08	196.06822	-0.0642393	-45.181	0.820949	0.011419007	0.266	79.0	1832.997419834137
53	-30.700802	82.02205	31.064816	-338.55832	117.75	-22.155035	16.40447	13.721381	-47.6355	108000	-8.09133e-09	158.94005	-0.024749264	-48.591415	0.8117567	0.016569363	0.2655	10.0	1867.1573898792267
54	-49.422626	74.046234	20.46292	-299.219	112.588234	-14.524557	12.145739	12.911302	-46.34635	110000	5.3644182e-09	766.12775	-0.021383299	-361.14944	0.81047153	0.015716713	0.274	9.0	1900.3974237442017
55	-13.9553995	25.19839	55.50086	-72.62295	59.151516	-22.553352	7.5701094	3.5064635	-45.923172	112000	3.644824e-08	422.32123	-0.019182524	-245.35724	0.80907935	0.016777003	0.203	7.0	1935.1129231452942
56	-30.152199	75.6906	15.5794735	-312.02844	124.8125	-17.644657	11.940704	13.384726	-39.35363	114000	1.7791987e-08	146.26889	-0.018652277	-38.582153	0.8080363	0.016907126	0.1625	6.0	1969.6453416347504
57	-15.153787	34.872494	17.595695	-161.28896	64.809525	-17.615137	10.990223	6.939046	-37.51718	116000	-1.7739833e-08	264.72067	-0.015770199	-66.35828	0.8068999	0.015925096	0.2205	8.0	2004.253445148468
58	-53.148445	100.4116	34.707108	-368.68585	144.53847	-19.86936	12.232014	9.74969	-38.99375	118000	-4.6163798e-08	560.0327	-0.018424477	-215.64496	0.8048403	0.017373884	0.206	7.0	2040.0411067008972
59	-43.980152	82.39061	10.125187	-352.5954	115.411766	-30.146137	11.062063	9.296241	-44.403896	120000	-2.298504e-09	181.87108	-0.01555335	-59.139786	0.80319214	0.016463803	0.202	7.0	2074.6568286418915
60	-16.361393	31.569208	33.914474	-99.059494	73.26923	-16.567268	9.204675	6.401624	-40.51347	122000	1.9043684e-08	357.22418	-0.04125501	-97.38443	0.8016232	0.015043127	0.2305	30.0	2109.9486858844757
61	-19.215492	20.157705	14.867686	-51.809586	71.55	-17.320578	11.9459505	11.557903	-39.213085	124000	-6.0852616e-09	224.89728	-0.025299303	-74.565796	0.7938845	0.015495172	0.291	10.0	2144.073548555374
62	-38.00137	84.471436	35.97922	-359.52896	110.55556	-17.386238	8.928963	5.8963003	-32.70748	126000	3.4719705e-09	347.62866	-0.019105772	-105.834885	0.7918329	0.017446207	0.226	8.0	2178.7973687648773
63	-44.95514	91.7226	10.288334	-328.47208	161.75	-22.408756	11.397602	4.365009	-43.461845	128000	7.584691e-09	134.82286	-0.017390009	-27.854523	0.78976333	0.017364757	0.2385	7.0	2213.3050677776337
64	-38.72518	99.42596	37.410427	-333.64203	179.18182	-23.245825	10.942471	8.062159	-39.23749	130000	-1.0281801e-09	188.65305	-0.01818971	-53.67563	0.7881559	0.01632651	0.2345	9.0	2248.117297887802
65	-33.643887	59.836735	17.569391	-235.69435	133.71428	-20.666351	13.394873	6.004718	-39.370518	132000	1.0877848e-08	111.580505	-0.017842162	-37.409966	0.78596663	0.01610842	0.2105	10.0	2283.82542347908
66	-21.527956	61.340424	22.861742	-234.68808	123.8125	-18.55507	10.124155	13.618817	-36.225666	134000	-1.0162592e-08	179.77289	-0.014807525	-45.435593	0.7834893	0.0154754305	0.1075	7.0	2317.1292548179626
67	-23.671211	55.88435	15.147992	-258.83344	94.90476	-15.28383	9.874581	9.862153	-33.3265	136000	6.377697e-09	91.202286	-0.017937038	-28.235153	0.7819035	0.016865851	0.161	6.0	2350.3055758476257
68	-17.803812	17.25171	9.114593	-51.28486	73.14286	-16.958788	9.651592	10.880457	-34.267532	138000	-1.1648983e-08	127.89531	-0.021434436	-37.761986	0.7805336	0.016070768	0.262	8.0	2384.1175796985626
69	-15.278451	33.587704	29.637691	-112.50838	89.61905	-11.612954	6.6897244	8.564781	-33.418823	140000	1.7374754e-08	289.9295	-0.015309137	-68.723145	0.7786107	0.017080802	0.2305	8.0	2417.761374950409
70	-18.201818	67.79825	41.684208	-232.15135	153.0	-18.6305	10.814227	7.7713904	-36.301754	142000	-6.556511e-09	206.73329	-0.017364869	-111.38596	0.7765811	0.017015304	0.1675	8.0	2452.8973813056946
71	-101.4615	131.9811	-20.482582	-329.93326	365.25	-17.62361	11.881952	14.64208	-34.127613	144000	-2.4065375e-08	264.18024	-0.022034531	-108.47246	0.7746451	0.01632842	0.2975	11.0	2487.5334179401398
72	-23.85112	78.37587	43.736004	-234.02573	164.33333	-18.695568	7.8257303	9.626885	-31.544584	146000	8.08388e-09	182.64847	-0.018014384	-64.38305	0.77274877	0.01614011	0.2405	9.0	2522.1611783504486
73	-31.701468	75.59101	26.771055	-237.94765	149.77777	-21.378504	10.417853	13.955597	-34.46045	148000	1.502037e-08	106.62242	-0.02233515	-38.737984	0.7709736	0.017696146	0.2665	9.0	2555.6932055950165
74	-14.431913	65.91942	41.476383	-259.1032	117.5625	-17.059671	12.365392	12.619901	-34.276108	150000	-4.084781e-09	153.46503	-0.017675001	-65.260925	0.7689223	0.017125702	0.1985	8.0	2590.2489364147186
75	-71.12713	96.04818	16.95922	-204.71625	349.33334	-23.203087	7.7665057	11.301532	-33.408833	152000	-1.6443432e-08	126.12748	-0.018034123	-65.369774	0.7674868	0.01626601	0.195	7.0	2624.8534283638
76	-60.134857	84.30442	3.022211	-273.7074	228.125	-15.718178	6.6118274	7.1545405	-30.733568	154000	7.2270634e-09	393.49185	-0.017931541	-129.64328	0.7659648	0.015036845	0.182	7.0	2659.06364941597
77	-11.523773	21.54241	12.587355	-69.21221	79.0	-17.751997	6.8185754	9.689869	-35.843407	156000	-2.2560359e-08	174.04027	-0.0174596	-81.429504	0.7641739	0.017658394	0.26	8.0	2692.9174070358276
78	-18.288157	75.91087	54.45502	-247.84546	123.6875	-13.670174	6.471652	7.177071	-27.717808	158000	2.193451e-08	420.7797	-0.017437095	-228.53322	0.76279175	0.015269159	0.2035	8.0	2727.5611786842346
79	-23.313038	68.86981	36.706505	-253.8895	142.07143	-14.363437	15.370151	17.35749	-38.610504	160000	1.9542872e-08	290.21906	-0.021940751	-136.97379	0.76133645	0.01900676	0.2405	7.0	2762.0206809043884
80	-16.193731	61.423206	48.564465	-199.7354	165.58333	-12.998797	10.577824	20.804916	-32.03279	162000	-6.6533685e-09	237.99109	-0.014169096	-74.68623	0.75999695	0.01605233	0.161	6.0	2796.1016898155212
81	-3.3621714	23.456526	50.266335	-62.361324	68.25	-3.4684038	7.850119	17.956123	-29.480627	164000	1.809001e-08	210.69241	-0.02094948	-57.881424	0.75890756	0.016115984	0.285	9.0	2829.177428007126
82	-26.097025	77.82272	60.685448	-213.94803	195.9	-8.243828	10.204893	17.406872	-29.114754	166000	1.2442469e-08	272.59122	-0.01893789	-116.73941	0.7570061	0.017352182	0.2405	8.0	2862.5333998203278
83	-1.2693794	16.514013	32.907898	-26.769156	83.6875	-8.188644	13.229383	20.292826	-30.621553	168000	1.0084361e-08	125.284325	-0.019555597	-50.81423	0.75565517	0.016070718	0.268	10.0	2896.1087596416473
84	-9.041958	69.080025	66.79864	-190.29813	199.44444	-11.397338	9.871919	13.181845	-29.264723	170000	1.6257166e-08	151.52045	-0.020076683	-69.14744	0.75406045	0.015175016	0.239	9.0	2930.109444618225
85	-8.589789	30.01655	48.456383	-114.35089	75.84615	2.5306187	10.105686	20.460375	-28.109419	172000	-2.6792287e-08	323.05475	-0.022007985	-145.8818	0.7518031	0.015732933	0.2035	8.0	2963.3367319107056
86	-26.725292	31.551416	10.369131	-102.755264	181.75	-17.240446	11.225857	15.191324	-33.879143	174000	2.3767353e-09	142.24893	-0.017656945	-57.844116	0.74968606	0.016606677	0.226	8.0	2995.9087946414948
87	-33.909275	89.66235	18.319391	-233.4099	253.5	-14.283721	8.611328	14.444796	-27.500061	176000	2.3851172e-09	149.81918	-0.019414669	-38.45243	0.74782485	0.017459454	0.208	8.0	3029.4013822078705
88	-22.12607	47.23944	12.226761	-187.58653	132.57143	-11.770395	7.9821486	13.091109	-26.333138	178000	-5.7518483e-09	97.97853	-0.01690504	-30.817223	0.74585474	0.017224893	0.2125	7.0	3062.501471042633
89	-13.7066	53.306194	33.26689	-190.9543	136.3077	-11.411353	7.390901	9.6192665	-24.279175	180000	-9.775162e-09	107.42673	-0.020281458	-26.294899	0.7443767	0.01685272	0.249	8.0	3097.0142641067505
90	-19.560183	47.4791	21.731905	-185.6459	123.0	-11.113593	7.36182	13.6234865	-24.675508	182000	-6.5863133e-09	149.89642	-0.02154414	-39.85504	0.7424929	0.018323068	0.2475	8.0	3131.753499031067
91	-22.372833	58.062225	35.02645	-170.35353	220.22223	-11.525721	5.6610217	13.0009775	-25.170055	184000	-1.758337e-09	151.80055	-0.018105805	-46.930435	0.74050385	0.016178932	0.264	11.0	3166.437158346176
92	-22.166681	37.70513	31.31584	-116.018326	180.54546	-9.663701	7.5444684	12.449997	-22.557304	186000	1.013279e-09	110.893486	-0.020554569	-36.341522	0.7374579	0.017223911	0.243	10.0	3201.0086510181427
93	-2.2724762	23.186455	44.230164	-47.498405	107.882355	-5.472582	5.666656	18.579952	-19.354073	188000	2.3469329e-09	201.85748	-0.02521512	-50.62686	0.73488134	0.015557346	0.283	13.0	3235.9492712020874
94	-8.699857	30.583809	20.802107	-99.40861	155.25	-5.6446066	4.453303	15.701595	-15.882874	190000	-1.9311905e-08	119.26834	-0.021049032	-43.883095	0.7322674	0.015425268	0.209	9.0	3271.053275346756
95	-18.693392	37.068176	38.20517	-139.91232	116.8125	-2.642545	6.770967	17.578402	-19.596884	192000	4.900247e-08	397.77612	-0.017053833	-178.62587	0.73049974	0.016739868	0.189	7.0	3304.161497116089
96	-7.4613614	31.436666	39.748188	-82.20281	136.71428	-12.66896	4.1095104	5.0575285	-24.500267	194000	3.385544e-08	130.98282	-0.020253163	-49.61445	0.7290928	0.015284557	0.321	11.0	3337.557273864746
97	-8.312558	15.679877	11.614962	-45.789577	106.6	-8.35648	4.905973	12.335851	-21.348635	196000	-3.9070844e-08	79.11313	-0.01938441	-22.15345	0.7268365	0.016365234	0.2055	8.0	3371.0610871315002
98	-9.236092	61.21075	56.826042	-184.91357	181.36363	-8.838983	5.0671725	11.887998	-21.00041	198000	2.1040439e-08	204.70578	-0.021674557	-81.17748	0.72497237	0.016243897	0.2685	11.0	3404.4893276691437
99	-19.496845	38.042675	13.634569	-87.81809	265.6	-6.8064375	6.238978	17.630827	-19.740917	200000	-8.136034e-09	55.888794	-0.017305585	-22.572517	0.72221315	0.015693054	0.1845	8.0	3437.945137023926
100	0.72574997	37.609497	40.1766	-82.387344	181.0	-5.2894773	6.556669	17.437323	-23.564674	202000	1.9252301e-08	280.73984	-0.018284583	-67.78648	0.7206065	0.016797418	0.2535	10.0	3471.3047518730164
101	-25.535109	37.9783	47.671318	-98.73796	139.57143	-1.570002	6.4015474	20.617086	-17.935457	204000	-2.4929642e-08	358.35696	-0.020773416	-142.66412	0.71873945	0.016257556	0.256	9.0	3504.06130027771
102	-2.1255295	35.506546	58.451267	-76.708786	178.88889	-11.009943	5.99279	17.567734	-24.314938	206000	-5.8598815e-09	178.17018	-0.020714166	-106.33729	0.7171427	0.016688129	0.275	11.0	3534.4812989234924
103	-4.7931466	18.798456	36.459827	-28.723486	148.11111	-2.1512766	5.583275	18.275072	-22.16342	208000	-7.782131e-09	94.806946	-0.021402808	-31.230244	0.71530175	0.015801763	0.2445	9.0	3565.203885793686
104	0.26037595	37.44913	47.668438	-74.92359	114.53846	-2.6175532	4.8633227	13.614786	-17.291557	210000	-9.976327e-09	277.3117	-0.016372012	-74.12903	0.71343493	0.016882269	0.245	10.0	3595.949435710907
105	-21.622583	37.106735	11.784818	-114.98725	181.81818	-7.41638	7.468451	16.988857	-25.236801	212000	1.692772e-08	141.26164	-0.020461254	-72.87006	0.71155393	0.016627096	0.246	10.0	3627.3131754398346
106	0.9500845	41.394997	59.750202	-104.273506	194.1	-9.872519	4.7032657	16.897074	-21.978514	214000	-1.4565885e-09	227.59712	-0.018153066	-136.79633	0.7094534	0.016083054	0.206	9.0	3658.4615359306335
107	2.7620704	24.08641	53.261215	-27.946877	180.9	-3.9493504	8.298425	21.319794	-21.06684	216000	-2.3098197e-08	131.8128	-0.014727854	-41.605217	0.707837	0.01596028	0.1735	8.0	3689.4774894714355
108	4.7698507	25.213875	50.50135	-35.635715	106.9	-1.0649782	8.593706	21.900362	-18.60316	218000	1.963973e-08	119.81139	-0.01902063	-36.94803	0.70694554	0.01702087	0.2395	9.0	3721.269340276718
109	1.8028915	26.78472	44.81112	-44.141514	196.3	1.127308	7.3877993	22.08315	-13.208403	220000	-1.0371208e-08	177.8425	-0.01822951	-65.25756	0.70549697	0.016343774	0.2165	8.0	3752.089196920395
110	-16.696272	25.096973	23.96933	-44.44698	277.6	-5.347369	4.317965	15.74611	-14.425239	222000	1.4454127e-08	87.511665	-0.018740421	-28.704369	0.7035674	0.01611293	0.256	9.0	3783.2932345867157
111	-5.3898153	38.523922	58.983402	-110.20291	116.94118	-3.0525863	5.5485935	11.839477	-17.497091	224000	-4.172325e-09	354.01318	-0.019410666	-116.28201	0.7007423	0.015494316	0.233	11.0	3813.1415190696716
112	8.545511	42.354496	76.704994	-69.33739	245.75	-10.778981	8.262048	12.227665	-29.089275	226000	1.7940998e-08	295.28012	-0.019477602	-152.38132	0.69797605	0.015868144	0.2105	9.0	3843.2974231243134
113	23.98946	34.21223	90.441154	-27.646305	134.4	-0.15315112	10.063575	24.860672	-25.852785	228000	8.970499e-09	195.04195	-0.018061763	-86.07908	0.69607896	0.016808461	0.231	9.0	3873.08913230896
114	2.1497917	16.625954	24.19288	-25.031734	229.16667	0.326724	9.943869	28.083036	-16.936127	230000	2.0332635e-08	150.62666	-0.019314593	-78.74465	0.69421357	0.015783308	0.1895	7.0	3901.429250717163
115	-11.378117	16.23061	13.948935	-41.58165	164.75	-1.2017858	6.078365	21.193705	-22.64327	232000	1.1444092e-08	115.03274	-0.014255104	-51.4266	0.69262576	0.01636529	0.1865	7.0	3931.4889600276947
116	0.6177838	28.248793	62.053818	-33.68746	169.55556	-5.108518	5.189808	14.117412	-21.422457	234000	-1.2634322e-08	162.08324	-0.018716706	-59.242134	0.69116116	0.01544295	0.192	8.0	3962.305141210556
117	33.323154	30.441486	84.9298	-14.046807	283.0	-1.0773283	5.313859	22.780178	-15.748261	236000	-1.8417834e-08	208.27362	-0.023446808	-92.69579	0.68987155	0.015295631	0.3005	9.0	3993.5450823307037
118	17.309914	28.556284	51.620365	-41.595505	219.88889	4.9336514	6.4565153	26.824945	-20.19642	238000	-9.290874e-09	138.79135	-0.018309422	-74.128944	0.68852335	0.015668165	0.23	9.0	4024.43358874321
119	13.408048	49.95425	97.00774	-92.54444	148.09091	6.997607	7.3436675	25.812206	-17.620445	240000	-6.9737434e-09	480.7694	-0.021720989	-238.36418	0.68722755	0.015722977	0.3025	12.0	4055.8571734428406
120	10.198443	25.494944	46.13802	-29.38616	233.16667	3.032811	8.450217	37.13082	-22.535223	242000	7.867813e-09	144.87419	-0.022343853	-74.03069	0.68516934	0.017127573	0.239	10.0	4087.3013627529144
121	14.844173	24.08577	87.66439	-14.974161	142.53847	4.045368	5.7449546	27.703909	-12.6413145	244000	-1.0699034e-08	121.31412	-0.018505108	-50.572487	0.68308294	0.015082808	0.2585	12.0	4118.389256000519
122	4.380469	25.218143	40.49671	-46.129597	156.16667	2.9922256	8.047006	26.368385	-20.863623	246000	1.9937755e-08	198.21895	-0.018879168	-79.73511	0.6807012	0.01587028	0.137	7.0	4149.833416461945
123	11.873987	18.227533	51.192944	-14.045838	179.09091	-0.003831787	6.0267415	21.313675	-14.340338	248000	2.8163194e-08	148.49559	-0.016547335	-51.908264	0.67925245	0.016741669	0.233	8.0	4181.0973863601685
