Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
112	225.33467	7.3069286	242.40123	212.7477	102.63158	94.94388	38.37562	131.01291	4.5730224	226000	-0.039230768	15.306573	-0.00068489835	-8.700928	0.9084716	6.1392784e-09	2976.271111726761
113	223.5821	8.589176	244.71902	210.27296	102.210526	95.52919	39.429665	132.50291	3.1329272	228000	-0.05777405	13.917863	-0.0006892979	-6.6460285	0.9083653	5.722046e-09	3000.970738172531
114	212.47717	36.302654	248.77742	112.97656	98.9	96.140045	38.598698	131.63126	1.9848348	230000	-0.047650848	306.78897	-0.001382824	-114.740875	0.9082417	-2.6822091e-09	3026.4183616638184
115	216.31604	39.466053	243.80975	88.36816	101.947365	92.5225	36.353153	131.05322	-6.687685	232000	-0.07385893	380.99753	-0.0012234971	-179.12798	0.90811265	1.3113022e-09	3051.8666701316833
116	221.10855	11.860554	249.05615	189.59528	101.210526	93.10082	38.32187	132.09088	0.098930955	234000	-0.0035568352	85.25967	-0.0006842853	-57.333088	0.90795904	-1.1920929e-09	3077.1552624702454
117	222.58339	11.930924	250.94019	186.6832	101.789474	93.557816	38.78851	132.46959	-6.9741154	236000	-0.041675255	27.034369	-0.00017531216	-10.313835	0.9078204	-2.2649764e-09	3103.9180567264557
118	223.00957	13.190342	238.07936	184.9673	103.47369	94.86594	39.46361	132.33679	-2.082921	238000	-0.041516315	47.222244	-0.0005338788	-19.678284	0.9076747	-7.2717667e-09	3130.123349428177
119	222.2645	19.295366	242.41127	143.26888	104.0	93.252144	39.499306	131.98802	-7.1302023	240000	-0.026643807	168.09677	-0.00042959116	-130.50798	0.90752846	-3.0994416e-09	3156.917278289795
120	223.61046	6.5220346	236.90501	213.05641	102.210526	92.873	38.36294	132.21371	1.3139013	242000	-0.03073264	59.44299	-0.0011486188	-54.32661	0.9073814	-6.2584875e-09	3183.4783957004547
121	215.06567	22.971931	241.98773	146.40192	98.3	97.188095	38.382988	132.71715	1.276251	244000	-0.058136377	155.96693	-0.00091954693	-74.99407	0.90723217	-4.768372e-10	3209.5386786460876
122	227.56944	9.543155	245.47151	198.56792	104.68421	90.287865	39.228138	131.58345	-3.988314	246000	-0.0291677	97.303925	-0.00059000775	-82.17535	0.9070706	-3.0398368e-09	3236.102459669113
123	226.34131	13.113116	253.50316	190.97185	103.947365	96.397255	39.271908	133.4537	0.01179862	248000	0.0014635705	22.087494	-0.0005459996	-6.1729603	0.90690845	0.0	3262.4631044864655
124	218.28952	15.641985	240.18791	176.01863	98.85	96.553665	38.380566	133.14928	1.1386818	250000	-0.016866384	92.110176	-0.0011098664	-40.008854	0.90676284	4.172325e-09	3288.5507538318634
125	213.55283	28.065496	238.49196	129.93298	96.3	94.04539	38.941776	132.86127	-4.23326	252000	0.0024456237	151.32077	-0.0013781474	-50.63585	0.906625	6.7353247e-09	3314.670935869217
126	229.22145	10.569159	253.64357	213.26085	104.10526	92.25513	38.047935	134.716	1.457281	254000	0.010484804	63.45768	-0.0009508068	-56.168262	0.9065048	1.1324882e-09	3339.7349927425385
127	216.46269	25.712605	239.3122	131.82315	102.210526	98.29756	38.425495	135.51068	2.5080442	256000	-0.03214057	258.86823	-0.00044901296	-168.27893	0.9064012	1.2516975e-09	3365.3468091487885
128	227.76118	11.747138	247.75159	192.47716	104.947365	91.86119	38.770958	132.01967	-0.61199224	258000	-0.03477329	75.17926	-0.00050949305	-58.55848	0.90629107	5.066395e-09	3390.2705948352814
129	223.70377	18.283611	253.13972	158.07176	102.57895	96.37841	39.36343	134.30023	-0.48511672	260000	-0.005913613	49.06076	-0.00071311137	-16.42376	0.9061735	-2.026558e-09	3415.9222638607025
130	224.467	7.617659	245.64235	213.5566	100.68421	94.33561	38.584892	134.19115	2.2737567	262000	0.0030073733	27.297523	-0.0009515225	-10.277903	0.9060682	-1.502037e-08	3441.963721513748
131	223.6369	9.229819	242.55936	198.2156	100.42105	95.03343	39.095966	134.55386	2.2667665	264000	-0.07544574	16.772757	-0.00022598356	-4.508194	0.9059747	-2.4437905e-09	3467.1267759799957
