Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
44	-77.30501	119.2542	15.820758	-379.5605	203.125	-28.203382	14.387312	13.97896	-43.63153	90000	3.5889446e-08	173.87662	-0.012377194	-88.737946	0.8275836	0.016069103	0.15	6.0	338.11538457870483
45	-40.313187	89.29159	2.5380883	-422.9765	99.15	-29.44448	10.650534	5.378699	-43.61193	92000	1.0377727e-08	212.84584	-0.024489112	-83.094955	0.8264742	0.016278159	0.3105	11.0	347.86011385917664
46	-35.51184	62.04774	14.417191	-282.88693	97.95	-25.055279	13.053927	10.540127	-42.931602	94000	2.7120113e-09	186.81482	-0.021109065	-59.21077	0.82487285	0.017533362	0.2435	8.0	357.63914227485657
47	-40.33185	110.65908	55.193314	-474.1516	111.411766	-23.14944	13.270545	11.280678	-41.871784	96000	1.5944243e-08	317.60898	-0.017063828	-130.07843	0.8239829	0.018300803	0.2205	8.0	367.37542486190796
48	-13.5856	27.140694	21.783989	-77.936386	65.9	-16.595812	11.4858	20.961077	-45.987835	98000	1.6972423e-08	356.42255	-0.017674942	-177.85623	0.8224991	0.015813664	0.2015	9.0	376.94349932670593
49	-41.614544	66.427	5.2510386	-267.62103	141.5	-21.663914	14.45393	10.755463	-44.967205	100000	-1.6033649e-08	174.386	-0.021136345	-93.29993	0.8202464	0.017088413	0.202	8.0	386.77119302749634
50	-20.008564	26.839231	19.868996	-100.10733	83.78571	-17.64852	13.685336	24.525942	-43.347538	102000	1.7136336e-09	195.24109	-0.019622056	-63.302673	0.8183501	0.018048147	0.2745	9.0	396.6198580265045
51	-37.628246	84.927025	19.833254	-336.05704	112.92857	-22.718004	12.885189	24.721163	-42.413147	104000	-5.0514934e-09	162.8542	-0.02057535	-73.16563	0.81645304	0.01632385	0.2575	10.0	406.48680567741394
52	-48.92455	104.70176	17.524132	-336.4725	157.75	-23.12784	14.033095	17.533548	-42.70433	106000	-2.5752932e-08	465.7083	-0.02179212	-208.94434	0.8139221	0.016457777	0.2895	11.0	416.2115566730499
53	-32.06662	72.47387	28.389662	-284.79947	123.5	-26.146996	12.381537	15.580755	-42.583076	108000	-1.2047589e-08	265.3565	-0.019811967	-119.32976	0.81221074	0.016395438	0.2145	9.0	425.5420136451721
54	-28.833782	73.39428	20.474693	-300.62097	122.9375	-20.030983	11.89927	10.303646	-38.930336	110000	8.106232e-09	189.79565	-0.020214163	-58.49193	0.8106321	0.0160049	0.198	8.0	435.531409740448
55	-33.104256	72.99212	27.069824	-266.60034	149.61539	-19.131895	12.398761	9.172944	-40.267258	112000	1.20997425e-08	220.4983	-0.018542126	-66.43794	0.80942535	0.019068856	0.226	8.0	445.319198846817
56	-55.34435	104.64708	45.92049	-346.52335	188.1	-21.802395	13.90282	11.24532	-40.408928	114000	8.5830685e-09	265.34836	-0.016104832	-96.97243	0.8080464	0.015620261	0.1485	6.0	455.4753587245941
57	-35.763527	58.22377	21.86836	-232.76305	142.42857	-22.640945	10.259662	11.147198	-40.994247	116000	-2.9176473e-08	169.95905	-0.014179958	-81.502335	0.806408	0.015340488	0.1625	7.0	465.45546317100525
58	-27.177969	85.191734	97.22692	-250.7375	180.3	-19.47238	12.290288	16.384176	-38.891922	118000	-2.1539629e-08	265.0122	-0.018484281	-90.72865	0.8045571	0.015377588	0.2075	8.0	475.43365693092346
59	-37.03703	78.40931	13.660423	-280.8305	156.83333	-17.445513	13.000519	14.05427	-36.391895	120000	2.2013817e-08	184.75398	-0.017615216	-81.15521	0.8029584	0.015957268	0.2805	10.0	485.51147198677063
60	-34.15388	74.82061	11.773083	-304.3308	121.625	-17.953909	11.053763	11.64458	-35.066555	122000	4.1425228e-09	235.7433	-0.018065935	-80.52458	0.80096	0.01578232	0.2185	10.0	495.32335472106934
61	-22.716515	79.391785	21.70273	-293.53134	151.0	-20.396597	9.130012	11.1015	-37.481483	124000	1.6212464e-08	291.4621	-0.020929947	-137.29079	0.79897535	0.015247236	0.194	7.0	505.3275921344757
