Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
90	396.11877	78.9787	475.09747	317.14008	1332.5538	281.17587	2011.1089	1042.1682	1000.0	969.7	179999	83.1063	8.35592	117.78114	-48.803825	83.10641	8.352086	122.36732	-39.586697	-3.184688	2.1793962	40.310143	-17.373405	-83.718956	6.498414	28232.05051255226
91	633.57007	10.646393	644.2165	622.9237	1094.2688	288.97736	1579.32	449.3161	1000.0	921.2	181999	83.36016	8.49022	121.39821	-30.509054	83.35985	8.494817	124.021935	-48.94574	-3.1535208	2.2020056	39.41111	-15.104986	-83.968796	6.9601407	28369.729085445404
92	459.67905	225.04895	695.7539	114.95186	991.4325	469.48077	1778.6476	157.68066	445.5	763.6	183999	83.59946	8.552537	120.78736	-42.88813	83.5993	8.555539	122.88135	-42.655678	-3.1446261	2.1884692	30.486126	-13.4993925	-84.21298	6.6874857	28490.02950668335
93	327.44608	70.744774	378.51825	227.40524	769.6009	620.1314	2031.0724	86.01888	736.3333	499.5	185999	83.8536	8.646462	120.53864	-39.72616	83.85354	8.644103	119.906746	-27.534515	-3.1266055	2.2057235	36.580643	-14.553587	-84.455284	6.956047	28598.730890989304
94	914.9873	656.438	1571.4253	258.5493	1036.264	511.96912	2156.4055	144.98625	605.5	703.0	187999	84.13738	8.776595	121.34787	-43.46869	84.13752	8.7720175	122.61523	-61.648655	-3.1366365	2.197883	34.89396	-14.81086	-84.751625	7.024718	28716.578035116196
95	636.93005	315.22028	952.1503	321.70975	1415.1953	664.26917	2154.4573	303.55777	1000.0	791.0	189999	84.46695	8.859199	122.53141	-37.255203	84.46647	8.862541	123.79193	-30.477678	-3.147827	2.203327	37.007423	-16.629498	-85.068565	6.876606	28836.39942240715
96	407.8612	198.88985	686.77686	236.93422	1092.2422	581.9121	2045.4572	70.969284	835.6667	707.2	191999	84.68973	9.055806	124.11038	-38.750927	84.68955	9.054626	128.24677	-36.40037	-3.1280332	2.2279031	43.080536	-13.911537	-85.293564	6.8974404	28955.064792394638
97	971.7925	446.9827	1418.7751	524.80975	1856.5798	322.29803	2141.4204	1127.6836	1000.0	992.6	193999	84.93604	9.340914	121.83185	-34.28921	84.93596	9.337029	124.98809	-51.39581	-3.1208375	2.2136106	31.620815	-14.132301	-85.53746	7.4601808	29078.9414434433
98	761.1738	575.6612	1504.4973	101.96837	762.89374	460.6325	1283.277	56.411354	521.3333	650.9	195999	85.2919	9.570504	124.173996	-36.591187	85.29165	9.574008	124.94646	-25.903252	-3.053036	2.257694	35.97396	-16.027214	-85.88402	7.5529265	29195.664427280426
99	394.16272	28.213882	422.3766	365.94882	939.81366	555.89606	2235.85	78.54262	1000.0	744.9	197999	85.46433	9.691384	127.8641	-54.40302	85.46421	9.694951	128.98647	-70.08484	-3.1130135	2.2505744	41.83291	-15.141448	-86.0493	7.471867	29315.116145133972
100	1134.8218	526.11523	1660.937	608.70654	894.0164	594.7165	1750.3344	34.740242	1000.0	641.2	199999	85.70038	9.835145	127.135796	-40.64419	85.70025	9.834541	129.06079	-52.336334	-3.0816166	2.2646255	36.048668	-15.011899	-86.28893	7.5782976	29432.969544172287
101	358.93896	11.759109	370.6981	347.17987	765.5211	387.97806	1134.7659	55.439285	1000.0	660.6	201999	85.92036	10.058716	127.72192	-50.079132	85.91955	10.069072	129.21526	-47.467514	-3.1056108	2.266218	44.91374	-14.137449	-86.507195	7.4888783	29555.00040245056
102	451.1867	284.29675	924.8432	226.76498	1125.4316	763.3791	1988.2404	30.671474	673.25	614.3	203999	86.14392	10.079086	127.80766	-41.14417	86.14414	10.081705	130.58913	-41.336906	-3.0852847	2.2866783	37.372448	-15.479925	-86.73714	7.5774393	29676.191259622574
103	1185.0352	510.23785	1695.2731	674.79736	1306.5631	736.5675	2281.9004	25.479563	681.0	685.9	205999	86.58608	10.445013	129.67372	-52.53908	86.58644	10.448781	131.69061	-65.24302	-3.079305	2.278784	44.28471	-17.906742	-87.17355	7.529718	29801.15891957283
104	457.05893	103.23166	560.2906	353.82727	1473.1486	643.40405	2271.0264	18.1703	1000.0	901.7	207999	86.82752	10.606065	129.58026	-51.692772	86.82705	10.607448	131.2306	-41.252876	-3.0917697	2.270182	44.433846	-15.946667	-87.41249	7.391084	29928.358698368073
105	438.80783	468.16025	1090.5287	11.922684	1302.14	698.14594	2267.7585	281.5044	680.0	828.5	209999	87.03891	10.775631	129.58276	-64.62428	87.03891	10.779295	130.72482	-56.34919	-3.0277812	2.3189511	47.128742	-14.572033	-87.63471	7.619011	30053.63902401924
106	512.0138	377.1928	1050.7642	31.421427	1528.0236	771.05035	2487.4546	166.57848	558.75	837.2	211999	87.37323	11.076695	132.75375	-41.35214	87.37318	11.067366	133.01476	-35.61567	-3.0269916	2.3341336	61.946037	-16.384212	-87.96569	8.230934	30178.75213074684
107	1416.2548	76.61658	1492.8713	1339.6382	957.33875	388.33984	1361.7153	198.21106	1000.0	825.6	213999	87.72272	11.350315	133.92177	-34.45328	87.72271	11.355277	134.00485	-38.068172	-2.99663	2.340825	31.359665	-14.148417	-88.313225	7.651632	30306.883000850677
108	961.49786	71.50592	1033.0038	889.99194	874.35596	649.2404	1874.103	43.788727	1000.0	495.5	215999	88.11913	11.681428	132.25034	-54.0714	88.11894	11.67906	134.01912	-33.995228	-3.0230575	2.3399546	34.02083	-15.11365	-88.69318	7.849726	30420.1249935627
109	590.4918	124.514694	715.00653	465.97714	1576.6875	765.3105	2648.6416	400.00113	1000.0	784.6	217999	88.35026	11.936796	134.70027	-48.830887	88.35026	11.937559	135.84395	-38.727684	-2.9850857	2.340059	36.053062	-14.064152	-88.92118	7.8311477	30542.628800153732
110	964.3107	770.62384	2041.3091	281.4249	1223.3085	805.3963	2487.9702	111.423	712.0	796.2	219999	88.60999	12.265844	134.98819	-53.801598	88.60968	12.274138	137.00406	-40.13687	-2.9787407	2.3779402	52.103577	-15.190185	-89.18905	8.14862	30670.124551534653
111	526.71356	97.447	621.4042	392.65524	862.3332	516.62445	1765.5219	70.36114	523.0	597.7	221999	88.92036	12.595309	136.38379	-43.372414	88.92029	12.595834	138.04515	-48.38152	-2.9749405	2.3699956	37.966522	-14.133917	-89.49973	8.492871	30787.9497590065
112	782.085	277.9028	1059.9878	504.18222	864.016	411.30826	1553.952	241.66197	1000.0	668.4	223999	89.23494	12.800512	137.06381	-51.26989	89.23474	12.794446	137.11902	-44.556694	-2.9548275	2.3914511	56.832603	-13.944387	-89.80837	8.355955	30906.92360329628
113	303.7556	4.9506073	308.7062	298.805	1827.4713	662.8614	2491.994	499.59283	1000.0	922.4	225999	89.47631	13.078991	136.59747	-32.319363	89.47629	13.07841	141.02708	-33.21841	-2.9429996	2.4134057	51.65557	-13.382566	-90.06344	8.179871	31032.99191880226
114	430.8135	251.63625	738.7691	102.53978	1734.1047	554.3936	2462.0356	977.12177	336.85715	957.9	227999	89.71459	13.304482	139.73163	-50.78598	89.71472	13.304208	138.10164	-58.248405	-2.902522	2.4388788	45.294678	-13.092519	-90.29268	9.155592	31162.626880168915
115	761.58777	54.52942	816.1172	707.05835	2344.3916	275.01117	2611.4324	1718.0259	1000.0	947.6	229999	90.07932	13.616192	139.78574	-32.291134	90.07896	13.61362	143.33994	-29.09706	-2.9187465	2.430588	42.87141	-15.3610935	-90.66728	8.578103	31289.710337400436
116	841.2418	670.8483	1894.8688	50.510525	833.6576	265.60092	1081.2278	168.91373	610.75	704.2	231999	90.59775	14.219445	143.37662	-53.627483	90.59788	14.225806	143.85672	-46.366966	-2.89803	2.4364753	30.477009	-16.989986	-91.17702	9.000796	31411.636835098267
117	549.8164	35.503082	585.31946	514.3133	1457.7649	814.14343	2236.0735	91.540825	1000.0	811.7	233999	90.83332	14.414337	145.22356	-51.0002	90.83306	14.410266	145.81645	-27.84165	-2.8970912	2.4189558	35.26056	-13.7807665	-91.40393	8.884674	31541.683631658554
118	1054.1926	196.91098	1314.2551	837.9261	1809.7194	739.39166	2838.0083	381.31128	554.3333	806.0	235999	91.05338	14.728562	144.7683	-45.677967	91.05269	14.727142	144.72461	-60.971527	-2.9039128	2.4354618	28.79718	-14.086882	-91.623985	9.069569	31671.655258655548
119	873.70294	217.66394	1179.3751	689.4061	1869.3291	716.03784	2888.3325	857.26855	633.0	863.3	237999	91.41013	15.122964	147.08003	-49.17524	91.41065	15.128769	146.6413	-45.45655	-2.839128	2.4652944	36.68368	-13.1512375	-91.97314	9.927481	31797.238626480103
120	870.5476	829.41266	2043.0614	256.06757	1883.2985	594.1168	2414.4834	569.90497	706.6667	1000.0	239999	91.76209	15.409057	148.1416	-41.363438	91.76241	15.413716	153.42288	-43.726578	-2.8773215	2.458937	33.32021	-15.59078	-92.32516	10.080059	31921.345821857452
121	1124.3417	873.97156	1998.3132	250.3702	2016.7656	714.9284	2802.3755	641.9179	1000.0	904.5	241999	92.1474	15.948552	149.74602	-62.209545	92.14713	15.947268	151.91682	-34.528877	-2.83639	2.5056012	31.596003	-13.791706	-92.712746	9.739843	32043.60081768036
122	706.49805	236.27681	938.1795	382.1318	2032.2162	556.93195	2629.4692	1004.2562	543.0	950.7	243999	92.59496	16.499199	152.66515	-39.204533	92.59521	16.503845	153.60066	-32.78948	-2.7776265	2.5277433	43.084816	-14.842227	-93.166565	10.200885	32168.194637537003
123	358.5244	263.5628	749.523	65.718666	752.1195	590.21326	1634.6166	35.471237	432.16666	377.9	245999	92.78437	16.801441	152.53796	-45.504757	92.78429	16.803352	155.13126	-37.337868	-2.7809067	2.5555372	52.262177	-13.3539	-93.3439	10.211811	32280.3545422554
124	1487.8195	685.3043	2173.1238	802.51514	2134.9653	778.9496	2589.1606	137.55582	684.0	905.1	247999	93.27749	17.373293	153.29758	-44.092514	93.27719	17.374681	155.15044	-37.908848	-2.7990575	2.5529013	47.94104	-14.026098	-93.84716	10.93409	32404.03635954857
125	1164.31	603.48206	1881.1761	234.6758	1947.8015	921.882	3061.6548	22.308437	649.25	814.1	249999	93.84924	17.964512	156.34344	-42.37158	93.8499	17.9612	157.05106	-43.456783	-2.7801254	2.5845625	44.35805	-13.64689	-94.40085	11.292751	32534.670392751694
126	1633.9282	614.2448	2248.173	1019.6834	2247.5522	511.93845	2618.903	755.6966	1000.0	932.2	251999	94.26717	18.467724	158.96103	-42.111572	94.26652	18.47062	158.2532	-50.50502	-2.7273662	2.5892744	46.158875	-15.066658	-94.82092	11.176899	32667.493579149246
127	868.31494	275.3556	1143.6705	592.95935	2513.3228	617.91504	2936.1272	1237.3613	1000.0	945.5	253999	94.72105	18.988293	161.10014	-65.86142	94.72163	18.98933	162.05478	-46.77242	-2.6848435	2.6459777	41.91024	-14.293013	-95.28334	11.720211	32799.98849582672
128	728.6252	778.5478	1828.1788	129.43872	1473.7948	666.73016	2758.455	558.2663	633.0	865.7	255999	95.29297	19.59838	161.30035	-35.04336	95.29276	19.594778	160.93524	-38.485973	-2.6756306	2.6330993	40.785618	-13.800904	-95.844284	11.172941	32931.599029779434
129	1218.9464	112.47412	1331.4205	1106.4723	1147.6296	902.78876	3174.9517	49.70176	819.0	424.5	257999	95.61403	20.093029	161.57626	-58.361607	95.61368	20.08611	162.23477	-50.572803	-2.6636682	2.6676908	32.314087	-14.14311	-96.1718	12.491515	33049.00107073784
130	954.8551	802.27606	2317.4336	263.28613	2330.3457	772.157	3291.3894	1015.6745	596.5	1000.0	259999	95.95218	20.590195	163.4256	-43.044453	95.95244	20.592861	164.58405	-51.32699	-2.6133811	2.6997967	34.650837	-14.631338	-96.50477	12.794279	33184.23672294617
131	943.88605	1026.929	2382.258	50.95061	1172.9573	870.5612	2904.0261	52.97272	679.6667	456.4	261999	96.31317	21.25976	164.52681	-55.91451	96.31383	21.261007	167.01572	-49.37432	-2.5944834	2.7513616	32.108578	-15.133964	-96.87552	12.701906	33305.7730550766
132	1826.8562	571.695	2398.5513	1255.1613	973.404	576.3857	1908.6385	37.05234	775.0	522.5	263999	96.94626	21.90941	166.45987	-65.7926	96.94599	21.904808	165.7495	-32.476078	-2.5526094	2.7589266	36.14854	-13.08691	-97.510185	13.488254	33429.30953216553
133	1302.7928	741.2611	2189.6682	375.31888	2009.5525	975.4052	3056.3203	304.44366	718.6667	849.8	265999	97.75818	22.677435	170.5168	-52.96268	97.75818	22.68136	169.46423	-62.249435	-2.5072498	2.7804527	43.710026	-12.932398	-98.319664	13.291344	33560.576771736145
134	769.38745	516.7242	1352.0304	7.1378884	1209.4176	753.82745	3320.7488	563.9026	554.25	841.1	267999	98.27937	23.44629	170.765	-48.981396	98.27931	23.445066	177.90607	-68.24146	-2.477495	2.8346007	38.940063	-14.552362	-98.83461	14.135964	33689.64737200737
135	652.28375	256.61166	1005.9594	405.0224	840.7287	407.96863	1372.7905	221.32765	740.3333	466.7	269999	98.71755	24.120663	174.35887	-45.992077	98.71715	24.120249	173.785	-45.253365	-2.4962509	2.8215363	38.25269	-13.403038	-99.28204	13.651014	33808.792862176895
136	1378.477	1061.5735	2440.0505	316.9035	1242.4896	565.4668	2093.923	366.83765	994.5	791.4	271999	99.13044	24.70946	177.78604	-58.398003	99.13033	24.709225	177.474	-43.58284	-2.4757771	2.8374128	36.62377	-13.525776	-99.68969	14.8364105	33935.03953552246
137	1278.3961	866.4764	2486.8108	498.1986	1908.6797	1057.543	3230.1113	435.21	516.6667	836.2	273999	99.75719	25.473812	184.4522	-39.527416	99.75738	25.471973	180.61041	-63.937576	-2.4704926	2.8766239	37.018044	-13.984148	-100.316315	14.431005	34056.8942193985
138	1509.918	834.6758	2166.279	332.0799	996.2256	553.8813	1911.646	32.151157	720.3333	513.1	275999	100.38345	26.076674	182.59349	-44.281445	100.38335	26.078524	181.10089	-57.46872	-2.4421494	2.8922915	43.371933	-14.049578	-100.91803	15.894787	34173.503744363785
139	719.07715	916.16003	2013.0377	14.884689	2812.659	412.3026	3239.4797	1940.1013	599.6667	929.4	277999	100.82602	26.707233	179.5268	-53.935364	100.8261	26.707266	181.17921	-39.876656	-2.4210575	2.9112134	39.569725	-13.872587	-101.37106	15.510652	34301.395997047424
140	763.3874	174.78058	1000.9079	585.37866	1724.5215	825.25433	3207.38	327.77448	549.6667	784.2	279999	101.12342	27.248669	181.91606	-75.45806	101.12266	27.249353	183.42192	-47.986713	-2.4023046	2.90228	42.02602	-15.482168	-101.659615	16.43065	34426.637189388275
141	791.0081	382.81665	1328.8033	468.2116	2648.368	529.95294	3071.8667	1220.8743	739.0	1000.0	281999	101.55449	27.709417	183.84349	-47.47601	101.55469	27.707165	185.05455	-75.236046	-2.3979826	2.9128973	43.34043	-13.694994	-102.08388	15.875673	34551.237606287
142	1202.9342	970.349	2173.2832	232.58527	2802.2537	404.439	3071.4355	1606.918	1000.0	960.0	283999	101.99776	28.265318	189.31143	-47.806435	101.99748	28.268555	187.0561	-44.80434	-2.3613439	2.9559639	47.079987	-12.997889	-102.53401	16.691305	34680.581352472305
143	1618.4463	990.98895	2673.4685	409.23904	2125.9324	1052.8986	3473.0847	475.2217	611.5	700.4	285999	102.48778	28.78075	187.72195	-60.946564	102.48759	28.780125	189.52568	-36.607162	-2.3721876	2.9423223	34.270348	-13.592234	-103.01671	16.400263	34815.24289679527
144	1500.1727	814.4916	2314.6643	685.6812	3245.6934	118.12662	3401.717	3079.4004	1000.0	1000.0	287999	102.87413	29.29883	192.51826	-60.81612	102.87464	29.299986	193.7929	-37.42624	-2.376999	2.951269	32.463142	-13.821556	-103.41772	16.130701	34947.81085538864
145	1702.0327	978.98047	2706.7603	374.7471	2780.562	550.76337	3232.3484	1365.0063	724.6667	910.1	289999	103.34768	29.794819	189.68271	-45.35776	103.34772	29.791779	189.78346	-40.638184	-2.3419743	2.9737911	37.212543	-14.291428	-103.87125	17.452734	35088.292300224304
146	2399.2576	402.02496	2801.2825	1997.2325	2804.2793	616.2187	3333.5813	1420.2449	899.0	929.7	291999	103.87468	30.356575	192.42902	-48.161934	103.87389	30.357977	189.6595	-38.689117	-2.3463244	2.9862099	35.43203	-13.025963	-104.39676	16.310226	35221.22004175186
147	1077.1606	1058.021	2875.284	181.70914	3166.6392	183.1593	3578.5193	2955.93	390.25	1000.0	293999	104.57214	31.106615	191.33571	-31.473572	104.57232	31.109999	192.88483	-39.681152	-2.2996585	2.9995658	28.876892	-14.321062	-105.08019	17.7821	35356.61321377754
148	2048.3079	887.42773	2909.7913	827.2011	1761.7766	992.32513	3334.1255	167.69685	763.3333	556.6	295999	105.42026	31.977005	197.8803	-83.516594	105.4197	31.978575	198.39758	-62.53718	-2.2069888	3.046535	43.86462	-14.847758	-105.93466	18.28206	35479.39634895325
149	2452.7756	210.04053	2662.8162	2242.735	1205.8611	761.1737	2560.0203	45.388195	1000.0	540.3	297999	106.04634	32.579308	194.79092	-40.759678	106.0467	32.575886	195.78133	-54.274075	-2.1973035	3.0577383	49.460037	-13.579429	-106.574776	18.534433	35595.57981991768
150	1782.9305	1311.5963	3094.5269	471.33417	3006.7954	828.1154	3571.468	806.1334	1000.0	887.8	299999	106.55432	33.285927	198.90497	-55.794014	106.55404	33.28605	198.59122	-47.713467	-2.163438	3.1006405	37.342094	-14.166178	-107.08185	19.339363	35722.668118715286
151	2038.222	669.2003	2560.05	1093.5571	2526.6306	1050.609	3676.0945	838.6057	745.3333	765.1	301999	107.62934	34.349697	204.32173	-55.60462	107.62849	34.351284	199.83476	-52.318493	-2.0522115	3.1656244	46.30876	-13.617813	-108.14961	19.798588	35845.00767445564
152	1016.8914	167.64886	1184.5403	849.24255	1553.8171	1099.7797	3379.0923	125.67181	651.5	660.2	303999	108.33774	35.28427	203.94206	-63.488243	108.33856	35.278904	205.29141	-71.55938	-2.0400465	3.197884	44.638138	-12.985426	-108.87695	21.178322	35965.09878706932
153	1244.8461	954.1897	3174.4106	156.97597	2550.3052	768.83575	3275.604	954.31116	432.16666	960.1	305999	109.03018	36.039764	204.47893	-66.76508	109.02973	36.044624	206.88666	-39.178123	-2.0729504	3.1874511	51.26613	-13.673723	-109.52135	21.104074	36094.79974794388
154	1901.356	966.0779	2867.4338	935.278	735.3832	510.28738	1391.2472	67.34123	671.0	379.4	307999	109.81051	36.829735	207.38058	-68.601746	109.81098	36.831688	207.15446	-76.559746	-2.0544298	3.1925304	33.724976	-14.507729	-110.33542	21.348375	36208.7992105484
155	2083.17	842.575	3025.302	980.28955	3397.1882	360.57742	3752.9602	2366.3425	937.0	1000.0	309999	110.57567	37.62708	209.21722	-56.229805	110.57514	37.624672	211.6655	-53.436054	-1.9686848	3.2198858	38.102867	-13.512247	-111.06505	22.836653	36342.06126999855
156	1662.9498	973.9357	3024.9246	804.21277	3453.395	506.13824	3865.9285	1995.325	594.0	1000.0	311999	111.35196	38.452972	211.1457	-102.70486	111.35188	38.45802	212.62148	-37.200382	-1.9667326	3.2511597	33.54059	-13.523843	-111.85122	21.817528	36470.89074730873
157	1483.9613	706.73193	2434.4321	741.03394	2730.0444	594.46686	3320.735	1031.0237	734.0	914.8	313999	112.31974	39.302135	212.69635	-49.753376	112.32055	39.3002	212.0074	-62.65772	-1.8832284	3.288491	40.52499	-13.736865	-112.821686	23.62509	36598.55883407593
158	705.49286	424.16055	1450.5302	137.85524	2869.7163	668.7864	3334.7864	954.40607	242.85715	1000.0	315999	112.8441	40.050888	216.79141	-100.87816	112.84363	40.050446	218.80986	-69.35986	-1.8908548	3.2935643	39.916706	-14.0004425	-113.35088	24.72232	36731.633286476135
159	1477.5199	859.16095	2690.364	807.9063	3142.508	167.64035	3503.359	2881.2834	534.0	1000.0	317999	113.36927	40.648895	221.26486	-74.37585	113.36999	40.64902	221.87215	-49.646664	-1.8900814	3.3163893	39.845566	-13.384335	-113.85119	24.48743	36865.46578621864
160	1993.714	1233.2478	2967.0222	253.72316	2182.232	1347.0266	3536.0137	307.7005	694.0	682.6	319999	114.25544	41.465168	226.3181	-60.39743	114.25469	41.468166	222.52531	-62.562298	-1.872709	3.3077211	50.08692	-14.324036	-114.733475	24.668077	36989.067058324814
161	2922.0898	36.933594	2959.0234	2885.1562	1019.7062	706.1582	2678.197	87.44488	1000.0	582.1	321999	114.94574	42.156834	226.94806	-84.87254	114.94645	42.156094	229.35915	-68.79127	-1.8010774	3.3592846	35.635246	-13.697979	-115.42678	26.535976	37110.090790748596
162	2859.6687	511.4965	3278.043	2139.4382	731.6485	626.1895	1853.461	42.36907	906.6667	478.5	323999	115.8919	42.876358	221.3379	-93.82306	115.89287	42.875477	226.47084	-53.577454	-1.7632966	3.3937516	44.54897	-14.039284	-116.37581	25.586166	37229.54574537277
163	1707.9768	1209.6758	2917.6526	498.30112	1055.3748	886.4424	3282.931	19.095016	1000.0	495.9	325999	116.60569	43.563904	226.44717	-64.71152	116.60455	43.561707	229.44077	-72.81904	-1.7294832	3.38664	46.738068	-14.938524	-117.08697	25.606773	37347.24625825882
164	1609.5591	1047.3894	2656.9485	562.1696	1096.8918	504.33215	1869.9579	340.75375	950.0	681.3	327999	116.77262	44.091164	227.69061	-73.19266	116.77242	44.090477	228.93533	-95.55263	-1.7443528	3.3756254	33.541138	-13.623242	-117.26339	26.242453	37469.44436168671
165	1200.328	224.0834	1424.4114	976.24457	1302.3273	1022.1892	3142.2822	108.33204	713.0	531.6	329999	117.61868	44.83985	227.67172	-146.98836	117.62003	44.83668	227.40504	-64.14531	-1.7063972	3.43937	43.789318	-12.790381	-118.08188	26.645922	37586.71938538551
166	927.1915	430.78366	1379.6042	217.34874	3937.575	125.42179	4160.4326	3786.288	473.0	1000.0	331999	118.02124	45.383797	230.01834	-58.981285	118.02145	45.386574	227.48329	-76.07806	-1.666105	3.4343112	53.985664	-13.761206	-118.51372	26.61671	37718.364684820175
167	2146.6147	695.9672	3115.7122	1247.5139	1227.2952	981.2672	3832.235	33.306763	665.75	340.4	333999	119.04605	46.335354	232.3183	-67.02378	119.04669	46.339848	233.32593	-53.234634	-1.6565648	3.4428	84.286804	-12.981579	-119.53766	28.225042	37831.15650033951
168	1030.0555	998.6715	2683.013	14.4701605	2509.2305	1499.2603	4081.0884	10.390944	523.5	752.2	335999	119.68855	46.943485	227.53067	-73.83335	119.68735	46.946774	231.51349	-132.962	-1.6318355	3.4672537	37.253822	-15.549299	-120.15407	27.749739	37956.54403281212
169	983.08545	1094.3047	2524.6482	94.22682	2765.3867	1399.3772	4161.396	12.964197	584.3333	726.4	337999	119.92386	47.55964	234.81259	-63.18329	119.92418	47.560394	232.30272	-74.29863	-1.5900962	3.4924896	38.757534	-14.113678	-120.41354	28.98068	38077.91119146347
170	1609.1096	799.66254	2902.0288	897.59357	3599.5854	479.75208	4176.9434	2726.2102	539.25	971.9	339999	120.58445	48.164665	234.05983	-77.371925	120.58405	48.16402	235.08441	-140.08957	-1.6219466	3.4864242	34.65671	-13.228569	-121.0745	30.397203	38211.72794723511
171	2685.2976	413.53638	3098.834	2271.7612	3866.4226	460.86172	4203.199	2526.5178	842.5	961.1	341999	121.47758	48.925426	235.79666	-65.64101	121.47929	48.926033	234.15791	-75.31503	-1.5917566	3.5009542	36.9757	-13.04455	-121.951546	30.904688	38342.86585044861
172	3266.1357	12.182983	3278.3186	3253.9526	3978.5261	68.06724	4088.9038	3862.0894	1000.0	1000.0	343999	122.27904	49.565155	233.8257	-53.7924	122.27929	49.56125	235.98637	-66.80143	-1.5816839	3.4813037	52.20789	-16.124235	-122.75125	29.788786	38473.42176651955
173	3016.9019	240.20459	3257.1064	2776.6973	2199.3337	1133.9719	3783.2969	583.62195	936.0	617.3	345999	123.30299	50.42013	242.64828	-83.58393	123.30208	50.41911	237.9642	-67.30952	-1.5120145	3.5512676	30.105034	-13.326897	-123.7823	31.988142	38594.43060183525
174	1895.9092	1128.0916	3365.5776	623.54175	3048.1536	1026.8485	4185.3604	1386.7299	812.0	770.1	347999	123.90976	51.105354	239.80371	-58.854427	123.91056	51.10625	240.82068	-56.087673	-1.4879804	3.5570333	34.2218	-12.948452	-124.38152	31.90351	38718.14402580261
175	1573.877	260.89444	1852.1876	1224.945	2856.7754	1388.6649	4277.4316	129.89034	699.6667	744.4	349999	124.39163	51.655643	241.813	-65.45031	124.39181	51.652	240.98915	-59.480667	-1.5121955	3.5254061	33.92684	-13.403525	-124.8367	31.070671	38842.58206987381
176	901.758	726.74786	2034.8281	51.81942	2099.6877	1494.2368	4146.544	628.31964	285.6	544.5	351999	125.15023	52.367928	247.87144	-48.966034	125.15073	52.369347	247.07587	-69.309456	-1.4843831	3.5082047	38.46258	-16.427654	-125.62301	31.465395	38965.22090816498
177	1565.9631	1235.3615	3431.4006	135.81322	3768.0156	609.49194	4135.795	1967.9573	451.75	1000.0	353999	126.16926	53.23262	243.46661	-82.69544	126.17011	53.23571	245.64236	-92.01567	-1.4509461	3.607608	37.064606	-15.839983	-126.64165	32.979607	39096.34315395355
178	3010.0723	547.8595	3557.9316	2462.2126	2751.5647	1401.907	4454.071	273.89117	1000.0	711.0	355999	127.29181	54.01276	247.78238	-68.377144	127.29143	54.00487	246.89114	-100.75386	-1.3785015	3.6408875	35.986473	-14.205483	-127.75726	34.995213	39220.53633975983
179	1398.2637	1251.1361	3591.7	174.94325	2962.782	1031.9023	4338.9204	1026.7189	444.5	817.8	357999	127.87164	54.637386	248.89111	-99.37227	127.8717	54.63745	249.9649	-59.971962	-1.3870195	3.6440144	44.16893	-14.576522	-128.31966	34.486195	39347.16213464737
180	1832.8413	1371.6097	3754.258	641.72424	1943.5427	1550.4674	4075.2559	93.450874	502.66666	488.6	359999	128.72829	55.37839	251.66463	-55.751015	128.72948	55.381794	251.03798	-57.155483	-1.3170987	3.6361682	38.534115	-13.636211	-129.20152	33.815277	39467.81202840805
181	2202.406	1458.7041	3935.2373	366.61014	1489.5944	846.90424	3025.1838	592.2972	592.0	399.9	361999	129.66058	56.038017	252.87732	-49.211433	129.65843	56.045998	254.62798	-92.26185	-1.305787	3.6578891	32.9696	-14.997515	-130.12782	36.328335	39587.570714473724
182	2714.819	778.5405	3321.4756	1615.7749	2876.2239	1746.4099	4444.86	137.04272	808.0	707.1	363999	130.74814	56.87648	255.36559	-61.587124	130.7488	56.87718	256.93665	-66.216	-1.2521675	3.7129495	29.380125	-14.980952	-131.21204	36.429783	39711.47375822067
183	3775.122	99.56738	3874.6895	3675.5547	3063.13	1779.4315	4464.9995	14.653484	1000.0	719.3	365999	131.9132	57.773335	255.4436	-105.9573	131.91321	57.775803	256.41824	-111.97139	-1.2306489	3.6695096	34.14768	-15.998848	-132.3745	36.982864	39837.40651297569
184	1962.8542	1593.1606	3585.47	40.70102	3298.556	1353.7678	4552.666	164.07816	560.5	811.6	367999	133.12804	58.724113	255.68536	-76.21628	133.12703	58.72283	258.8715	-75.76964	-1.2719376	3.698159	49.8751	-16.142483	-133.57442	36.95604	39964.963507175446
185	2668.4307	1088.3175	3756.748	1580.1132	2445.5234	1953.2756	4575.943	19.53481	1000.0	711.7	369999	133.97972	59.62939	260.7039	-68.496315	133.98132	59.628944	264.40924	-115.92263	-1.2226044	3.7227366	41.261818	-14.025362	-134.44919	35.969986	40090.994381189346
186	2281.0554	1534.4216	3815.477	746.6338	4260.5747	161.60582	4534.417	4050.7485	1000.0	1000.0	371999	134.80579	60.636913	262.00903	-75.28411	134.80438	60.639465	263.53253	-111.197205	-1.1773909	3.729415	40.389954	-14.173004	-135.25685	37.974464	40224.92943406105
